"ags";"firmen_in_gwg_gesamt";"firmen_angeschlossen_absolut";"firmen_angeschlossen_prozent";"firmen_anschliessbar_absolut";"firmen_anschliessbar_prozent";"firmen_unangeschlossen_absolut";"firmen_unangeschlossen_prozent"
"05566032";80;0;0.0;0;0.0;80;100.0
"05566036";68;0;0.0;0;0.0;68;100.0
"05566040";142;0;0.0;0;0.0;142;100.0
"05566044";41;0;0.0;0;0.0;41;100.0
"05566048";88;0;0.0;42;47.7;46;52.3
"05566052";46;41;89.1;0;0.0;5;10.9
"05566056";66;47;71.2;0;0.0;19;28.8
"05566060";400;395;98.8;0;0.0;5;1.3
"05566064";2453;2445;99.7;1;0.0;7;0.3
"05566068";191;0;0.0;0;0.0;191;100.0
"05566072";94;77;81.9;2;2.1;15;16.0
"05566076";832;0;0.0;4;0.5;828;99.5
"05566080";120;48;40.0;3;2.5;69;57.5
"05566084";549;379;69.0;88;16.0;82;14.9
"05566088";24;0;0.0;0;0.0;24;100.0
"05566092";189;0;0.0;143;75.7;46;24.3
"05566096";72;63;87.5;6;8.3;3;4.2
"05570004";386;114;29.5;108;28.0;164;42.5
"05570008";327;110;33.6;30;9.2;187;57.2
"05570012";58;3;5.2;51;87.9;4;6.9
"05570016";86;74;86.0;4;4.7;8;9.3
"05570020";108;0;0.0;0;0.0;108;100.0
"05570024";87;24;27.6;21;24.1;42;48.3
"05570028";247;36;14.6;3;1.2;208;84.2
"05570032";138;85;61.6;0;0.0;53;38.4
"05570036";116;24;20.7;52;44.8;40;34.5
"05570040";99;0;0.0;0;0.0;99;100.0
"05570044";173;6;3.5;0;0.0;167;96.5
"05570048";98;0;0.0;40;40.8;58;59.2
"05570052";624;317;50.8;139;22.3;168;26.9
"05711000";38674;36887;95.4;270;0.7;1517;3.9
"05754004";163;110;67.5;0;0.0;53;32.5
"05754008";2355;2193;93.1;40;1.7;122;5.2
"05754012";113;0;0.0;0;0.0;113;100.0
"05754016";221;0;0.0;11;5.0;210;95.0
"05754020";258;0;0.0;214;82.9;44;17.1
"05754024";89;86;96.6;1;1.1;2;2.2
"05754028";612;96;15.7;109;17.8;407;66.5
"05754032";577;35;6.1;452;78.3;90;15.6
"05754036";737;444;60.2;0;0.0;293;39.8
"05754040";187;0;0.0;0;0.0;187;100.0
"05754044";1359;1217;89.6;49;3.6;93;6.8
"05754048";376;0;0.0;302;80.3;74;19.7
"05754052";269;214;79.6;48;17.8;7;2.6
"05758004";610;0;0.0;338;55.4;272;44.6
"05758008";128;0;0.0;7;5.5;121;94.5
"05758012";704;0;0.0;0;0.0;704;100.0
"05758016";154;2;1.3;8;5.2;144;93.5
"05758020";179;0;0.0;0;0.0;179;100.0
"05758024";433;28;6.5;116;26.8;289;66.7
"05758028";60;0;0.0;17;28.3;43;71.7
"05758032";109;0;0.0;0;0.0;109;100.0
"05758036";199;0;0.0;0;0.0;199;100.0
"05762004";99;0;0.0;0;0.0;99;100.0
"05762008";114;0;0.0;0;0.0;114;100.0
"05762012";40;0;0.0;0;0.0;40;100.0
"05762016";128;0;0.0;0;0.0;128;100.0
"05762020";173;1;0.6;0;0.0;172;99.4
"05762024";21;0;0.0;0;0.0;21;100.0
"05762028";37;0;0.0;0;0.0;37;100.0
"05762032";148;0;0.0;0;0.0;148;100.0
"05762036";186;0;0.0;0;0.0;186;100.0
"05762040";42;0;0.0;0;0.0;42;100.0
"05766004";70;0;0.0;0;0.0;70;100.0
"05766008";481;0;0.0;0;0.0;481;100.0
"05766012";81;0;0.0;0;0.0;81;100.0
"05766016";133;0;0.0;0;0.0;133;100.0
"05766020";919;9;1.0;663;72.1;247;26.9
"05766024";49;0;0.0;0;0.0;49;100.0
"05766028";72;0;0.0;0;0.0;72;100.0
"05766032";86;0;0.0;0;0.0;86;100.0
"05766036";59;0;0.0;0;0.0;59;100.0
"05766040";266;12;4.5;3;1.1;251;94.4
"05766044";469;3;0.6;20;4.3;446;95.1
"05766048";248;0;0.0;59;23.8;189;76.2
"05766052";64;0;0.0;0;0.0;64;100.0
"05766056";68;0;0.0;1;1.5;67;98.5
"05766060";31;0;0.0;0;0.0;31;100.0
"05766064";50;0;0.0;0;0.0;50;100.0
"05770004";581;1;0.2;20;3.4;560;96.4
"05770008";404;90;22.3;280;69.3;34;8.4
"05770012";89;0;0.0;0;0.0;89;100.0
"05770016";115;0;0.0;0;0.0;115;100.0
"05770020";552;306;55.4;210;38.0;36;6.5
"05770024";641;48;7.5;0;0.0;593;92.5
"05770028";91;0;0.0;0;0.0;91;100.0
"05770032";298;0;0.0;0;0.0;298;100.0
"05770036";104;0;0.0;0;0.0;104;100.0
"05770040";113;0;0.0;0;0.0;113;100.0
"05770044";64;0;0.0;0;0.0;64;100.0
"05774004";40;0;0.0;0;0.0;40;100.0
"05774008";138;111;80.4;0;0.0;27;19.6
"05774012";97;0;0.0;0;0.0;97;100.0
"05774016";32508;32451;99.8;11;0.0;46;0.1
"05774020";234;24;10.3;7;3.0;203;86.8
"05774024";171;0;0.0;0;0.0;171;100.0
"05774028";1219;1192;97.8;0;0.0;27;2.2
"05774032";1926;124;6.4;705;36.6;1097;57.0
"05774036";57802;57741;99.9;33;0.1;28;0.0
"05774040";13488;13477;99.9;2;0.0;9;0.1
"05911000";73529;71228;96.9;1369;1.9;932;1.3
"05913000";39657;37390;94.3;1803;4.5;464;1.2
"05914000";1762;1274;72.3;206;11.7;282;16.0
"05915000";1531;58;3.8;427;27.9;1046;68.3
"05916000";3277;2722;83.1;288;8.8;267;8.1
"05954004";76;0;0.0;0;0.0;76;100.0
"05954008";308;0;0.0;0;0.0;308;100.0
"05954012";337;0;0.0;0;0.0;337;100.0
"05954016";8450;8325;98.5;0;0.0;125;1.5
"05954020";262;123;46.9;6;2.3;133;50.8
"05954024";298;0;0.0;0;0.0;298;100.0
"05954028";281;82;29.2;7;2.5;192;68.3
"05954032";220;0;0.0;50;22.7;170;77.3
"05954036";48122;47374;98.4;572;1.2;176;0.4
"05958004";948;1;0.1;142;15.0;805;84.9
"05958008";102;0;0.0;0;0.0;102;100.0
"05958012";305;0;0.0;0;0.0;305;100.0
"05958016";62;0;0.0;0;0.0;62;100.0
"05958020";45;0;0.0;0;0.0;45;100.0
"05958024";130;0;0.0;0;0.0;130;100.0
"05958028";39;0;0.0;15;38.5;24;61.5
"05958032";316;7;2.2;18;5.7;291;92.1
"05958036";88;6;6.8;0;0.0;82;93.2
"05958040";341;95;27.9;180;52.8;66;19.4
"05958044";370;0;0.0;59;15.9;311;84.1
"05958048";108;0;0.0;0;0.0;108;100.0
"05962004";134;0;0.0;0;0.0;134;100.0
"05962008";113;0;0.0;0;0.0;113;100.0
"05962012";219;20;9.1;47;21.5;152;69.4
"05962016";320;0;0.0;0;0.0;320;100.0
"05962020";126;84;66.7;12;9.5;30;23.8
"05962024";1022;82;8.0;0;0.0;940;92.0
"05962028";167;0;0.0;14;8.4;153;91.6
"05962032";1652;783;47.4;504;30.5;365;22.1
"05962036";570;426;74.7;9;1.6;135;23.7
"05962040";487;0;0.0;104;21.4;383;78.6
"05962044";18;0;0.0;4;22.2;14;77.8
"05962048";138;0;0.0;28;20.3;110;79.7
"05962052";277;0;0.0;0;0.0;277;100.0
"05962056";98;0;0.0;0;0.0;98;100.0
"05962060";1587;1488;93.8;22;1.4;77;4.9
"05966004";1272;1152;90.6;85;6.7;35;2.8
"05966008";82;0;0.0;0;0.0;82;100.0
"05966012";224;74;33.0;41;18.3;109;48.7
"05966016";66;2;3.0;0;0.0;64;97.0
"05966020";287;63;22.0;0;0.0;224;78.0
"05966024";256;0;0.0;0;0.0;256;100.0
"05966028";152;0;0.0;0;0.0;152;100.0
"05970004";118;0;0.0;0;0.0;118;100.0
"05970008";1946;1858;95.5;0;0.0;88;4.5
"05970012";83;0;0.0;3;3.6;80;96.4
"05970016";239;0;0.0;40;16.7;199;83.3
"05970020";67;0;0.0;0;0.0;67;100.0
"05970024";762;584;76.6;0;0.0;178;23.4
"05970028";97;0;0.0;2;2.1;95;97.9
"05970032";4110;3960;96.4;3;0.1;147;3.6
"05970036";143;20;14.0;0;0.0;123;86.0
"05970040";1259;268;21.3;0;0.0;991;78.7
"05970044";5707;5661;99.2;11;0.2;35;0.6
"05974004";276;232;84.1;1;0.4;43;15.6
"05974008";76;0;0.0;0;0.0;76;100.0
"05974012";112;0;0.0;4;3.6;108;96.4
"05974016";86;13;15.1;5;5.8;68;79.1
"05974020";433;30;6.9;352;81.3;51;11.8
"05974024";60;0;0.0;0;0.0;60;100.0
"05974028";958;16;1.7;724;75.6;218;22.8
"05974032";114;36;31.6;3;2.6;75;65.8
"05974036";66;0;0.0;0;0.0;66;100.0
"05974040";738;343;46.5;28;3.8;367;49.7
"05974044";202;0;0.0;0;0.0;202;100.0
"05974048";32;0;0.0;0;0.0;32;100.0
"05974052";269;0;0.0;0;0.0;269;100.0
"05974056";300;10;3.3;228;76.0;62;20.7
"05978004";2059;1988;96.6;14;0.7;57;2.8
"05978008";167;0;0.0;164;98.2;3;1.8
"05978012";163;63;38.7;0;0.0;100;61.3
"05978016";284;0;0.0;253;89.1;31;10.9
"05978020";694;580;83.6;0;0.0;114;16.4
"05978024";627;2;0.3;66;10.5;559;89.2
"05978028";1134;838;73.9;54;4.8;242;21.3
"05978032";249;72;28.9;16;6.4;161;64.7
"05978036";692;354;51.2;0;0.0;338;48.8
"05978040";346;80;23.1;185;53.5;81;23.4
"06411000";10109;9718;96.1;183;1.8;208;2.1
"06412000";823297;820450;99.7;1765;0.2;1082;0.1
"06413000";4806;4160;86.6;403;8.4;243;5.1
"06414000";3917;1673;42.7;1063;27.1;1181;30.2
"06431001";13;0;0.0;0;0.0;13;100.0
"06431002";523;73;14.0;0;0.0;450;86.0
"06431003";28;0;0.0;1;3.6;27;96.4
"06431004";33;0;0.0;0;0.0;33;100.0
"06431005";138;6;4.3;0;0.0;132;95.7
"06431006";31;0;0.0;31;100.0;0;0.0
"06431007";62;2;3.2;0;0.0;60;96.8
"06431008";4;0;0.0;0;0.0;4;100.0
"06431009";9;0;0.0;0;0.0;9;100.0
"06431010";635;630;99.2;0;0.0;5;0.8
"06431011";322;0;0.0;0;0.0;322;100.0
"06431012";39;0;0.0;0;0.0;39;100.0
"06431013";251;0;0.0;0;0.0;251;100.0
"06431014";60;0;0.0;0;0.0;60;100.0
"06431015";2;0;0.0;0;0.0;2;100.0
"06431016";179;150;83.8;0;0.0;29;16.2
"06431017";64;0;0.0;0;0.0;64;100.0
"06431018";29;0;0.0;0;0.0;29;100.0
"06431019";12;0;0.0;4;33.3;8;66.7
"06431020";658;169;25.7;0;0.0;489;74.3
"06431021";50;0;0.0;0;0.0;50;100.0
"06431022";49;0;0.0;14;28.6;35;71.4
"06431200";0;0;0.0;0;0.0;0;0.0
"06432001";91;0;0.0;0;0.0;91;100.0
"06432002";137;8;5.8;6;4.4;123;89.8
"06432003";65;0;0.0;0;0.0;65;100.0
"06432004";285;0;0.0;258;90.5;27;9.5
"06432005";43;0;0.0;0;0.0;43;100.0
"06432006";64;0;0.0;0;0.0;64;100.0
"06432007";18;0;0.0;13;72.2;5;27.8
"06432008";455;124;27.3;77;16.9;254;55.8
"06432009";41;0;0.0;0;0.0;41;100.0
"06432010";3751;3740;99.7;2;0.1;9;0.2
"06432011";94;0;0.0;0;0.0;94;100.0
"06432012";97;92;94.8;0;0.0;5;5.2
"06432013";6;0;0.0;0;0.0;6;100.0
"06432014";63;0;0.0;0;0.0;63;100.0
"06432015";43;0;0.0;8;18.6;35;81.4
"06432016";95;0;0.0;0;0.0;95;100.0
"06432017";13;0;0.0;0;0.0;13;100.0
"06432018";406;171;42.1;42;10.3;193;47.5
"06432019";48;0;0.0;0;0.0;48;100.0
"06432020";103;0;0.0;0;0.0;103;100.0
"06432021";72;0;0.0;34;47.2;38;52.8
"06432022";4;0;0.0;0;0.0;4;100.0
"06432023";480;0;0.0;0;0.0;480;100.0
"06433001";69;0;0.0;0;0.0;69;100.0
"06433002";68;5;7.4;13;19.1;50;73.5
"06433003";34;0;0.0;0;0.0;34;100.0
"06433004";145;0;0.0;0;0.0;145;100.0
"06433005";587;578;98.5;0;0.0;9;1.5
"06433006";742;604;81.4;30;4.0;108;14.6
"06433007";335;0;0.0;183;54.6;152;45.4
"06433008";493;131;26.6;0;0.0;362;73.4
"06433009";64;0;0.0;22;34.4;42;65.6
"06433010";161;160;99.4;1;0.6;0;0.0
"06433011";139;0;0.0;0;0.0;139;100.0
"06433012";349;0;0.0;138;39.5;211;60.5
"06433013";44;0;0.0;2;4.5;42;95.5
"06433014";90;0;0.0;0;0.0;90;100.0
"06434001";104145;104008;99.9;0;0.0;137;0.1
"06434002";21987;21916;99.7;2;0.0;69;0.3
"06434003";17;0;0.0;0;0.0;17;100.0
"06434004";16;0;0.0;0;0.0;16;100.0
"06434005";34;0;0.0;0;0.0;34;100.0
"06434006";184;0;0.0;0;0.0;184;100.0
"06434007";280;12;4.3;267;95.4;1;0.4
"06434008";4149;3732;89.9;346;8.3;71;1.7
"06434009";24;0;0.0;0;0.0;24;100.0
"06434010";139;0;0.0;0;0.0;139;100.0
"06434011";121;0;0.0;117;96.7;4;3.3
"06434012";60;18;30.0;0;0.0;42;70.0
"06434013";8;0;0.0;3;37.5;5;62.5
"06435001";49;0;0.0;47;95.9;2;4.1
"06435002";104;0;0.0;58;55.8;46;44.2
"06435003";46;0;0.0;10;21.7;36;78.3
"06435004";45;0;0.0;0;0.0;45;100.0
"06435005";21;0;0.0;0;0.0;21;100.0
"06435006";144;1;0.7;123;85.4;20;13.9
"06435007";52;0;0.0;14;26.9;38;73.1
"06435008";3;0;0.0;0;0.0;3;100.0
"06435009";120;0;0.0;3;2.5;117;97.5
"06435010";433;278;64.2;1;0.2;154;35.6
"06435011";25;0;0.0;0;0.0;25;100.0
"06435012";149;0;0.0;0;0.0;149;100.0
"06435013";23;0;0.0;0;0.0;23;100.0
"06435014";4514;3893;86.2;320;7.1;301;6.7
"06435015";42;0;0.0;7;16.7;35;83.3
"06435016";14;0;0.0;0;0.0;14;100.0
"06435017";161;0;0.0;0;0.0;161;100.0
"06435018";77;1;1.3;2;2.6;74;96.1
"06435019";465;0;0.0;0;0.0;465;100.0
"06435020";15;0;0.0;15;100.0;0;0.0
"06435021";105;77;73.3;0;0.0;28;26.7
"06435022";53;0;0.0;0;0.0;53;100.0
"06435023";42;0;0.0;0;0.0;42;100.0
"06435024";6;0;0.0;0;0.0;6;100.0
"06435025";106;0;0.0;1;0.9;105;99.1
"06435026";73;0;0.0;0;0.0;73;100.0
"06435027";23;0;0.0;0;0.0;23;100.0
"06435028";56;0;0.0;18;32.1;38;67.9
"06435029";145;102;70.3;10;6.9;33;22.8
"06435200";0;0;0.0;0;0.0;0;0.0
"06436001";141;0;0.0;0;0.0;141;100.0
"06436002";62;0;0.0;0;0.0;62;100.0
"06436003";1476;0;0.0;298;20.2;1178;79.8
"06436004";5966;5880;98.6;35;0.6;51;0.9
"06436005";2103;2000;95.1;2;0.1;101;4.8
"06436006";698;654;93.7;32;4.6;12;1.7
"06436007";428;149;34.8;1;0.2;278;65.0
"06436008";207;0;0.0;18;8.7;189;91.3
"06436009";212;0;0.0;0;0.0;212;100.0
"06436010";57;0;0.0;0;0.0;57;100.0
"06436011";85;0;0.0;0;0.0;85;100.0
"06436012";72;0;0.0;0;0.0;72;100.0
"06437001";47;0;0.0;0;0.0;47;100.0
"06437002";0;0;0.0;0;0.0;0;0.0
"06437003";35;0;0.0;0;0.0;35;100.0
"06437004";18;0;0.0;0;0.0;18;100.0
"06437005";0;0;0.0;0;0.0;0;0.0
"06437006";92;0;0.0;0;0.0;92;100.0
"06437007";24;0;0.0;0;0.0;24;100.0
"06437008";0;0;0.0;0;0.0;0;0.0
"06437009";53;0;0.0;0;0.0;53;100.0
"06437010";4;0;0.0;0;0.0;4;100.0
"06437011";186;0;0.0;0;0.0;186;100.0
"06437012";7;0;0.0;0;0.0;7;100.0
"06437013";33;0;0.0;0;0.0;33;100.0
"06437014";0;0;0.0;0;0.0;0;0.0
"06437015";0;0;0.0;0;0.0;0;0.0
"06438001";500;489;97.8;10;2.0;1;0.2
"06438002";979;3;0.3;43;4.4;933;95.3
"06438003";24857;24843;99.9;4;0.0;10;0.0
"06438004";144;0;0.0;0;0.0;144;100.0
"06438005";247;0;0.0;0;0.0;247;100.0
"06438006";709;13;1.8;692;97.6;4;0.6
"06438007";123;25;20.3;72;58.5;26;21.1
"06438008";1130;1092;96.6;16;1.4;22;1.9
"06438009";309275;309049;99.9;196;0.1;30;0.0
"06438010";186;12;6.5;57;30.6;117;62.9
"06438011";470;10;2.1;41;8.7;419;89.1
"06438012";416;0;0.0;0;0.0;416;100.0
"06438013";119;0;0.0;0;0.0;119;100.0
"06439001";12;0;0.0;0;0.0;12;100.0
"06439002";39;0;0.0;0;0.0;39;100.0
"06439003";223;160;71.7;8;3.6;55;24.7
"06439004";77;0;0.0;0;0.0;77;100.0
"06439005";36;0;0.0;0;0.0;36;100.0
"06439006";5;0;0.0;4;80.0;1;20.0
"06439007";1;0;0.0;0;0.0;1;100.0
"06439008";198;30;15.2;128;64.6;40;20.2
"06439009";9;0;0.0;0;0.0;9;100.0
"06439010";27;0;0.0;0;0.0;27;100.0
"06439011";56;4;7.1;12;21.4;40;71.4
"06439012";27;0;0.0;0;0.0;27;100.0
"06439013";60;55;91.7;0;0.0;5;8.3
"06439014";2;0;0.0;0;0.0;2;100.0
"06439015";189;0;0.0;0;0.0;189;100.0
"06439016";2;0;0.0;0;0.0;2;100.0
"06439017";79;0;0.0;76;96.2;3;3.8
"06440001";98;0;0.0;0;0.0;98;100.0
"06440002";899;645;71.7;214;23.8;40;4.4
"06440003";1028;684;66.5;115;11.2;229;22.3
"06440004";447;341;76.3;44;9.8;62;13.9
"06440005";200;0;0.0;3;1.5;197;98.5
"06440006";10;0;0.0;0;0.0;10;100.0
"06440007";93;24;25.8;0;0.0;69;74.2
"06440008";831;594;71.5;6;0.7;231;27.8
"06440009";22;0;0.0;0;0.0;22;100.0
"06440010";22;0;0.0;0;0.0;22;100.0
"06440011";17;0;0.0;0;0.0;17;100.0
"06440012";266;0;0.0;248;93.2;18;6.8
"06440013";5;0;0.0;0;0.0;5;100.0
"06440014";27;0;0.0;6;22.2;21;77.8
"06440015";75;69;92.0;0;0.0;6;8.0
"06440016";100;0;0.0;19;19.0;81;81.0
"06440017";57;52;91.2;0;0.0;5;8.8
"06440018";61;0;0.0;0;0.0;61;100.0
"06440019";31;0;0.0;0;0.0;31;100.0
"06440020";27;0;0.0;0;0.0;27;100.0
"06440021";17;3;17.6;0;0.0;14;82.4
"06440022";25;0;0.0;0;0.0;25;100.0
"06440023";3460;3437;99.3;0;0.0;23;0.7
"06440024";105;0;0.0;0;0.0;105;100.0
"06440025";23;0;0.0;0;0.0;23;100.0
"06531001";16;0;0.0;0;0.0;16;100.0
"06531002";49;0;0.0;0;0.0;49;100.0
"06531003";113;12;10.6;3;2.7;98;86.7
"06531004";271;228;84.1;4;1.5;39;14.4
"06531005";2000;1308;65.4;317;15.9;375;18.8
"06531006";110;0;0.0;10;9.1;100;90.9
"06531007";119;9;7.6;53;44.5;57;47.9
"06531008";65;26;40.0;0;0.0;39;60.0
"06531009";88;4;4.5;30;34.1;54;61.4
"06531010";116;92;79.3;0;0.0;24;20.7
"06531011";144;125;86.8;1;0.7;18;12.5
"06531012";269;0;0.0;58;21.6;211;78.4
"06531013";100;0;0.0;40;40.0;60;60.0
"06531014";92;0;0.0;0;0.0;92;100.0
"06531015";21;0;0.0;0;0.0;21;100.0
"06531016";83;0;0.0;1;1.2;82;98.8
"06531017";176;137;77.8;0;0.0;39;22.2
"06531018";150;0;0.0;25;16.7;125;83.3
"06532001";157;0;0.0;0;0.0;157;100.0
"06532002";19;0;0.0;0;0.0;19;100.0
"06532003";21;0;0.0;0;0.0;21;100.0
"06532004";31;0;0.0;0;0.0;31;100.0
"06532005";37;0;0.0;6;16.2;31;83.8
"06532006";266;0;0.0;94;35.3;172;64.7
"06532007";26;0;0.0;0;0.0;26;100.0
"06532008";30;0;0.0;0;0.0;30;100.0
"06532009";85;0;0.0;0;0.0;85;100.0
"06532010";20;0;0.0;3;15.0;17;85.0
"06532011";1183;1044;88.3;4;0.3;135;11.4
"06532012";171;0;0.0;0;0.0;171;100.0
"06532013";17;0;0.0;0;0.0;17;100.0
"06532014";59;0;0.0;0;0.0;59;100.0
"06532015";86;0;0.0;0;0.0;86;100.0
"06532016";7;0;0.0;0;0.0;7;100.0
"06532017";36;0;0.0;12;33.3;24;66.7
"06532018";54;0;0.0;0;0.0;54;100.0
"06532019";9;0;0.0;0;0.0;9;100.0
"06532020";72;0;0.0;0;0.0;72;100.0
"06532021";117;21;17.9;0;0.0;96;82.1
"06532022";17;0;0.0;0;0.0;17;100.0
"06532023";966;9;0.9;561;58.1;396;41.0
"06533001";42;0;0.0;35;83.3;7;16.7
"06533002";19;0;0.0;0;0.0;19;100.0
"06533003";113;11;9.7;26;23.0;76;67.3
"06533004";51;0;0.0;13;25.5;38;74.5
"06533005";9;0;0.0;0;0.0;9;100.0
"06533006";91;0;0.0;0;0.0;91;100.0
"06533007";26;0;0.0;0;0.0;26;100.0
"06533008";28;0;0.0;12;42.9;16;57.1
"06533009";969;270;27.9;322;33.2;377;38.9
"06533010";16;0;0.0;0;0.0;16;100.0
"06533011";24;0;0.0;14;58.3;10;41.7
"06533012";46;0;0.0;0;0.0;46;100.0
"06533013";48;0;0.0;7;14.6;41;85.4
"06533014";12;0;0.0;2;16.7;10;83.3
"06533015";19;0;0.0;0;0.0;19;100.0
"06533016";16;1;6.3;0;0.0;15;93.8
"06533017";166;86;51.8;48;28.9;32;19.3
"06533018";35;0;0.0;2;5.7;33;94.3
"06533019";8;0;0.0;0;0.0;8;100.0
"06534001";10;4;40.0;0;0.0;6;60.0
"06534002";12;0;0.0;0;0.0;12;100.0
"06534003";18;0;0.0;1;5.6;17;94.4
"06534004";131;14;10.7;18;13.7;99;75.6
"06534005";79;0;0.0;58;73.4;21;26.6
"06534006";70;56;80.0;1;1.4;13;18.6
"06534007";86;0;0.0;2;2.3;84;97.7
"06534008";17;6;35.3;0;0.0;11;64.7
"06534009";20;0;0.0;0;0.0;20;100.0
"06534010";47;0;0.0;3;6.4;44;93.6
"06534011";93;36;38.7;0;0.0;57;61.3
"06534012";40;0;0.0;16;40.0;24;60.0
"06534013";27;0;0.0;0;0.0;27;100.0
"06534014";510;0;0.0;4;0.8;506;99.2
"06534015";2;0;0.0;0;0.0;2;100.0
"06534016";38;0;0.0;0;0.0;38;100.0
"06534017";14;0;0.0;0;0.0;14;100.0
"06534018";123;0;0.0;0;0.0;123;100.0
"06534019";30;0;0.0;0;0.0;30;100.0
"06534020";6;0;0.0;0;0.0;6;100.0
"06534021";31;0;0.0;0;0.0;31;100.0
"06534022";9;0;0.0;0;0.0;9;100.0
"06535001";192;0;0.0;0;0.0;192;100.0
"06535002";5;0;0.0;0;0.0;5;100.0
"06535003";1;0;0.0;0;0.0;1;100.0
"06535004";16;0;0.0;0;0.0;16;100.0
"06535005";16;0;0.0;0;0.0;16;100.0
"06535006";9;0;0.0;0;0.0;9;100.0
"06535007";13;0;0.0;0;0.0;13;100.0
"06535008";22;0;0.0;0;0.0;22;100.0
"06535009";37;0;0.0;0;0.0;37;100.0
"06535010";11;0;0.0;0;0.0;11;100.0
"06535011";85;0;0.0;0;0.0;85;100.0
"06535012";19;0;0.0;0;0.0;19;100.0
"06535013";55;0;0.0;0;0.0;55;100.0
"06535014";8;0;0.0;0;0.0;8;100.0
"06535015";72;0;0.0;0;0.0;72;100.0
"06535016";21;0;0.0;0;0.0;21;100.0
"06535017";10;0;0.0;0;0.0;10;100.0
"06535018";10;0;0.0;0;0.0;10;100.0
"06535019";31;0;0.0;0;0.0;31;100.0
"06611000";6295;5409;85.9;427;6.8;459;7.3
"06631001";13;2;15.4;11;84.6;0;0.0
"06631002";85;60;70.6;1;1.2;24;28.2
"06631003";770;770;100.0;0;0.0;0;0.0
"06631004";21;3;14.3;16;76.2;2;9.5
"06631005";42;37;88.1;0;0.0;5;11.9
"06631006";115;0;0.0;0;0.0;115;100.0
"06631007";7561;7533;99.6;16;0.2;12;0.2
"06631008";108;52;48.1;54;50.0;2;1.9
"06631009";863;0;0.0;59;6.8;804;93.2
"06631010";82;66;80.5;6;7.3;10;12.2
"06631011";31;0;0.0;0;0.0;31;100.0
"06631012";6;0;0.0;0;0.0;6;100.0
"06631013";149;128;85.9;20;13.4;1;0.7
"06631014";147;144;98.0;0;0.0;3;2.0
"06631015";424;386;91.0;24;5.7;14;3.3
"06631016";36;1;2.8;0;0.0;35;97.2
"06631017";103;0;0.0;1;1.0;102;99.0
"06631018";47;2;4.3;0;0.0;45;95.7
"06631019";9;9;100.0;0;0.0;0;0.0
"06631020";97;0;0.0;14;14.4;83;85.6
"06631021";10;2;20.0;1;10.0;7;70.0
"06631022";1;0;0.0;0;0.0;1;100.0
"06631023";83;77;92.8;5;6.0;1;1.2
"06632001";14;0;0.0;0;0.0;14;100.0
"06632002";338;18;5.3;38;11.2;282;83.4
"06632003";107;0;0.0;0;0.0;107;100.0
"06632004";3;0;0.0;0;0.0;3;100.0
"06632005";1;0;0.0;0;0.0;1;100.0
"06632006";33;0;0.0;0;0.0;33;100.0
"06632007";29;0;0.0;0;0.0;29;100.0
"06632008";2;0;0.0;0;0.0;2;100.0
"06632009";20;0;0.0;0;0.0;20;100.0
"06632010";0;0;0.0;0;0.0;0;0.0
"06632011";37;0;0.0;0;0.0;37;100.0
"06632012";9;0;0.0;0;0.0;9;100.0
"06632013";9;0;0.0;0;0.0;9;100.0
"06632014";13;0;0.0;0;0.0;13;100.0
"06632015";26;0;0.0;1;3.8;25;96.2
"06632016";26;0;0.0;0;0.0;26;100.0
"06632017";3;0;0.0;0;0.0;3;100.0
"06632018";60;0;0.0;0;0.0;60;100.0
"06632019";10;0;0.0;0;0.0;10;100.0
"06632020";26;0;0.0;0;0.0;26;100.0
"06633001";21;0;0.0;0;0.0;21;100.0
"06633002";23;0;0.0;0;0.0;23;100.0
"06633003";344;72;20.9;177;51.5;95;27.6
"06633004";9;0;0.0;0;0.0;9;100.0
"06633005";19;0;0.0;17;89.5;2;10.5
"06633006";10;0;0.0;0;0.0;10;100.0
"06633007";3;0;0.0;0;0.0;3;100.0
"06633008";139;8;5.8;0;0.0;131;94.2
"06633009";57;0;0.0;0;0.0;57;100.0
"06633010";6;0;0.0;0;0.0;6;100.0
"06633011";15;0;0.0;0;0.0;15;100.0
"06633012";4;0;0.0;0;0.0;4;100.0
"06633013";66;0;0.0;0;0.0;66;100.0
"06633014";27;0;0.0;0;0.0;27;100.0
"06633015";113;6;5.3;4;3.5;103;91.2
"06633016";4;0;0.0;0;0.0;4;100.0
"06633017";135;0;0.0;0;0.0;135;100.0
"06633018";13;0;0.0;0;0.0;13;100.0
"06633019";4;0;0.0;0;0.0;4;100.0
"06633020";115;0;0.0;108;93.9;7;6.1
"06633021";9;0;0.0;0;0.0;9;100.0
"06633022";23;0;0.0;8;34.8;15;65.2
"06633023";60;48;80.0;0;0.0;12;20.0
"06633024";16;0;0.0;0;0.0;16;100.0
"06633025";9;0;0.0;0;0.0;9;100.0
"06633026";133;0;0.0;97;72.9;36;27.1
"06633027";2;0;0.0;0;0.0;2;100.0
"06633028";74;0;0.0;0;0.0;74;100.0
"06633029";24;0;0.0;0;0.0;24;100.0
"06633200";0;0;0.0;0;0.0;0;0.0
"06634001";53;0;0.0;0;0.0;53;100.0
"06634002";25;0;0.0;0;0.0;25;100.0
"06634003";27;0;0.0;0;0.0;27;100.0
"06634004";21;5;23.8;0;0.0;16;76.2
