"AGS";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"13073104";100.00;100.00;86.34;34.69;31.75;15.97;0.00;0.00;0.00;0.00;100.00;100.00;86.34;34.69;31.75;15.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13073105";99.77;99.40;76.07;34.53;34.53;33.29;22.82;22.82;21.90;0.00;99.76;99.40;75.83;22.67;22.44;21.12;6.64;6.64;21.90;21.90;21.90;21.90;21.90;21.90;21.90;21.90;21.90;0.00;0.00;0.00;0.00;0.00
"13073106";97.06;96.75;94.13;83.25;73.47;64.34;0.00;0.00;0.00;0.00;97.06;96.75;94.13;83.25;73.47;64.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074001";99.85;99.85;83.60;71.98;53.96;24.52;0.00;0.00;0.00;0.00;99.85;99.85;83.60;71.98;53.96;24.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074002";97.58;96.98;94.19;47.45;45.42;45.42;6.00;6.00;0.00;0.00;97.58;96.98;94.19;47.45;45.42;45.42;6.00;6.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074003";92.33;92.00;38.13;38.13;38.13;37.87;34.53;34.53;0.00;0.00;92.33;92.00;38.13;38.13;38.13;37.87;34.53;34.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074004";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"13074005";88.60;88.60;88.60;40.80;40.80;40.80;0.00;0.00;0.00;0.00;88.60;88.60;88.60;40.80;40.80;40.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074006";96.20;96.20;96.20;96.20;96.20;96.20;17.60;17.60;0.00;0.00;96.20;96.20;96.20;96.20;96.20;96.20;17.60;17.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074007";96.44;94.44;87.50;42.08;42.06;36.42;21.14;21.14;0.00;0.00;96.44;94.44;87.50;42.08;42.06;36.42;21.14;21.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074008";95.58;88.52;56.85;39.73;38.88;38.36;0.00;0.00;0.00;0.00;95.58;88.52;56.85;39.73;38.88;38.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074009";100.00;100.00;100.00;85.57;80.13;77.83;0.00;0.00;0.00;0.00;100.00;100.00;100.00;85.57;80.13;77.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074010";99.83;99.77;33.88;23.79;22.61;18.56;6.99;6.99;0.00;0.00;99.83;99.77;33.88;23.79;22.61;18.56;6.99;6.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074012";99.99;99.89;66.34;43.06;40.10;40.10;1.92;1.92;0.00;0.00;99.99;99.89;66.34;43.06;40.10;40.10;1.92;1.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074013";100.00;100.00;83.15;57.96;53.17;49.06;17.73;17.73;0.00;0.00;100.00;100.00;83.15;57.96;53.17;49.06;17.73;17.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074014";100.00;100.00;66.20;16.07;16.07;15.00;0.00;0.00;0.00;0.00;100.00;100.00;66.20;16.07;16.07;15.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074015";100.00;100.00;100.00;71.18;69.82;45.12;0.00;0.00;0.00;0.00;100.00;100.00;100.00;71.18;69.82;45.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074016";97.84;97.84;97.84;74.71;52.06;26.48;0.00;0.00;0.00;0.00;97.84;97.84;97.84;74.71;52.06;26.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074017";90.98;89.71;89.71;89.71;89.09;86.64;50.63;50.63;0.00;0.00;90.98;89.71;89.71;89.71;89.09;86.64;50.63;50.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074018";100.00;100.00;99.20;99.20;98.40;19.20;0.00;0.00;0.00;0.00;100.00;100.00;99.20;99.20;98.40;19.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074019";99.74;99.74;96.83;92.74;80.03;60.90;16.40;16.40;0.00;0.00;99.74;99.74;96.83;92.74;80.03;60.90;16.40;16.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074020";50.86;42.79;13.07;8.71;8.71;5.64;0.00;0.00;0.00;0.00;50.86;42.79;13.07;8.71;8.71;5.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074021";99.60;99.27;91.81;83.82;82.77;82.63;80.25;80.25;80.00;80.00;99.59;99.26;91.80;76.97;75.15;72.70;4.23;4.23;80.00;80.00;80.00;80.00;80.00;80.00;80.00;80.00;80.00;80.00;0.00;0.00;0.00;0.00
"13074022";94.91;94.91;84.61;81.02;74.39;69.89;42.55;42.55;0.06;0.00;94.91;94.91;84.61;81.02;74.39;69.89;42.55;42.55;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.06;0.00;0.00;0.00;0.00;0.00
"13074023";100.00;100.00;72.57;2.86;2.86;2.86;0.00;0.00;0.00;0.00;100.00;100.00;72.57;2.86;2.86;2.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074024";31.40;31.40;11.40;11.40;11.40;11.40;0.00;0.00;0.00;0.00;31.40;31.40;11.40;11.40;11.40;11.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074025";92.75;92.75;92.06;92.06;92.06;88.38;70.38;70.38;0.00;0.00;92.75;92.75;92.06;92.06;92.06;88.38;70.38;70.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074026";98.09;97.85;71.22;47.39;45.51;42.22;41.26;41.26;41.26;0.00;97.87;97.63;64.92;10.80;6.30;1.93;0.00;0.00;41.26;41.26;41.26;41.26;41.26;41.26;41.26;41.26;41.26;0.00;0.00;0.00;0.00;0.00
"13074027";100.00;100.00;64.33;2.00;2.00;2.00;0.00;0.00;0.00;0.00;100.00;100.00;64.33;2.00;2.00;2.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074028";100.00;100.00;100.00;84.00;21.40;11.50;0.00;0.00;0.00;0.00;100.00;100.00;100.00;84.00;21.40;11.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074029";100.00;99.00;11.00;1.50;1.50;1.50;0.00;0.00;0.00;0.00;100.00;99.00;11.00;1.50;1.50;1.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074030";100.00;94.60;89.75;89.75;57.60;42.35;0.00;0.00;0.00;0.00;100.00;94.60;89.75;89.75;57.60;42.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074031";99.83;98.57;3.60;2.60;2.43;2.43;0.00;0.00;0.00;0.00;99.83;98.57;3.60;2.60;2.43;2.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074032";12.09;12.09;11.73;10.91;10.91;10.91;0.00;0.00;0.00;0.00;12.09;12.09;11.73;10.91;10.91;10.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074033";100.00;100.00;100.00;100.00;100.00;93.80;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;100.00;93.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074034";99.98;99.98;99.98;91.78;72.19;60.85;33.24;33.24;0.00;0.00;99.98;99.98;99.98;91.78;72.19;60.85;33.24;33.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074035";87.57;84.56;66.50;4.99;4.47;2.75;0.00;0.00;0.00;0.00;87.57;84.56;66.50;4.99;4.47;2.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074036";97.88;97.88;97.88;97.88;97.88;97.88;42.75;42.75;0.00;0.00;97.88;97.88;97.88;97.88;97.88;97.88;42.75;42.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074037";99.38;97.48;86.69;77.62;69.00;23.45;0.00;0.00;0.00;0.00;99.38;97.48;86.69;77.62;69.00;23.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074038";92.46;89.54;83.19;72.58;72.58;70.77;0.00;0.00;0.00;0.00;92.46;89.54;83.19;72.58;72.58;70.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074039";99.84;99.84;98.40;23.95;10.53;7.92;3.10;3.10;0.00;0.00;99.84;99.84;98.40;23.95;10.53;7.92;3.10;3.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074040";100.00;100.00;97.57;66.71;56.14;19.71;0.00;0.00;0.00;0.00;100.00;100.00;97.57;66.71;56.14;19.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074042";91.22;91.22;47.33;1.89;1.89;1.89;0.00;0.00;0.00;0.00;91.22;91.22;47.33;1.89;1.89;1.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074043";100.00;89.87;67.07;61.20;61.20;41.20;0.00;0.00;0.00;0.00;100.00;89.87;67.07;61.20;61.20;41.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074044";100.00;100.00;99.67;65.83;51.58;50.75;0.00;0.00;0.00;0.00;100.00;100.00;99.67;65.83;51.58;50.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074045";99.45;99.45;99.45;93.45;92.91;70.27;0.00;0.00;0.00;0.00;99.45;99.45;99.45;93.45;92.91;70.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074046";100.00;100.00;100.00;92.00;85.56;85.44;0.00;0.00;0.00;0.00;100.00;100.00;100.00;92.00;85.56;85.44;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074047";99.79;95.75;90.07;74.18;61.20;9.59;0.96;0.96;0.00;0.00;99.79;95.75;90.07;74.18;61.20;9.59;0.96;0.96;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074048";99.79;97.44;90.55;31.08;30.73;30.25;5.08;5.08;0.00;0.00;99.79;97.44;90.55;31.08;30.73;30.25;5.08;5.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074049";46.35;46.35;46.35;46.35;46.14;46.14;23.13;23.13;15.68;15.68;30.97;30.97;30.97;30.97;30.77;30.77;7.45;7.45;15.68;15.68;15.68;15.68;15.68;15.68;15.68;15.68;15.68;15.68;0.00;0.00;0.00;0.00
"13074050";97.76;97.76;86.29;39.18;34.70;32.26;9.80;9.80;0.00;0.00;97.76;97.76;86.29;39.18;34.70;32.26;9.80;9.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074052";100.00;100.00;100.00;77.78;64.22;64.22;15.78;15.78;0.00;0.00;100.00;100.00;100.00;77.78;64.22;64.22;15.78;15.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074053";100.00;100.00;99.28;93.72;88.17;86.78;33.33;33.33;0.00;0.00;100.00;100.00;99.28;93.72;88.17;86.78;33.33;33.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074054";100.00;100.00;84.61;62.33;62.33;54.72;11.50;11.50;0.00;0.00;100.00;100.00;84.61;62.33;62.33;54.72;11.50;11.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074056";98.78;96.29;84.68;25.83;24.62;24.62;0.00;0.00;0.00;0.00;98.78;96.29;84.68;25.83;24.62;24.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074057";99.83;99.78;97.64;96.72;93.12;89.53;2.68;2.68;0.00;0.00;99.83;99.78;97.64;96.72;93.12;89.53;2.68;2.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074058";8.50;7.00;7.00;7.00;7.00;3.25;0.00;0.00;0.00;0.00;8.50;7.00;7.00;7.00;7.00;3.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074060";85.00;8.00;8.00;8.00;8.00;8.00;0.00;0.00;0.00;0.00;85.00;8.00;8.00;8.00;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074061";96.63;96.63;96.63;57.25;41.38;5.00;0.00;0.00;0.00;0.00;96.63;96.63;96.63;57.25;41.38;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074062";100.00;100.00;100.00;100.00;100.00;90.50;60.61;60.61;60.61;60.61;100.00;100.00;100.00;100.00;99.83;81.06;0.00;0.00;60.61;60.61;60.61;60.61;60.61;60.61;60.61;60.61;60.61;60.61;0.00;0.00;0.00;0.00
"13074063";83.00;82.08;82.08;76.92;52.85;21.38;0.00;0.00;0.00;0.00;83.00;82.08;82.08;76.92;52.85;21.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074064";94.81;90.38;1.06;1.06;1.06;1.06;0.00;0.00;0.00;0.00;94.81;90.38;1.06;1.06;1.06;1.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074065";98.80;97.72;97.29;74.27;66.56;57.06;0.00;0.00;0.00;0.00;98.80;97.72;97.29;74.27;66.56;57.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074066";77.67;77.67;11.00;11.00;11.00;11.00;0.00;0.00;0.00;0.00;77.67;77.67;11.00;11.00;11.00;11.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074067";100.00;100.00;83.33;83.33;51.67;50.00;0.00;0.00;0.00;0.00;100.00;100.00;83.33;83.33;51.67;50.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074068";99.86;99.86;77.72;76.48;73.86;65.55;0.00;0.00;0.00;0.00;99.86;99.86;77.72;76.48;73.86;65.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074069";100.00;100.00;90.00;80.00;31.00;5.50;0.00;0.00;0.00;0.00;100.00;100.00;90.00;80.00;31.00;5.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074070";100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074071";100.00;100.00;100.00;39.15;28.92;22.92;0.00;0.00;0.00;0.00;100.00;100.00;100.00;39.15;28.92;22.92;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074072";51.55;22.90;1.20;1.20;1.20;1.20;0.00;0.00;0.00;0.00;51.55;22.90;1.20;1.20;1.20;1.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074073";100.00;100.00;91.32;57.66;50.83;43.39;0.00;0.00;0.00;0.00;100.00;100.00;91.32;57.66;50.83;43.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074074";98.16;94.43;74.33;3.64;3.58;3.52;0.00;0.00;0.00;0.00;98.16;94.43;74.33;3.64;3.58;3.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074075";98.44;98.44;91.58;72.86;70.78;68.92;29.42;29.42;0.00;0.00;98.44;98.44;91.58;72.86;70.78;68.92;29.42;29.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074076";99.81;99.81;93.96;51.50;33.79;24.82;0.00;0.00;0.00;0.00;99.81;99.81;93.96;51.50;33.79;24.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074077";87.85;72.46;31.46;23.77;16.08;16.08;0.00;0.00;0.00;0.00;87.85;72.46;31.46;23.77;16.08;16.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074078";90.00;90.00;12.60;2.60;2.60;2.60;0.00;0.00;0.00;0.00;90.00;90.00;12.60;2.60;2.60;2.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074079";96.25;96.25;35.91;5.84;5.84;5.84;0.00;0.00;0.00;0.00;96.25;96.25;35.91;5.84;5.84;5.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074080";14.00;14.00;14.00;14.00;14.00;14.00;0.00;0.00;0.00;0.00;14.00;14.00;14.00;14.00;14.00;14.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074081";97.58;97.58;97.58;84.74;71.32;54.58;0.00;0.00;0.00;0.00;97.58;97.58;97.58;84.74;71.32;54.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074082";95.40;95.40;95.40;95.40;95.40;94.87;25.73;25.73;0.00;0.00;95.40;95.40;95.40;95.40;95.40;94.87;25.73;25.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074084";92.73;92.73;92.73;92.73;92.73;92.22;63.88;63.88;0.00;0.00;92.73;92.73;92.73;92.73;92.73;92.22;63.88;63.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074085";100.00;100.00;92.31;84.62;84.62;82.15;0.00;0.00;0.00;0.00;100.00;100.00;92.31;84.62;84.62;82.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074087";99.98;99.98;99.61;98.75;96.27;93.78;83.01;83.01;64.61;0.00;99.89;99.89;99.01;97.43;93.56;88.76;49.87;49.87;80.23;80.23;80.23;80.23;80.23;80.23;80.23;80.23;64.61;0.00;0.00;0.00;0.00;0.00
"13074088";88.06;83.06;7.06;7.06;7.06;7.06;0.00;0.00;0.00;0.00;88.06;83.06;7.06;7.06;7.06;7.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074089";2.90;2.90;2.90;2.90;2.90;2.90;0.00;0.00;0.00;0.00;2.90;2.90;2.90;2.90;2.90;2.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074090";95.51;95.51;91.61;82.51;79.76;60.51;0.00;0.00;0.00;0.00;95.51;95.51;91.61;82.51;79.76;60.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074091";97.25;97.25;88.92;76.67;58.25;41.33;0.00;0.00;0.00;0.00;97.25;97.25;88.92;76.67;58.25;41.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074092";100.00;100.00;100.00;91.67;66.83;14.50;0.00;0.00;0.00;0.00;100.00;100.00;100.00;91.67;66.83;14.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13074093";100.00;96.97;68.18;49.30;46.52;41.73;0.00;0.00;0.00;0.00;100.00;96.97;68.18;49.30;46.52;41.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075001";98.68;94.52;85.88;81.36;76.80;71.88;26.28;26.28;0.00;0.00;98.68;94.52;85.88;81.36;76.80;71.88;26.28;26.28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075002";100.00;100.00;68.56;15.78;15.78;15.78;0.00;0.00;0.00;0.00;100.00;100.00;68.56;15.78;15.78;15.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075003";100.00;100.00;100.00;59.52;56.95;54.67;36.57;36.57;0.00;0.00;100.00;100.00;100.00;59.52;56.95;54.67;36.57;36.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075004";100.00;100.00;23.00;10.00;9.25;9.25;0.00;0.00;0.00;0.00;100.00;100.00;23.00;10.00;9.25;9.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075005";99.69;99.58;95.39;82.67;78.89;78.53;75.64;75.64;66.01;65.72;99.58;99.46;90.40;60.00;54.32;53.23;0.00;0.00;75.64;75.64;75.64;75.64;75.64;75.64;75.64;75.64;66.01;65.72;0.00;0.00;0.00;0.00
"13075006";100.00;100.00;84.62;4.23;4.23;3.85;0.00;0.00;0.00;0.00;100.00;100.00;84.62;4.23;4.23;3.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075007";81.25;81.25;81.25;81.08;59.58;51.25;0.00;0.00;0.00;0.00;81.25;81.25;81.25;81.08;59.58;51.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075008";100.00;100.00;100.00;77.86;77.86;72.50;2.79;2.79;0.00;0.00;100.00;100.00;100.00;77.86;77.86;72.50;2.79;2.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075009";84.00;83.57;60.29;58.71;58.71;58.00;24.00;24.00;0.00;0.00;84.00;83.57;60.29;58.71;58.71;58.00;24.00;24.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075010";91.87;88.65;76.58;24.84;24.35;23.48;0.00;0.00;0.00;0.00;91.87;88.65;76.58;24.84;24.35;23.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"13075011";99.20;99.20;99.20;59.20;57.00;46.60;0.00;0.00;0.00;0.00;99.20;99.20;99.20;59.20;57.00;46.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
