"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 8 Mbit/s","leitungsg. Technologien ≥ 10 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 8 Mbit/s","DSL ≥ 10 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 8 Mbit/s","CATV ≥ 10 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 100 Mbit/s","FTTH/B ≥ 200 Mbit/s","FTTH/B ≥ 400 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"15088030",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.21,63.61,3.57,3.57,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.21,63.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.57,3.57,3.57,3.57
"15088065",99.68,96.83,95.35,85.22,84.73,80.80,77.73,77.73,70.53,51.11,15.88,10.06,99.68,96.83,95.35,85.22,84.73,80.80,77.46,77.46,66.86,38.23,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,7.44,0.00,10.06,10.06,10.06,10.06
"15088100",98.15,98.15,98.15,98.15,98.15,98.15,98.15,94.44,85.19,49.63,31.48,31.48,98.15,98.15,98.15,98.15,98.15,98.15,98.15,94.44,79.63,34.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.48,31.48,31.48,31.48
"15088150",99.61,99.61,99.61,99.61,99.54,99.37,98.17,97.72,91.45,70.95,40.43,40.43,97.00,97.00,97.00,96.55,96.40,95.29,92.69,92.24,84.19,49.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,40.43,40.43,40.43,40.43
"15088195",98.32,97.55,95.40,87.01,86.79,86.25,82.12,81.54,78.13,60.23,26.40,26.40,98.13,97.36,94.02,84.95,84.70,83.44,77.47,76.89,73.74,48.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.40,26.40,26.40,26.40
"15088205",96.95,96.70,95.96,95.20,95.18,95.10,94.39,94.02,84.95,59.48,23.40,21.37,95.91,95.49,94.75,93.35,93.31,92.91,90.15,89.35,80.97,51.95,9.02,9.02,9.02,9.02,9.02,9.02,9.02,9.02,9.02,9.02,3.70,0.89,20.48,20.48,20.48,20.48
"15088216",99.44,98.60,98.60,97.66,97.66,97.66,95.71,95.56,89.61,52.05,2.80,2.80,99.44,98.60,98.60,97.66,97.66,97.66,95.37,95.15,89.11,49.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.80,2.80,2.80,2.80
"15088220",98.84,98.76,98.50,97.76,97.66,97.08,95.11,92.90,83.56,73.52,43.89,35.57,98.15,97.86,97.44,95.30,95.04,91.08,80.72,78.03,58.10,2.72,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,69.46,39.15,30.71,8.70,8.70,8.70,8.70
"15088235",98.13,95.88,95.88,81.64,80.04,76.03,36.14,36.14,30.92,23.66,2.62,2.62,96.25,94.01,94.01,79.77,78.17,74.16,34.27,34.27,29.05,21.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,2.62,2.62,2.62
"15088250",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,72.73,29.98,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,72.73,29.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15088265",100.00,100.00,100.00,100.00,100.00,100.00,98.99,98.99,78.89,19.85,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,98.99,98.99,78.89,19.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15088295",97.39,93.33,89.33,65.49,65.48,64.64,47.79,47.40,44.61,33.97,3.14,3.14,97.39,92.76,88.48,64.17,64.16,63.32,46.48,46.09,43.18,32.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.14,3.14,3.14,3.14
"15088305",98.52,98.52,98.41,98.35,98.25,97.70,94.70,94.04,88.86,63.31,36.34,36.34,98.52,98.52,97.05,96.25,96.16,95.74,90.90,90.24,85.50,43.01,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,0.00,0.00,36.34,36.34,36.34,36.34
"15088319",99.54,99.54,99.53,99.47,99.47,99.31,97.13,96.63,87.71,65.75,13.13,13.13,99.54,99.54,99.31,99.31,99.31,99.31,97.13,96.63,85.70,58.73,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,8.99,0.00,0.00,13.13,13.13,13.13,13.13
"15088330",95.22,94.70,94.15,90.78,90.67,90.16,85.74,84.95,63.83,36.35,12.37,12.37,94.18,93.65,93.11,89.74,89.55,88.99,84.38,83.46,61.67,32.32,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.00,0.00,12.37,12.37,12.37,12.37
"15088340",97.67,97.67,97.67,97.67,97.67,97.67,95.83,95.83,81.60,10.17,0.00,0.00,97.67,97.67,97.67,97.67,97.67,97.67,95.83,95.83,81.60,10.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15088355",92.86,92.86,92.86,92.46,92.46,92.06,92.06,92.06,81.39,42.44,6.35,6.35,92.86,92.86,92.86,92.26,92.26,92.06,90.48,90.48,79.80,40.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.35,6.35,6.35,6.35
"15088365",99.65,95.16,95.16,95.16,95.13,94.50,93.17,92.03,84.07,66.54,17.41,16.54,99.65,95.16,95.16,93.94,93.92,93.29,90.90,89.50,80.78,58.34,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,0.00,16.54,16.54,16.54,16.54
"15089005",100.00,100.00,99.61,99.61,99.61,99.61,77.08,73.63,57.18,33.27,2.79,2.79,100.00,100.00,99.61,99.61,99.61,99.61,77.08,73.63,57.18,33.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.79,2.79,2.79,2.79
"15089015",99.65,99.65,99.47,97.97,97.94,97.88,97.14,96.37,93.63,77.65,42.62,10.40,99.65,99.65,98.98,97.37,97.35,97.28,96.25,95.47,92.01,73.28,34.10,34.10,34.10,34.10,34.10,34.10,34.10,34.10,34.10,34.10,34.10,0.00,10.40,10.40,10.40,10.40
"15089026",97.45,97.13,96.50,93.49,93.35,92.53,82.90,77.82,75.51,36.34,1.77,0.65,97.45,97.13,96.50,93.49,93.35,92.53,82.90,77.82,75.51,35.23,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,0.00,0.65,0.65,0.65,0.65
"15089030",99.71,99.71,99.65,99.51,99.51,99.34,96.59,96.53,95.18,90.58,69.64,65.64,99.71,99.71,97.98,97.70,97.39,89.50,82.58,82.46,79.72,70.99,73.26,73.26,73.26,73.26,73.26,73.26,73.26,73.26,73.26,73.26,56.15,50.33,19.25,19.25,19.25,19.25
"15089041",100.00,100.00,100.00,97.75,97.75,97.75,92.70,83.35,79.48,12.56,0.00,0.00,100.00,100.00,100.00,89.65,89.65,89.65,83.35,83.35,79.48,12.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15089042",99.44,99.39,99.39,98.78,98.78,98.78,97.63,87.47,66.49,30.60,6.43,6.43,98.94,98.40,98.40,96.29,96.29,96.29,94.70,82.50,66.49,30.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.43,6.43,6.43,6.43
"15089043",97.23,97.23,97.23,97.23,97.23,97.23,97.13,85.90,84.53,75.45,72.37,40.35,84.88,84.64,84.64,83.63,83.63,83.63,82.62,68.30,22.70,3.92,72.37,72.37,72.37,72.37,72.37,72.37,72.37,72.37,72.37,72.37,72.37,40.35,0.40,0.40,0.40,0.40
"15089045",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.74,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15089055",99.08,98.40,98.40,96.94,96.94,96.90,96.77,96.72,93.34,85.47,85.33,65.45,98.55,97.07,93.44,90.57,88.43,86.81,86.14,86.09,81.91,1.60,82.93,82.93,82.93,82.93,82.93,82.93,82.93,82.93,82.93,82.93,82.93,63.00,2.75,2.75,2.75,2.75
"15089075",99.49,99.49,99.49,99.49,99.49,99.49,99.49,99.49,97.95,93.85,93.85,79.88,99.49,99.49,99.49,99.49,99.49,99.49,99.49,99.49,95.80,77.42,90.77,90.77,90.77,90.77,90.77,90.77,90.77,90.77,90.77,90.77,90.77,76.81,3.08,3.08,3.08,3.08
"15089130",100.00,100.00,100.00,100.00,100.00,100.00,98.36,97.46,92.17,46.52,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,98.36,97.46,92.17,46.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15089165",99.15,99.15,99.15,99.15,98.89,94.98,59.46,59.46,54.89,39.57,0.00,0.00,99.15,99.15,99.15,99.15,98.89,94.98,59.46,59.46,54.89,39.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15089175",97.73,97.73,97.36,97.36,97.27,96.53,78.82,78.17,70.21,34.10,8.00,8.00,97.73,97.73,97.27,97.27,97.18,96.44,78.73,78.17,70.21,34.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,8.00,8.00,8.00
"15089185",100.00,100.00,100.00,100.00,99.55,97.30,81.86,81.58,65.30,34.14,2.70,2.70,100.00,100.00,100.00,100.00,99.55,97.30,81.86,81.58,65.30,34.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.70,2.70,2.70,2.70
"15089195",99.15,99.15,99.15,99.15,99.15,99.15,98.84,98.84,98.46,74.77,29.16,29.16,98.53,98.53,98.53,98.53,98.53,98.53,97.91,97.91,97.53,73.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.16,29.16,29.16,29.16
"15089235",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.84,45.61,2.76,2.76,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.84,45.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.76,2.76,2.76,2.76
"15089245",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.67,45.67,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.67,45.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15089305",99.70,99.57,99.55,99.55,99.54,99.48,98.66,97.81,90.76,75.67,8.19,7.96,99.63,99.57,99.49,99.49,99.47,99.42,98.60,97.81,90.56,74.08,26.97,26.97,26.97,26.97,26.97,26.97,26.97,26.97,26.97,26.97,5.46,5.24,3.26,3.26,3.26,3.26
"15089307",98.13,98.13,96.26,89.81,89.81,89.81,81.08,76.96,46.67,33.60,6.54,0.93,98.13,97.66,95.79,89.25,89.25,89.25,79.29,74.01,40.60,27.53,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,5.61,0.00,0.93,0.93,0.93,0.93
"15089310",98.60,98.20,97.98,92.53,92.48,92.08,84.54,83.80,78.02,63.02,15.34,8.37,98.51,98.07,97.73,91.92,91.87,91.46,83.05,82.95,77.38,62.17,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,7.66,0.00,8.37,8.37,8.37,8.37
"15089365",100.00,100.00,100.00,100.00,100.00,100.00,96.23,96.23,95.90,92.12,92.12,81.10,100.00,100.00,100.00,100.00,100.00,100.00,96.23,96.23,87.00,56.05,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,84.09,64.15,19.20,19.20,19.20,19.20
"15090003",100.00,96.15,96.15,90.26,90.26,90.26,59.79,59.79,43.13,25.07,0.00,0.00,100.00,96.15,96.15,90.26,90.26,90.26,59.79,59.79,43.13,25.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090007",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.07,49.08,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,89.07,49.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090008",100.00,100.00,100.00,100.00,100.00,100.00,62.07,58.62,51.72,13.30,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,62.07,58.62,51.72,13.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090010",91.53,91.53,91.53,91.53,91.53,91.53,91.53,91.43,81.70,71.17,66.48,66.48,90.45,90.45,90.45,90.45,90.45,90.45,90.45,90.35,80.12,63.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,66.48,66.48,66.48,66.48
"15090070",96.27,95.71,94.95,94.45,94.45,94.41,93.48,92.92,85.56,60.63,1.13,1.13,96.27,95.71,94.95,94.45,94.45,94.41,93.48,92.92,85.56,60.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.13,1.13,1.13,1.13
"15090135",100.00,99.63,99.63,99.63,99.63,99.63,95.93,95.93,93.83,71.60,19.75,19.75,100.00,96.30,96.30,81.48,81.48,81.48,77.78,77.78,77.78,51.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.75,19.75,19.75,19.75
"15090180",100.00,98.48,98.48,89.83,89.83,89.83,86.80,86.80,80.30,63.59,0.00,0.00,100.00,98.48,98.48,89.83,89.83,89.83,86.80,86.80,80.30,63.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090220",96.50,96.50,96.50,96.50,96.50,96.50,93.17,93.17,90.00,13.33,13.33,13.33,93.33,93.33,93.33,93.33,93.33,93.33,90.00,90.00,90.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.33,13.33,13.33,13.33
"15090225",99.74,99.74,99.74,97.85,97.83,97.59,93.29,93.03,88.60,74.04,67.30,51.72,99.74,99.74,99.74,97.85,97.83,97.59,93.21,92.95,86.54,64.15,67.04,67.04,67.04,67.04,67.04,67.04,67.04,67.04,67.04,67.04,67.04,51.46,0.26,0.26,0.26,0.26
"15090245",94.00,94.00,93.70,91.70,91.70,91.70,87.70,87.70,75.00,66.75,34.00,34.00,94.00,94.00,92.00,85.00,85.00,85.00,75.00,75.00,65.00,42.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,34.00,34.00
"15090270",100.00,100.00,100.00,100.00,99.29,97.14,94.29,94.29,94.29,60.00,0.00,0.00,100.00,100.00,100.00,100.00,99.29,97.14,94.29,94.29,94.29,60.00,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.96,0.00,0.00,0.00,0.00,0.00,0.00
"15090285",96.88,96.88,96.88,96.88,96.88,96.88,96.88,96.88,92.77,76.65,53.91,53.91,96.88,96.88,96.88,96.88,96.88,96.88,96.88,96.88,79.25,46.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.91,53.91,53.91,53.91
"15090310",98.78,98.78,98.78,98.78,98.78,98.78,93.90,93.90,89.30,75.91,0.00,0.00,98.78,98.78,98.78,98.78,98.78,98.78,93.90,93.90,89.30,75.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090415",99.61,99.61,99.41,98.11,98.00,97.41,91.38,91.11,87.82,72.37,48.19,45.17,99.61,99.61,99.41,98.11,98.00,97.41,91.38,91.11,87.28,65.56,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,61.09,46.01,42.98,2.59,2.59,2.59,2.59
"15090435",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.68,30.12,4.88,4.88,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.68,30.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.88,4.88,4.88,4.88
"15090445",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.45,88.75,76.30,76.30,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,77.27,36.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,76.30,76.30,76.30,76.30
"15090485",100.00,100.00,100.00,100.00,100.00,100.00,99.18,98.04,98.04,68.98,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,99.18,98.04,98.04,68.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090500",97.35,95.71,95.58,94.69,94.69,94.69,88.50,88.05,79.51,63.08,0.88,0.88,97.35,95.71,95.58,94.69,94.69,94.69,88.50,88.05,79.51,63.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.88,0.88,0.88
"15090520",99.25,99.06,98.49,97.16,97.12,96.82,92.49,92.16,87.30,73.96,43.32,0.33,99.25,99.06,98.49,97.16,97.12,96.82,92.49,92.16,86.75,64.46,67.90,67.90,67.90,67.90,67.90,67.90,67.90,67.90,67.90,67.90,42.99,0.00,0.33,0.33,0.33,0.33
"15090535",99.69,99.69,99.66,99.48,99.48,99.29,98.56,97.88,93.24,79.86,51.13,45.53,99.69,99.69,99.62,99.41,99.41,99.29,98.56,97.81,91.78,68.32,65.48,65.48,65.48,65.48,65.48,65.48,65.48,65.48,65.48,65.48,50.72,45.12,1.25,1.25,1.25,1.25
"15090546",99.62,99.62,99.62,99.62,99.62,99.62,97.73,97.15,94.81,78.48,49.60,39.55,99.62,99.62,99.62,99.62,99.62,99.62,97.62,97.04,92.67,70.28,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,48.97,38.92,0.63,0.63,0.63,0.63
"15090550",99.37,99.37,99.37,99.37,99.34,98.92,97.00,97.00,93.31,83.92,76.07,70.97,99.16,99.16,99.16,99.16,99.13,98.42,96.00,96.00,89.18,73.17,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,80.28,75.45,70.55,0.84,0.84,0.84,0.63
"15090610",98.11,98.11,98.11,98.11,96.46,85.85,81.13,81.13,75.47,58.68,0.00,0.00,98.11,98.11,98.11,98.11,96.46,85.85,81.13,81.13,75.47,58.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090631",96.24,92.58,87.18,59.05,59.05,59.05,59.05,59.05,58.97,50.09,0.00,0.00,96.24,92.58,87.18,59.05,59.05,59.05,59.05,59.05,58.97,50.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090635",100.00,100.00,100.00,81.82,81.82,81.82,63.64,63.64,46.21,22.73,0.00,0.00,100.00,100.00,100.00,81.82,81.82,81.82,63.64,63.64,46.21,22.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15091010",99.64,99.64,99.64,99.64,99.64,99.64,88.07,87.65,77.59,37.13,12.92,12.92,99.64,99.64,99.64,99.64,99.64,99.64,88.07,87.65,77.59,34.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.92,12.92,12.92,12.92
"15091020",99.18,99.18,98.86,98.86,98.84,97.55,83.70,82.44,74.00,42.48,4.76,4.76,99.18,99.18,98.86,98.86,98.84,97.55,83.70,82.44,74.00,42.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,4.76,4.76,4.76
"15091060",98.37,98.28,98.17,97.85,97.74,97.46,89.58,82.51,79.11,59.48,38.30,35.28,96.58,95.22,94.17,91.00,90.76,90.61,80.25,80.25,77.92,52.21,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,22.46,19.44,16.81,16.81,16.81,16.81
"15091110",99.39,99.39,99.39,98.99,98.32,96.08,66.68,66.03,62.56,41.47,30.74,30.74,99.39,99.39,99.39,98.99,97.81,96.08,54.92,54.09,46.68,20.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.74,30.74,30.74,30.74
"15091145",99.87,99.87,99.87,99.73,99.73,99.60,98.60,98.32,94.67,65.77,58.04,47.90,99.87,99.87,99.80,99.57,99.57,99.37,97.65,96.60,87.00,40.19,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,49.11,37.47,15.33,15.33,15.33,15.33
"15091160",100.00,100.00,100.00,100.00,100.00,100.00,96.53,94.55,89.01,46.10,4.33,4.33,100.00,100.00,100.00,100.00,100.00,100.00,96.53,94.55,89.01,46.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.33,4.33,4.33,4.33
"15091241",99.55,97.94,97.07,89.73,89.44,87.95,51.05,41.75,36.54,31.16,31.16,31.16,97.75,93.92,92.79,83.27,82.83,81.27,24.97,24.34,18.16,6.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.16,31.16,31.16,31.16
"15091375",99.67,99.61,99.43,99.38,99.36,99.25,95.50,95.22,89.96,79.07,74.46,63.93,99.67,99.48,99.25,99.20,99.15,98.92,92.25,91.92,85.44,61.77,71.89,71.89,71.89,71.89,71.89,71.89,71.89,71.89,71.89,71.89,71.89,59.89,9.66,9.66,9.66,9.66
"15091391",99.23,97.68,95.64,89.11,88.44,87.83,51.45,50.57,42.98,25.04,8.40,8.40,99.23,97.68,95.64,88.85,88.18,87.58,45.96,45.08,37.44,19.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,8.40,8.40,8.40
"16051000",99.77,99.70,99.52,99.36,99.35,99.12,98.68,98.40,94.99,89.02,77.18,76.14,99.18,99.14,98.60,98.24,98.17,97.50,96.85,96.60,91.35,77.76,76.01,76.01,76.01,76.01,76.01,76.01,76.01,76.01,76.01,76.01,76.01,74.97,2.00,2.00,2.00,2.00
"16052000",99.63,99.33,98.49,97.53,97.50,97.34,92.68,92.49,90.77,84.05,74.21,52.65,99.31,99.13,98.11,97.16,97.10,96.37,90.82,90.60,87.34,71.50,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.33,73.15,51.49,1.35,1.35,1.35,1.35
"16053000",99.89,99.89,99.87,99.87,99.87,99.87,99.35,99.15,98.20,89.51,60.61,23.71,99.87,99.87,99.87,99.87,99.87,99.87,99.35,99.15,98.07,84.91,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,58.13,21.69,5.33,5.33,5.33,2.67
"16054000",99.89,99.89,99.41,99.32,99.31,99.08,96.47,96.20,94.01,87.39,81.01,58.00,99.26,98.41,94.44,93.97,93.02,81.30,71.21,70.67,61.64,38.92,79.85,79.85,79.85,79.85,79.85,79.85,79.85,79.85,79.85,79.85,79.85,56.67,2.11,2.11,2.11,2.11
"16055000",99.97,99.97,99.94,99.92,99.91,99.85,99.49,99.02,95.28,88.51,76.57,76.57,99.94,99.88,99.62,99.53,99.37,98.76,96.61,96.61,91.27,69.24,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,75.00,3.17,3.17,3.17,3.17
"16056000",99.90,99.89,99.77,99.73,99.65,99.39,98.26,97.26,90.28,62.14,58.03,10.17,99.75,99.52,98.77,98.51,98.40,98.06,92.74,92.74,83.98,21.20,53.59,53.59,53.59,53.59,53.59,53.59,53.59,53.59,53.59,53.59,53.59,4.57,6.71,6.71,6.71,6.71
"16061001",96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,89.45,0.00,0.00,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,96.67,89.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16061002",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16061003",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,78.74,3.52,3.52,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,78.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.52,3.52,3.52,3.52
"16061004",100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.50,0.00,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16061007",100.00,100.00,100.00,100.00,100.00,100.00,94.44,94.44,94.44,76.83,0.00,0.00,100.00,100.00,100.00,100.00,100.00,100.00,94.44,94.44,94.44,76.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
