"AGS";"alle Technologien ≥ 1 Mbit/s";"alle Technologien ≥ 2 Mbit/s";"alle Technologien ≥ 6 Mbit/s";"alle Technologien ≥ 16 Mbit/s";"alle Technologien ≥ 30 Mbit/s";"alle Technologien ≥ 50 Mbit/s";"alle Technologien ≥ 100 Mbit/s";"alle Technologien ≥ 200 Mbit/s";"alle Technologien ≥ 400 Mbit/s";"alle Technologien ≥ 1000 Mbit/s";"leitungsg. Technologien ≥ 1 Mbit/s";"leitungsg. Technologien ≥ 2 Mbit/s";"leitungsg. Technologien ≥ 6 Mbit/s";"leitungsg. Technologien ≥ 16 Mbit/s";"leitungsg. Technologien ≥ 30 Mbit/s";"leitungsg. Technologien ≥ 50 Mbit/s";"leitungsg. Technologien ≥ 100 Mbit/s";"leitungsg. Technologien ≥ 200 Mbit/s";"leitungsg. Technologien ≥ 400 Mbit/s";"leitungsg. Technologien ≥ 1000 Mbit/s";"mobile Technologien ≥ 1 Mbit/s";"mobile Technologien ≥ 2 Mbit/s";"mobile Technologien ≥ 6 Mbit/s";"DSL ≥ 1 Mbit/s";"DSL ≥ 2 Mbit/s";"DSL ≥ 6 Mbit/s";"DSL ≥ 16 Mbit/s";"DSL ≥ 30 Mbit/s";"DSL ≥ 50 Mbit/s";"DSL ≥ 100 Mbit/s";"DSL ≥ 200 Mbit/s";"CATV ≥ 1 Mbit/s";"CATV ≥ 2 Mbit/s";"CATV ≥ 6 Mbit/s";"CATV ≥ 16 Mbit/s";"CATV ≥ 30 Mbit/s";"CATV ≥ 50 Mbit/s";"CATV ≥ 100 Mbit/s";"CATV ≥ 200 Mbit/s";"CATV ≥ 400 Mbit/s";"CATV ≥ 1000 Mbit/s";"FTTH/B ≥ 100 Mbit/s";"FTTH/B ≥ 200 Mbit/s";"FTTH/B ≥ 400 Mbit/s";"FTTH/B ≥ 1000 Mbit/s"
"01060057";100;100;100;90;90;90;90;90;90;90;92;92;90.27;90;90;90;90;90;90;90;94.30;93.78;74.09;90;29;3;1;0.33;0.33;0;0;0;0;0;0;0;0;0;0;0;0;90;90;90;90
"01060058";100;100;100;99.37;98.87;98.49;98.07;97.41;97.32;91.19;100;100;100;99.37;98.87;98.49;98.07;97.41;97.32;91.19;100.00;100.00;100.00;99.71;99.53;99.31;97.96;97.01;95.55;72.58;21.86;71.65;71.65;71.65;71.65;71.65;71.65;71.65;71.65;71.65;0;91.19;91.19;91.19;91.19
"01060059";100;100;100;95;95;95;95;95;95;95;98;98;95;95;95;95;95;95;95;95;100.00;100.00;100.00;49;43;22;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01060060";100;100;97.12;57;57;57;57;57;57;57;92.65;91;71;57;57;57;57;57;57;57;100.00;100.00;91.10;67;64;21.37;2.47;2;2;0;0;0;0;0;0;0;0;0;0;0;0;57;57;57;57
"01060061";100;100;100;92;92;89.45;88.36;88.26;88.26;88.26;99;99;92;92;92;89.45;88.36;88.26;88.26;88.26;95.31;95.31;88.75;91;82;58;44;44;42;16.37;0;0;0;0;0;0;0;0;0;0;0;88.26;88.26;88.26;88.26
"01060062";100;100;100;82.11;79;79;79;79;79;79;99.34;99.34;99;82.11;79;79;79;79;79;79;100.00;100.00;100.00;98;98;22.22;5.06;1.71;1;0;0;0;0;0;0;0;0;0;0;0;0;79;79;79;79
"01060063";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;99.40;100;99;96;74;16.12;15.79;10.13;6.91;85;85;85;85;85;85;83.50;83.50;4.27;4;100;100;100;100
"01060064";100;100;100;98;96;93.42;90.30;90;90;90;100;99;99;98;96;93.42;90.30;90;90;90;100.00;100.00;100.00;99;99;99;87;77.69;66.96;36.89;7;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0.20;0;90;90;90;90
"01060065";100;100;100;99;99;99;99;99;99;99;99.82;99.82;99.64;99;99;99;99;99;99;99;99.82;54.00;47.64;97.59;96.59;96.40;92.22;92.04;75;40.74;0;79.14;79.14;79.14;79.14;79.14;79.14;79.14;79.14;79.14;0;99;99;99;99
"01060066";100;100;100;98.92;98.92;98.46;97.61;97.61;97.61;0;100;100;99.48;98.92;98.92;98.46;97.61;97.61;97.61;0;100.00;100.00;100.00;100;100;97.85;97.27;97.27;96.34;70.94;15.22;97.61;97.61;97.61;97.61;97.61;97.61;97.61;97.61;97.61;0;0;0;0;0
"01060067";98.96;98.53;91;4.58;4.58;4.58;2.68;2.68;2.68;2.68;77.58;68.44;26.66;4.58;4.58;4.58;2.68;2.68;2.68;2.68;91.13;91.13;85.07;77.58;68.44;23.98;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;2.68;2.68;2.68;2.68
"01060068";100;100;100;56.21;54.02;52.17;26.54;0;0;0;96.98;96.77;92.09;56.21;54.02;52.17;26.54;0;0;0;99.87;99.87;99.81;96.98;96.77;92.09;56.21;54.02;52.17;26.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060069";100;100;100;88;68.07;57.75;30.67;15.40;0;0;96;96;93;88;68.07;57.75;30.67;15.40;0;0;100.00;100.00;71.35;96;96;93;88;68.07;57.75;30.67;15.40;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060070";100;100;100;96;95;84.49;75.04;46.86;10.10;1;99;99;98;96;95;84.49;75.04;46.86;10.10;1;100.00;100.00;100.00;98;98;97;95;95;83.94;74.49;46.31;10;10;10;10;10;10;10;10;10;0;1;1;1;1
"01060071";100;100;100;88.57;88.57;88.57;86.83;86.83;86.83;86.83;88.57;88.57;88.57;88.57;88.57;88.57;86.83;86.83;86.83;86.83;100.00;100.00;80.87;42;6;5;5;5;3;0;0;0;0;0;0;0;0;0;0;0;0;86.83;86.83;86.83;86.83
"01060072";100;100;100;96.38;95.66;94.00;90.60;87;87;87;100;99;97.86;96.38;95.66;94.00;90.60;87;87;87;100.00;100.00;100.00;100;91.24;71.34;60.26;51.39;28.13;6.50;1.15;0;0;0;0;0;0;0;0;0;0;87;87;87;87
"01060073";100;100;100;91.18;84.47;80.27;64.32;39.71;0;0;99.22;99.22;98.36;91.18;84.47;80.27;64.32;39.71;0;0;99.87;99.87;99.17;99.22;99.22;98.36;91.18;84.47;80.27;64.32;39.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060074";100;100;100;95;95;95;95;95;95;95;97;95;95;95;95;95;95;95;95;95;100.00;100.00;100.00;47;7;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01060075";100;100;100;81;81;79;77;77;77;77;91;90;84.11;81;81;79;77;77;77;77;99.90;99.90;99.50;86;84;58;26.21;24.91;21.77;10.82;4.74;0;0;0;0;0;0;0;0;0;0;77;77;77;77
"01060076";100;100;100;97.14;97.14;97.14;97.14;97.14;97.14;97.14;97.45;97.45;97.45;97.14;97.14;97.14;97.14;97.14;97.14;97.14;100.00;100.00;87.54;4.35;4.35;4.35;4;4;4;0.23;0;1;1;1;1;1;1;1;1;1;0;97.14;97.14;97.14;97.14
"01060077";100;100;100;97;95;92;85.12;80.10;70;70;100;100;99;97;95;92;85.12;80.10;70;70;100.00;100.00;100.00;100;100;99;97;94;91;58.33;17.38;0;0;0;0;0;0;0;0;0;0;70;70;70;70
"01060079";100;100;100;99;98;94;82.75;81.66;81.66;81.66;100;100;100;99;98;94;82.75;81.66;81.66;81.66;100.00;100.00;98.91;98.90;98.90;96.97;95;95;91.24;21.05;0;0;0;0;0;0;0;0;0;0;0;81.66;81.66;81.66;81.66
"01060080";100;100;100;90;78.88;70.87;42.39;0;0;0;99.06;99.06;99.06;90;78.88;70.87;42.39;0;0;0;100.00;100.00;99.54;99.06;99.06;99.06;90;78.88;70.87;42.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060081";100;100;71.15;0;0;0;0;0;0;0;100;98.10;0;0;0;0;0;0;0;0;81.13;81.13;65.10;100;98.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060082";100;100;100;92;88.69;83.56;79;79;79;79;99;99;99;92;88.69;83.56;79;79;79;79;95.56;95.56;67.90;99;99;99;90;85.44;76.57;61.05;27.87;0;0;0;0;0;0;0;0;0;0;79;79;79;79
"01060084";100;100;100;98;94.86;94.61;93.14;93.14;93.14;93.14;100;100;100;98;94.86;94.61;93.14;93.14;93.14;93.14;100.00;100.00;100.00;99.85;99.85;99.69;96.01;93.06;91.86;57.07;34.40;0;0;0;0;0;0;0;0;0;0;93.14;93.14;93.14;93.14
"01060085";100;100;100;95.31;94.64;93;88.44;78.15;74;74;99.41;99.21;99;95.31;94.64;93;88.44;78.15;74;74;98.66;97.92;66.13;99.29;99.09;98.39;93.03;91.37;83.75;59.37;26.19;32.12;32.12;32.12;32.12;32.12;32.12;32.12;32.12;32.12;0;74;74;74;74
"01060086";100;100;100;92.49;92.34;92.34;92.34;92.34;92.34;92.34;96.17;96.17;92.49;92.49;92.34;92.34;92.34;92.34;92.34;92.34;91.30;91.30;86.96;78.25;78.25;19.49;4.06;1.16;1.16;0;0;0;0;0;0;0;0;0;0;0;0;92.34;92.34;92.34;92.34
"01060087";100;100;100;95;95;95;94;94;94;94;100;97;97;95;95;95;94;94;94;94;67.25;67.25;36.59;95.30;71.05;8.14;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;94;94;94;94
"01060088";100;100;100;89.56;89.56;89.56;89.26;89.26;89.26;89.26;95;94;93;89.56;89.56;89.56;89.26;89.26;89.26;89.26;100.00;100.00;67.54;94;94;93;62.30;61.90;49.32;22.52;0;0;0;0;0;0;0;0;0;0;0;89.26;89.26;89.26;89.26
"01060089";100;100;100;100;100;99.64;98.55;96.57;92.59;92.59;100;100;100;100;100;99.64;98.55;96.57;92.59;92.59;100.00;100.00;100.00;100;100;100;98.75;98;97.27;88.37;66.34;91;91;91;91;91;91;89.44;89.44;89.44;89.44;70.38;70.38;70.38;70.38
"01060090";100;100;100;4;4;4;3.10;3.10;3.10;3.10;100;100;29.40;4;4;4;3.10;3.10;3.10;3.10;100.00;100.00;100.00;100;100;26.30;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;3.10;3.10;3.10;3.10
"01060091";100;100;100;90.92;90.92;90.92;90.92;90.92;90.92;90.92;99;99;91.49;90.92;90.92;90.92;90.92;90.92;90.92;90.92;100.00;100.00;100.00;98.08;98.08;45;3;2;2;0;0;0;0;0;0;0;0;0;0;0;0;90.92;90.92;90.92;90.92
"01060092";100;100;100;99;98.05;98;96.52;95.70;95.70;36;100;100;99.11;99;98.05;98;96.52;95.70;95.70;36;100.00;100.00;100.00;100;100;99;94;93.35;92.78;79.56;40.53;92.38;92.38;92.38;92.38;92.38;92.38;92.38;92.38;92.38;0;36;36;36;36
"01060093";100;100;100;95;95;95;95;95;95;95;100;100;95;95;95;95;95;95;95;95;100.00;100.00;100.00;99;99;5;5;5;5;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01060094";100;100;100;99;99;99;97.46;97.46;97.46;97.46;99;99;99;99;99;99;97.46;97.46;97.46;97.46;100.00;100.00;100.00;51.88;39.70;19.59;16.71;16.71;16.71;0;0;2.66;2.66;2.66;2.66;2.66;2.66;2.66;2.66;2.66;0;97.46;97.46;97.46;97.46
"01060095";100;100;100;98;97;97;95.21;92.53;92;92;100;99;99;98;97;97;95.21;92.53;92;92;96.86;96.86;78.48;99;98.01;97.70;94.15;91.22;86.28;66.06;17.76;0;0;0;0;0;0;0;0;0;0;92;92;92;92
"01060096";100;100;100;95;95;95;95;95;95;95;100;100;96;95;95;95;95;95;95;95;100.00;100.00;94.06;100;100;43;1;0.20;0.20;0;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01060097";100;100;100;88;87;86;83;83;83;83;98;98;90;88;87;86;83;83;83;83;100.00;100.00;100.00;98;96;21;12;11;11;3.32;0;0;0;0;0;0;0;0;0;0;0;83;83;83;83
"01060098";100;100;100;1;0.43;0.43;0;0;0;0;98.91;98.91;83;1;0.43;0.43;0;0;0;0;100.00;100.00;100.00;98.91;98.91;83;1;0.43;0.43;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01060099";100;100;100;95;95;93;93;93;93;93;97;97;97;95;95;93;93;93;93;93;100.00;100.00;100.00;95;93.41;91;84;80;69;34.87;0;0;0;0;0;0;0;0;0;0;0;93;93;93;93
"01060100";100;100;82;5;5;5;1;1;1;0;88;65.99;5;5;5;5;1;1;1;0;100.00;100.00;72.07;88;65.59;5;5;5;5;0;0;1;1;1;1;1;1;1;1;1;0;0;0;0;0
"01060101";100;100;100;100;99;81.14;49.56;0;0;0;100;100;100;100;99;81.14;49.56;0;0;0;100.00;100.00;100.00;100;100;100;100;99;81.14;49.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01061001";100;100;98;93;93;93;93;93;93;93;99.65;99.57;93;93;93;93;93;93;93;93;82.76;82.76;44.25;96.97;95.25;2.16;1.29;1.29;1.29;0;0;0;0;0;0;0;0;0;0;0;0;93;93;93;93
"01061002";100;100;100;86.89;86.57;86.24;77.91;74;74;74;96.66;96.66;96.66;86.89;86.57;86.24;77.91;74;74;74;100.00;100.00;100.00;96.66;96.66;96.66;57.22;34;14;5.00;0;0;0;0;0;0;0;0;0;0;0;74;74;74;74
"01061003";100;100;100;86;86;86;86;86;86;86;95.08;91;88;86;86;86;86;86;86;86;100.00;100.00;100.00;88;42;11;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86
"01061004";100;100;100;82;82;82;82;82;82;82;85;85;82;82;82;82;82;82;82;82;100.00;100.00;97.03;63;63;16;15;15;6;0;0;0;0;0;0;0;0;0;0;0;0;82;82;82;82
"01061005";100;100;100;57.81;57.81;57.81;57.81;57.81;57.81;57.81;76;65.03;57.81;57.81;57.81;57.81;57.81;57.81;57.81;57.81;100.00;100.00;100.00;64;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57.81;57.81;57.81;57.81
"01061006";100;100;100;90;90;90;89;89;89;89;93;92;91;90;90;90;89;89;89;89;100.00;100.00;100.00;13;8;2;1;1;1;0;0;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0;89;89;89;89
"01061007";100;100;100;90;89;89;89;89;89;89;93.68;93.68;90;90;89;89;89;89;89;89;100.00;100.00;99.00;87.45;87.45;25;2.84;1.09;1;0;0;0;0;0;0;0;0;0;0;0;0;89;89;89;89
"01061008";100;100;100;100;100;100;95.81;95;95;95;100;100;100;100;100;100;95.81;95;95;95;100.00;100.00;100.00;100;100;99.99;99.99;95.48;74.72;16.94;0;0;0;0;0;0;0;0;0;0;0;95;95;95;95
"01061010";100;100;100;97.91;93.75;92.36;77;77;77;0;99.93;99.86;99.24;97.91;93.75;92.36;77;77;77;0;100.00;100.00;100.00;98.87;93.06;91.95;91.95;87.79;86.40;66.96;60.70;77;77;77;77;77;77;77;77;77;0;0;0;0;0
"01061011";100;100;100;59.14;59.14;59.14;59.14;59.14;59.14;58.17;63.35;62.19;59.14;59.14;59.14;59.14;59.14;59.14;59.14;58.17;98.06;97.09;97.09;19.31;10;1;1;1;1;0;0;2;2;2;2;2;2;1;1;1;0;58.17;58.17;58.17;58.17
"01061012";100;100;100;71.68;69.27;68.84;68.59;67.26;67.03;67.03;100;99.51;98;71.68;69.27;68.84;68.59;67.26;67.03;67.03;100.00;100.00;98.98;99.10;98.03;67.93;34.01;26.37;22.27;7.83;1.56;2.91;2.91;2.91;2.91;2.91;2.91;2.91;2.91;2.91;2.91;67;67;67;67
"01061013";100;100;100;85;85;85;81.16;81.16;81.16;80.24;100;100;85;85;85;85;81.16;81.16;81.16;80.24;100.00;100.00;100.00;98.43;98;74;6;6;6;0;0;64.32;64.32;64.32;64.32;64.32;64.32;64.32;64.32;64.32;0;80.24;80.24;80.24;80.24
"01061014";100;100;98;85;85;85;82;82;82;82;90;89;85;85;85;85;82;82;82;82;58.33;58.33;51.67;27;20;7;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;82;82;82;82
"01061015";100;100;100;86;86;86;86;86;86;86;95.83;95.06;92;86;86;86;86;86;86;86;100.00;100.00;95.82;56.43;50.08;9;3;2;1.06;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86
"01061016";100;100;100;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;93;92.67;92.67;60.67;3.09;3;3;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;93;93;93;93
"01061017";100;100;100;99;97.04;95.08;92.33;90.49;78.45;5;100;100;100;99;97.04;95.08;92.33;90.49;78.45;5;100.00;100.00;100.00;100;100;99;93;90.53;88.12;75.30;55.28;81;81;81;81;81;81;74.81;74.81;74.81;0;5;5;5;5
"01061018";100;100;99;91;91;91;91;91;91;91;96;96;91;91;91;91;91;91;91;91;84.90;84.46;66.96;12.06;10.23;2.10;2.10;2.10;2;0.22;0;0;0;0;0;0;0;0;0;0;0;91;91;91;91
"01061019";100;100;100;98.54;97.69;96.95;92;92;92;92;100;100;100;98.54;97.69;96.95;92;92;92;92;99.90;99.90;99.90;99.71;99.71;99.51;96.88;93.22;88.86;66.82;29.11;0;0;0;0;0;0;0;0;0;0;92;92;92;92
"01061020";100;100.00;78;67;67;67;67;67;67;67;99;89.28;67;67;67;67;67;67;67;67;84.82;77.68;49.11;96.42;89.28;20;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;67;67;67;67
"01061021";100;100;100;86;86;86;86;86;86;86;100;100;86;86;86;86;86;86;86;86;96.55;96.55;93.10;100;100;11.21;4;4;4;0;0;0;0;0;0;0;0;0;0;0;0;86;86;86;86
"01061022";100;100;100;96.36;95.97;95.02;86.46;85;85;85;99.50;98.05;98;96.36;95.97;95.02;86.46;85;85;85;100.00;100.00;100.00;98.05;98.05;98;95.65;94;91.46;69.33;20.28;0;0;0;0;0;0;0;0;0;0;85;85;85;85
"01061023";100;100;100;81.43;81.24;81.16;81.01;80.85;80.85;80.24;91.51;91.01;84.04;81.43;81.24;81.16;81.01;80.85;80.85;80.24;100.00;100.00;99.22;64.31;53.77;35;26;22;21;16.30;9.96;13;13;13;13;13;13;13;13;13;0;80.24;80.24;80.24;80.24
"01061024";100;100;100;88;88;88;87;87;87;87;100;99;89;88;88;88;87;87;87;87;100.00;100.00;100.00;100;94;12.01;8;7.01;7.01;0.88;0;0;0;0;0;0;0;0;0;0;0;87;87;87;87
"01061025";99.10;99;91;77;77;77;77;77;77;77;82;82;80;77;77;77;77;77;77;77;93.47;85.70;55.07;45;45;10;1.01;1.01;1.01;0;0;0;0;0;0;0;0;0;0;0;0;77;77;77;77
"01061026";100;100;99;96;96;96;96;96;96;96;100;99;96;96;96;96;96;96;96;96;91.46;91.46;36.57;100;95;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01061027";100;100;100;93.17;91.61;91.61;88.64;82.03;80;80;98.06;97.90;97.61;93.17;91.61;91.61;88.64;82.03;80;80;99.31;99.31;96.93;97;89.71;88.57;79.86;73.75;71.89;54.25;31.53;2;2;2;2;2;2;0;0;0;0;80;80;80;80
"01061028";100;100;100;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;99;63.48;63.48;53.93;69;39;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;99;99;99;99
"01061029";100;100;100;98.62;97.73;96.97;90.96;78.64;67.12;67.12;100;100;100;98.62;97.73;96.97;90.96;78.64;67.12;67.12;100.00;100.00;99.99;100;100;100;97.83;96.87;95.88;83.67;59.37;67;67;67;67;67;67;66.42;66.42;66.42;66.42;2;2;2;2
"01061030";100;100;100;99;99;99;97;97;97;97;100;99;99;99;99;99;97;97;97;97;99.90;99.90;95.33;91;88;83;70;68;68;39.39;5;0;0;0;0;0;0;0;0;0;0;97;97;97;97
"01061031";100;100;100;87.34;85.60;85.60;85.04;85.04;84.42;80.76;99.44;99.16;97.18;87.34;85.60;85.60;85.04;85.04;84.42;80.76;100.00;100.00;100.00;99.43;99.15;96.31;81.15;69.19;46.99;28.09;25.25;82.53;82.53;82.53;82.53;82.53;82.53;82.53;82.53;82.53;0;80.76;80.76;80.76;80.76
"01061033";100;100;100;98;98;98;98;98;98;98;100;100;98;98;98;98;98;98;98;98;100.00;100.00;100.00;100;100;45.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;98;98;98;98
"01061034";100;100;100;80.00;79.76;79.76;78.21;77.06;76.68;1;99;97;89.19;80.00;79.76;79.76;78.21;77.06;76.68;1;100.00;100.00;100.00;98;95;58;55.32;55.32;55.32;48.66;39.29;78;78;78;78;78;78;76.18;76.18;76.18;0;1;1;1;1
"01061035";100;100;100;98.06;97.32;96.34;89.70;88.13;88.13;0;100;100;100;98.06;97.32;96.34;89.70;88.13;88.13;0;100.00;100.00;100.00;100;100;100;90.25;89.51;84.66;53.77;23.69;92;92;92;92;92;92;88.13;88.13;88.13;0;0;0;0;0
"01061036";100;100;100;92;89.03;87.11;82;82;82;82;100;100;100;92;89.03;87.11;82;82;82;82;100.00;100.00;100.00;100;100;100;84.15;81.92;75.68;45.05;17;0;0;0;0;0;0;0;0;0;0;82;82;82;82
"01061037";100;100;100;93;93;93;93;93;93;93;94.42;93.89;93.47;93;93;93;93;93;93;93;67.54;67.35;56.88;85;74.07;72.28;71.72;71.16;70.78;62.84;50.22;0;0;0;0;0;0;0;0;0;0;93;93;93;93
"01061038";100;100;100;98;86.08;83;83;83;83;83;100;100;100;98;86.08;83;83;83;83;83;100.00;100.00;100.00;100;100;100;65;24.73;0;0;0;0;0;0;0;0;0;0;0;0;0;83;83;83;83
"01061039";100;100;100;41.79;25.49;13.49;2.07;2.07;2.07;2.07;51;44;42.88;41.79;25.49;13.49;2.07;2.07;2.07;2.07;100.00;100.00;100.00;49;44;40.81;39.72;23.42;11.42;0;0;1;1;1;1;1;1;0;0;0;0;2.07;2.07;2.07;2.07
"01061040";100;100;100;99;99;99;97;97;97;97;100;100;99.62;99;99;99;97;97;97;97;100.00;100.00;100.00;99.43;99.43;99.23;95.52;94;91;74.35;40.79;0;0;0;0;0;0;0;0;0;0;97;97;97;97
"01061041";100;100;100;86.74;86.74;86.74;86.74;86.74;86.74;86.74;91.12;89.44;87.34;86.74;86.74;86.74;86.74;86.74;86.74;86.74;99.94;99.94;99.90;29;21;11;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;86.74;86.74;86.74;86.74
"01061042";100;100;100;97;97;97;96;96;96;96;100;100;99;97;97;97;96;96;96;96;99.19;99.19;94.42;98;98;97;92.16;90.22;87.27;68.87;38.35;69;69;69;69;69;69;64.70;64.70;64.70;0;96;96;96;96
"01061043";100;100;100;75;75;75;75;75;75;75;85;81;75;75;75;75;75;75;75;75;92.10;92.10;88.42;71;54;1.15;1;1;1;0;0;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;1.05;0;75;75;75;75
"01061044";100;100;100;97;97;96;95;95;95;95;99;99;98;97;97;96;95;95;95;95;100.00;100.00;100.00;98;97;92;47.04;45.40;42.73;29.22;13.90;19;19;19;19;19;19;16.74;16.74;16.74;16.74;95;95;95;95
"01061045";100;100;54;1;1;1;0;0;0;0;1;1;1;1;1;1;0;0;0;0;100.00;100.00;46.90;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"01061046";100;100;100;99.56;98.98;98.88;97.42;96.62;96.22;9;100;100;100;99.56;98.98;98.88;97.42;96.62;96.22;9;100.00;100.00;99.89;100;100;100;94.58;92.41;91.76;83.30;59.10;95.49;95.49;95.49;95.49;95.49;95.49;95.49;95.49;95.49;0;9;9;9;9
"01061047";100;100;100;87;87;87;87;87;87;87;97;97;87;87;87;87;87;87;87;87;100.00;100.00;89.95;97;97;4;3.15;3.15;3.15;0;0;0;0;0;0;0;0;0;0;0;0;87;87;87;87
"01061048";100;100;100;77;77;77;77;77;77;77;80;80;77;77;77;77;77;77;77;77;100.00;100.00;100.00;30;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;77;77;77
"01061049";100;100;100;99;98;98;98;98;98;98;100;100;100;99;98;98;98;98;98;98;100.00;100.00;100.00;100;100;100;98.01;96.31;94.66;77.65;45.16;73;73;73;73;73;73;71.55;71.55;71.55;0;98;98;98;98
"01061050";100;100;100;92.71;91.72;90.59;72.43;56.67;33.07;33.07;97.73;97.73;95;92.71;91.72;90.59;72.43;56.67;33.07;33.07;100.00;100.00;100.00;97.63;97.63;94.68;92.70;91.71;90.56;69.01;44.97;30.81;30.81;30.81;30.81;30.81;30.81;30.81;30.81;30.81;30.81;2.78;2.78;2.78;2.78
"01061052";76;76;62;5.54;5.54;5.54;2.72;2.72;2.72;2.72;11;11;6.03;5.54;5.54;5.54;2.72;2.72;2.72;2.72;65.31;64.90;51.84;10.42;10.41;5.25;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0;2.72;2.72;2.72;2.72
"01061053";100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100.00;100.00;100.00;100;100;54;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;100;100;100
"01061054";100;100;100;87.66;75;75;75;75;75;75;100;100;100;87.66;75;75;75;75;75;75;100.00;100.00;100.00;100;100;95;28.31;9.38;6;0;0;0;0;0;0;0;0;0;0;0;0;75;75;75;75
"01061055";100;100;100;100;100;99;96;96;96;96;100;100;100;100;100;99;96;96;96;96;100.00;100.00;100.00;100;100;100;69.74;68.58;68.05;59.46;20.80;0;0;0;0;0;0;0;0;0;0;96;96;96;96
"01061056";100;100;100;83;82.28;82.28;82.05;82.05;82.05;0;98;83.74;83;83;82.28;82.28;82.05;82.05;82.05;0;100.00;100.00;100.00;98;54;37;9;7.53;7.30;2.46;1.47;82.05;82.05;82.05;82.05;82.05;82.05;82.05;82.05;82.05;0;0;0;0;0
"01061057";100;100;100;9;9;9;9;9;9;0;71;46;9;9;9;9;9;9;9;0;100.00;100.00;100.00;70;41;1.02;1.02;1.02;1.02;0;0;9;9;9;9;9;9;9;9;9;0;0;0;0;0
"01061058";100;100;100;97;97;97;97;97;97;97;99;99;97;97;97;97;97;97;97;97;100.00;100.00;69.34;99;93.81;9;9;9;9;0;0;0;0;0;0;0;0;0;0;0;0;97;97;97;97
"01061059";100;100;100;90;89;89;89;89;89;89;97;97;97;90;89;89;89;89;89;89;100.00;100.00;100.00;96;96;96;31.08;9;2;0;0;0;0;0;0;0;0;0;0;0;0;89;89;89;89
"01061060";100;98;96;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;67;77.39;76.84;44.79;3;1.35;1.35;1.35;1.35;1.35;0;0;0;0;0;0;0;0;0;0;0;0;67;67;67;67
"01061061";100;100;100;99.59;99.04;98.93;98.69;98.57;98.54;97;100;100;100;99.59;99.04;98.93;98.69;98.57;98.54;97;100.00;100.00;100.00;100;100;100;78.72;77.21;76.11;61.78;25.28;97.47;97.47;97.47;97.47;97.47;97.47;97.47;97.47;97.47;0;97;97;97;97
"01061062";100;100;100;96;95;95;92;92;92;92;100;100;100;96;95;95;92;92;92;92;100.00;100.00;100.00;100;100;98;91.88;74.03;71.73;54.57;34.21;40.77;40.77;40.77;40.77;40.77;40.77;40.77;40.77;40.77;0;92;92;92;92
"01061063";100;100;66.21;58;58;58;58;58;58;58;95;93;59;58;58;58;58;58;58;58;95.24;95.24;10.26;95;93;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;58;58;58
"01061064";100;100;99;91;91;91;89;89;89;89;100;100;91;91;91;91;89;89;89;89;68.98;68.98;63.43;99;86;28;28;28;28;0.28;0;0;0;0;0;0;0;0;0;0;0;89;89;89;89
