"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_200_16";"verf_200_30";"verf_200_50";"verf_200_100";"verf_200_200";"verf_200_400";"verf_200_1000";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_plc_1";"verf_plc_2";"verf_plc_6";"verf_plc_16";"verf_plc_30";"verf_plc_50";"verf_plc_100";"verf_plc_200";"verf_plc_400";"verf_plc_1000";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6";"verf_wlan_1";"verf_wlan_2";"verf_wlan_6";"verf_wlan_16";"verf_wlan_30";"verf_wlan_50";"verf_wlan_100";"verf_wlan_200";"verf_wlan_400";"verf_wlan_1000";"verf_wimax_1";"verf_wimax_2";"verf_wimax_6";"verf_wimax_16";"verf_wimax_30";"verf_wimax_50";"verf_wimax_100";"verf_wimax_200";"verf_wimax_400";"verf_wimax_1000"
"06432";100.00;100.00;99.79;99.53;96.02;94.54;81.75;63.62;48.32;1.02;99.92;99.81;98.36;4.84;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.56;96.02;94.54;81.75;63.62;48.32;1.02;100.00;100.00;99.75;99.37;92.48;87.83;65.75;30.18;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;0.96;49.13;49.13;49.13;49.13;49.13;49.13;48.09;48.09;48.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.02;52.17;99.81;99.81;99.61;4.84;4.84;4.84;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06433";99.87;99.79;98.78;96.50;93.18;92.24;86.64;80.65;66.83;12.33;100.00;100.00;99.76;1.59;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;96.50;93.18;92.24;86.64;80.65;66.83;12.33;99.87;99.74;98.67;96.05;88.12;84.46;71.18;56.97;12.33;12.33;12.33;12.33;12.33;12.33;12.33;12.33;12.33;12.33;69.04;69.04;69.04;69.04;69.04;69.04;65.39;65.39;65.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.86;46.60;100.00;100.00;99.94;1.59;1.59;1.59;1.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06434";99.89;99.89;99.68;98.30;97.08;96.21;87.20;87.20;78.67;17.42;99.82;99.82;99.59;75.58;73.82;73.82;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.72;98.22;97.40;87.20;87.20;78.67;17.42;99.10;98.97;98.00;95.63;93.79;91.81;69.25;69.25;17.42;17.42;17.42;17.42;17.42;17.42;17.42;17.42;17.42;17.42;78.99;78.99;78.99;78.99;78.99;78.99;78.67;78.67;78.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.07;43.83;99.11;99.11;98.63;80.13;80.13;80.13;75.58;73.82;73.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06435";99.57;99.54;99.26;98.56;97.61;93.06;61.85;61.85;59.60;1.71;99.53;99.53;98.82;27.00;13.45;13.45;0.00;0.00;0.00;0.00;100.00;100.00;99.94;98.85;97.71;93.28;61.85;61.85;59.60;1.71;99.57;99.51;98.77;97.83;95.15;87.30;17.30;17.30;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;1.71;58.71;58.71;58.71;58.71;58.71;58.71;57.89;57.89;57.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.49;51.53;99.06;99.06;98.94;49.65;49.65;49.06;26.94;13.45;13.45;0.00;0.00;0.00;0.00;7.71;7.71;3.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06436";100.00;100.00;99.80;98.87;97.67;96.35;82.65;78.92;59.37;5.80;100.00;100.00;99.83;4.79;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.87;97.67;96.35;82.65;78.92;59.37;5.80;100.00;100.00;99.41;98.46;95.26;89.86;60.12;60.12;5.80;5.80;5.80;5.80;5.80;5.80;5.80;5.80;5.80;5.80;60.06;60.06;60.06;60.06;60.06;60.06;59.37;59.37;59.37;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.73;49.67;100.00;100.00;100.00;9.09;9.09;9.09;4.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06437";99.70;99.70;99.44;99.25;96.09;96.08;33.20;28.37;28.37;0.22;96.92;96.71;96.26;4.08;0.00;0.00;0.00;0.00;0.00;0.00;99.93;99.93;99.93;99.25;96.09;96.08;33.20;28.37;28.37;0.22;99.62;99.62;99.32;98.95;94.30;94.29;7.05;0.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.30;28.30;28.30;28.30;28.30;28.30;28.30;28.30;28.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.96;61.92;96.43;96.43;96.43;6.58;6.58;4.08;4.08;0.00;0.00;0.00;0.00;0.00;0.00;2.50;2.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06438";99.95;99.95;99.95;99.70;98.61;96.71;90.48;76.58;71.84;13.55;100.00;100.00;100.00;8.24;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.70;98.61;96.71;90.48;76.58;71.84;13.55;99.95;99.95;99.83;99.38;95.80;92.28;78.10;24.88;13.46;13.46;13.46;13.46;13.46;13.46;13.46;13.46;13.46;13.46;75.64;75.64;75.64;75.64;75.64;75.64;71.64;71.64;71.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;50.52;100.00;100.00;100.00;8.24;8.24;8.24;8.24;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06439";99.46;99.11;95.88;92.00;89.57;84.82;73.77;72.96;65.51;14.84;97.92;97.76;96.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.92;99.86;99.54;92.00;89.57;84.82;73.77;72.96;65.51;14.84;97.22;96.01;90.31;84.95;79.09;70.11;25.29;25.29;14.84;14.84;14.84;14.84;14.84;14.84;14.84;14.84;14.84;14.84;65.09;65.09;65.09;65.09;65.09;65.09;64.62;64.62;64.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.44;45.19;97.76;97.76;97.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06440";99.55;99.49;99.19;97.89;97.10;95.41;67.22;66.88;53.13;4.16;99.89;99.89;99.73;42.78;5.79;5.79;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.30;97.23;95.58;67.22;66.88;53.13;4.16;99.44;99.31;98.87;96.91;94.55;91.32;34.03;34.03;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;4.04;53.51;53.51;53.51;53.51;53.51;53.51;53.09;53.09;53.09;0.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.92;51.37;99.23;99.23;99.20;63.21;63.21;63.21;42.78;5.79;5.79;0.00;0.00;0.00;0.00;0.68;0.68;0.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06531";98.17;97.93;97.11;96.20;94.37;88.42;65.64;65.64;57.84;0.40;99.22;99.22;98.25;41.36;0.53;0.53;0.00;0.00;0.00;0.00;100.00;100.00;100.00;97.44;94.66;88.71;65.64;65.64;57.84;0.40;98.03;97.92;97.00;95.44;90.50;81.34;27.03;27.03;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;58.43;58.43;58.43;58.43;58.43;58.43;57.84;57.84;57.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.63;55.87;98.57;98.57;98.21;48.10;48.10;42.24;41.36;0.53;0.53;0.00;0.00;0.00;0.00;29.53;29.53;23.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06532";99.48;99.07;98.29;97.17;95.48;92.65;55.76;55.76;41.89;0.07;98.48;98.38;97.63;3.32;1.64;1.64;0.00;0.00;0.00;0.00;100.00;99.99;99.91;97.22;95.48;92.65;55.76;55.76;41.89;0.07;99.27;98.78;98.03;96.54;93.18;86.81;27.16;27.16;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;42.02;42.02;42.02;42.02;42.02;42.02;41.89;41.89;41.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.20;57.36;98.09;98.09;97.78;21.94;21.94;6.74;3.32;1.64;1.64;0.00;0.00;0.00;0.00;4.70;4.70;2.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06533";99.56;99.47;99.34;98.07;94.93;88.63;53.46;53.46;37.83;0.23;96.85;96.66;95.65;6.98;2.18;2.18;0.00;0.00;0.00;0.00;99.98;99.95;99.90;98.07;94.93;88.63;53.46;53.46;37.83;0.23;99.53;99.47;99.19;97.84;93.09;84.16;37.38;37.38;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;0.23;38.30;38.30;38.30;38.30;38.30;38.30;37.83;37.83;37.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.13;39.21;94.67;94.67;94.05;15.53;15.53;15.53;6.82;2.18;2.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06534";99.61;99.54;99.19;98.49;96.29;92.82;58.57;55.24;45.68;3.74;98.96;98.19;95.77;1.70;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;99.99;98.52;96.29;92.82;58.57;55.24;45.68;3.74;97.79;97.34;96.65;95.93;91.78;85.45;31.16;31.16;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;3.74;46.43;46.43;46.43;46.43;46.43;46.43;45.47;45.47;45.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;87.52;56.17;96.40;96.40;95.74;54.46;54.46;2.10;1.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06535";85.66;82.90;73.18;63.92;62.34;60.25;42.14;42.14;37.39;0.00;97.59;97.59;96.15;20.82;0.00;0.00;0.00;0.00;0.00;0.00;99.65;99.65;98.93;71.95;62.34;60.25;42.14;42.14;37.39;0.00;81.05;78.37;67.43;54.61;52.39;48.80;9.60;9.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;37.39;37.39;37.39;37.39;37.39;37.39;37.39;37.39;37.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;70.68;51.84;90.81;90.81;89.74;47.21;47.21;41.89;20.82;0.00;0.00;0.00;0.00;0.00;0.00;44.64;44.64;11.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06611";100.00;100.00;100.00;100.00;97.00;95.00;80.00;80.00;77.00;0.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;100.00;97.00;95.00;80.00;80.00;77.00;0.00;100.00;100.00;100.00;99.00;93.00;83.00;32.00;32.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;78.00;78.00;78.00;78.00;78.00;78.00;77.00;77.00;77.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;39.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06631";99.27;99.14;98.99;98.29;96.72;93.05;74.65;74.65;64.20;5.13;99.13;98.97;97.75;0.62;0.00;0.00;0.00;0.00;0.00;0.00;99.97;99.95;99.88;98.29;96.72;93.05;74.65;74.65;64.20;5.13;98.58;98.00;96.94;95.22;91.48;84.40;39.79;39.79;5.13;5.13;5.13;5.13;5.13;5.13;5.13;5.13;5.13;5.13;63.28;63.28;63.28;63.28;63.28;63.28;62.60;62.60;62.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.13;51.42;98.20;98.20;97.69;8.62;8.62;5.32;0.62;0.00;0.00;0.00;0.00;0.00;0.00;8.65;8.65;2.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06632";91.06;88.06;81.45;72.14;71.38;69.99;51.49;51.49;47.03;0.04;98.49;98.45;97.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.54;99.48;98.86;72.14;71.38;69.99;51.49;51.49;47.03;0.04;88.56;85.25;77.22;68.03;65.43;62.26;12.03;12.03;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;47.05;47.05;47.05;47.05;47.05;47.05;47.00;47.00;47.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.95;59.26;96.10;96.10;95.90;23.57;23.53;22.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.94;2.94;0.25;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06633";99.09;97.78;92.20;82.91;75.26;55.28;38.69;38.69;33.81;0.14;99.02;98.29;89.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;99.97;98.29;82.91;75.26;55.28;38.69;38.69;33.81;0.14;98.79;97.46;91.27;81.66;70.25;46.00;13.50;13.50;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;0.14;34.02;34.02;34.02;34.02;34.02;34.02;33.77;33.77;33.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;94.07;47.51;96.88;96.88;95.29;9.81;9.81;9.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06634";90.15;85.87;71.17;55.62;49.03;46.75;31.82;31.82;28.36;0.00;96.77;95.17;88.72;1.89;1.89;1.89;0.00;0.00;0.00;0.00;99.33;98.96;95.41;56.94;50.42;48.14;31.82;31.82;28.36;0.00;89.84;85.46;70.29;53.56;44.97;40.51;10.40;10.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.59;28.59;28.59;28.59;28.59;28.59;28.36;28.36;28.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;84.73;49.76;92.23;92.23;90.72;14.73;14.73;12.94;1.85;1.85;1.85;0.00;0.00;0.00;0.00;4.86;4.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06635";92.13;90.72;84.96;78.92;77.05;74.57;61.85;61.85;57.12;0.04;95.57;94.72;92.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.17;98.96;97.47;78.92;77.05;74.57;61.85;61.85;57.12;0.04;89.88;88.07;80.75;73.83;69.95;65.16;25.44;25.44;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;0.04;57.55;57.55;57.55;57.55;57.55;57.55;57.12;57.12;57.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;79.43;49.38;92.77;92.77;91.59;8.44;8.44;6.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.11;0.11;0.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"06636";93.67;90.95;84.04;73.75;65.64;64.01;51.44;51.44;47.86;0.07;90.02;89.82;86.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;97.90;96.49;95.28;73.75;65.64;64.01;51.44;51.44;47.86;0.07;92.00;88.13;80.57;68.86;57.47;53.28;12.18;12.18;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;47.98;47.98;47.98;47.98;47.98;47.98;47.86;47.86;47.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;71.67;46.54;89.67;89.67;88.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07111";99.00;99.00;98.00;98.00;97.00;96.00;87.00;86.00;72.00;32.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;98.00;97.00;96.00;87.00;86.00;72.00;32.00;99.00;98.00;97.00;94.00;93.00;92.00;68.00;68.00;32.00;32.00;32.00;32.00;32.00;32.00;32.00;32.00;32.00;32.00;76.00;76.00;76.00;76.00;76.00;76.00;72.00;72.00;72.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;48.00;100.00;100.00;100.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07131";94.84;92.28;83.60;76.62;75.12;73.35;51.19;51.16;34.85;0.34;97.22;96.65;95.81;16.12;14.20;0.00;0.00;0.00;0.00;0.00;99.70;99.63;98.51;81.45;78.63;73.35;51.19;51.16;34.85;0.34;94.64;92.06;82.93;72.53;69.25;65.16;34.14;34.14;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0.34;0.34;44.68;44.68;44.68;44.68;44.68;44.68;43.67;43.67;34.64;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.12;42.78;96.26;96.26;95.81;1.77;1.77;1.77;1.77;0.00;0.00;0.00;0.00;0.00;0.00;14.32;14.32;14.32;14.32;14.17;0.00;0.00;0.00;0.00;0.00
"07132";98.96;98.68;96.31;85.63;81.35;71.28;34.82;16.83;3.31;0.13;98.54;96.07;93.55;0.50;0.00;0.00;0.00;0.00;0.00;0.00;99.92;99.79;99.30;85.93;81.35;71.28;34.82;16.83;3.31;0.13;98.40;97.94;94.96;83.36;78.44;67.14;12.17;12.17;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;0.13;29.36;29.36;29.36;29.36;29.36;29.36;28.24;7.54;3.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;88.44;48.36;95.05;95.05;94.32;0.20;0.20;0.20;0.20;0.00;0.00;0.00;0.00;0.00;0.00;2.75;2.75;2.75;0.30;0.00;0.00;0.00;0.00;0.00;0.00
"07133";98.60;98.05;95.51;92.54;90.37;83.82;60.22;57.52;27.28;0.25;96.36;95.87;93.84;2.30;0.07;0.07;0.00;0.00;0.00;0.00;99.80;99.79;99.16;92.93;90.43;83.89;60.22;57.52;27.28;0.25;96.60;96.04;90.60;80.05;76.34;66.80;30.31;24.75;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;0.25;52.08;52.08;52.08;52.08;52.08;52.06;51.02;51.02;27.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;86.33;50.13;95.27;95.27;94.66;2.29;2.29;2.29;2.29;0.07;0.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07134";98.12;97.79;95.34;92.06;89.55;82.83;43.32;43.32;32.34;1.17;95.97;95.97;93.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.56;99.53;99.08;92.06;89.55;82.83;43.32;43.32;32.34;1.17;97.86;97.27;92.79;86.31;81.23;72.45;15.69;15.69;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;1.17;38.80;38.80;38.80;38.80;38.80;38.73;38.61;38.61;31.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;72.97;47.41;95.62;95.62;95.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07135";98.48;98.30;96.93;92.60;89.20;78.25;21.83;21.83;16.19;0.11;96.81;96.15;91.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.86;99.81;99.48;92.60;89.20;78.25;21.83;21.83;16.19;0.11;98.26;97.90;96.41;89.27;85.52;71.80;6.41;6.41;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;0.11;16.13;16.13;16.13;16.13;16.13;16.13;16.09;16.09;16.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;68.18;55.76;93.07;93.07;92.31;10.65;2.78;0.69;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07137";97.70;97.24;95.64;92.11;90.54;88.76;64.54;64.49;55.26;1.97;98.87;98.43;97.23;15.78;0.00;0.00;0.00;0.00;0.00;0.00;99.98;99.80;99.70;93.85;90.54;88.76;64.54;64.49;55.26;1.97;96.25;95.28;92.34;85.81;80.86;75.25;25.78;25.78;1.97;1.97;1.97;1.97;1.97;1.97;1.97;1.97;1.97;1.97;63.89;63.89;63.89;63.89;63.89;63.89;55.01;55.01;53.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;93.11;42.08;97.77;97.77;97.17;17.11;16.62;16.12;15.78;0.00;0.00;0.00;0.00;0.00;0.00;0.32;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07138";99.20;98.98;98.00;96.42;95.20;90.91;54.93;54.50;43.60;0.63;99.20;98.88;97.95;2.03;1.73;0.00;0.00;0.00;0.00;0.00;99.96;99.93;99.73;96.51;95.24;90.91;54.93;54.50;43.60;0.63;97.73;96.12;90.20;83.19;78.87;73.19;25.47;25.47;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;0.63;70.88;70.88;70.88;70.88;70.88;66.51;44.11;44.11;42.98;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;90.02;45.70;98.83;98.83;98.41;0.07;0.07;0.07;0.07;0.00;0.00;0.00;0.00;0.00;0.00;1.99;1.99;1.99;1.99;1.73;0.00;0.00;0.00;0.00;0.00
"07140";95.53;94.57;90.64;87.60;85.30;81.66;47.04;25.99;13.57;0.38;97.06;94.89;93.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.24;98.97;98.03;87.60;85.30;81.66;47.04;25.99;13.57;0.38;94.24;92.46;84.05;71.36;65.52;58.63;3.80;3.80;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;0.38;45.18;45.18;45.18;45.18;45.18;45.18;44.59;22.65;13.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;80.49;46.58;94.70;94.70;93.71;3.82;3.82;3.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07141";96.82;96.55;94.68;92.01;90.49;83.40;56.38;52.76;33.15;0.07;97.22;96.64;95.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.70;99.55;99.27;92.01;90.49;83.40;56.38;52.76;33.15;0.07;95.70;95.12;90.81;84.20;77.99;67.36;10.19;10.19;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;0.07;52.53;52.53;52.53;52.53;52.53;52.53;51.48;47.47;33.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;81.19;50.98;96.50;96.50;96.01;4.33;2.61;2.61;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07143";98.41;97.97;97.01;95.67;95.06;91.29;68.30;52.71;30.83;5.12;98.98;98.60;97.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;99.93;99.88;99.79;95.67;95.06;91.29;68.30;52.71;30.83;5.12;81.18;76.03;60.56;51.71;49.98;48.37;20.66;20.66;5.12;5.12;5.12;5.12;5.12;5.12;5.12;5.12;5.12;5.12;77.79;77.79;77.79;77.79;77.79;72.35;54.98;38.99;25.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;85.56;50.08;98.45;98.45;98.07;4.78;4.78;4.78;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07211";100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;77.00;77.00;100.00;100.00;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;100.00;100.00;100.00;99.00;97.00;96.00;87.00;87.00;77.00;77.00;100.00;100.00;99.00;99.00;90.00;84.00;57.00;57.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;83.00;83.00;83.00;83.00;83.00;83.00;77.00;77.00;77.00;77.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;98.00;44.00;100.00;100.00;99.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
"07231";95.91;94.72;90.10;84.44;81.36;74.76;35.44;35.44;26.63;0.17;96.25;95.02;93.63;3.87;0.84;0.84;0.00;0.00;0.00;0.00;99.24;99.07;98.42;85.14;81.50;74.90;35.44;35.44;26.63;0.17;95.26;93.68;89.14;82.34;77.73;70.10;14.51;14.51;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;0.17;27.04;27.04;27.04;27.04;27.04;27.04;26.53;26.53;26.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;76.51;51.86;94.52;94.52;93.94;5.80;5.11;5.11;3.87;0.84;0.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
