"AGS","leitungsg. Technologien ≥ 1 Mbit/s","leitungsg. Technologien ≥ 2 Mbit/s","leitungsg. Technologien ≥ 6 Mbit/s","leitungsg. Technologien ≥ 16 Mbit/s","leitungsg. Technologien ≥ 30 Mbit/s","leitungsg. Technologien ≥ 50 Mbit/s","leitungsg. Technologien ≥ 100 Mbit/s","leitungsg. Technologien ≥ 200 Mbit/s","leitungsg. Technologien ≥ 400 Mbit/s","leitungsg. Technologien ≥ 1000 Mbit/s","DSL ≥ 1 Mbit/s","DSL ≥ 2 Mbit/s","DSL ≥ 6 Mbit/s","DSL ≥ 16 Mbit/s","DSL ≥ 30 Mbit/s","DSL ≥ 50 Mbit/s","DSL ≥ 100 Mbit/s","DSL ≥ 200 Mbit/s","CATV ≥ 1 Mbit/s","CATV ≥ 2 Mbit/s","CATV ≥ 6 Mbit/s","CATV ≥ 16 Mbit/s","CATV ≥ 30 Mbit/s","CATV ≥ 50 Mbit/s","CATV ≥ 100 Mbit/s","CATV ≥ 200 Mbit/s","CATV ≥ 400 Mbit/s","CATV ≥ 1000 Mbit/s","FTTH/B ≥ 1000 Mbit/s"
"15084150",1.63,1.63,1.63,1.63,1.63,1.63,0.00,0.00,0.00,0.00,1.63,1.63,1.63,1.63,1.63,1.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14628150",1.71,1.71,1.71,1.71,1.71,1.71,0.00,0.00,0.00,0.00,1.71,1.71,1.71,1.71,1.71,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03251014",3.93,3.93,3.93,3.93,3.93,3.93,0.00,0.00,0.00,0.00,3.93,3.93,3.93,3.93,3.93,3.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16075121",4.63,4.63,4.63,4.63,4.63,4.63,0.00,0.00,0.00,0.00,4.63,4.63,4.63,4.63,4.63,4.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14523450",6.63,6.63,6.63,6.63,6.63,6.63,3.13,0.00,0.00,0.00,6.63,6.63,6.63,6.63,6.63,6.63,3.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03354010",6.80,6.80,6.80,6.80,6.80,6.80,0.00,0.00,0.00,0.00,6.80,6.80,6.80,6.80,6.80,6.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14626190",6.96,6.96,6.96,6.96,6.96,6.96,0.00,0.00,0.00,0.00,6.96,6.96,6.96,6.96,6.96,6.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12063161",7.20,7.20,7.20,7.20,7.20,7.20,0.00,0.00,0.00,0.00,7.20,7.20,7.20,7.20,7.20,7.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14628340",7.65,7.65,7.65,7.65,7.65,7.65,0.00,0.00,0.00,0.00,7.65,7.65,7.65,7.65,7.65,7.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12066041",8.20,8.20,8.20,8.20,8.20,8.20,0.00,0.00,0.00,0.00,8.20,8.20,8.20,8.20,8.20,8.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07133008",8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076016",9.23,3.83,3.83,3.83,3.83,3.83,0.00,0.00,0.00,0.00,9.23,3.83,3.83,3.83,3.83,3.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14523030",9.27,9.27,9.27,9.27,9.27,9.27,0.00,0.00,0.00,0.00,9.27,9.27,9.27,9.27,9.27,9.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15083275",9.38,9.38,9.38,9.38,9.38,9.38,0.00,0.00,0.00,0.00,9.38,9.38,9.38,9.38,9.38,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07141022",10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07141076",10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08235018",10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07135008",10.01,10.01,10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07135012",10.01,10.01,10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09778157",10.01,10.01,10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09372128",10.01,10.01,10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,7.80,7.80,7.80,7.80,7.80,7.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07231068",10.10,10.10,10.10,10.10,10.10,10.10,0.00,0.00,0.00,0.00,10.10,10.10,10.10,10.10,10.10,10.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07235062",10.30,10.30,10.30,10.30,10.30,10.30,0.00,0.00,0.00,0.00,10.30,10.30,10.30,10.30,10.30,10.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07141060",10.38,10.38,10.38,10.38,10.38,10.38,0.00,0.00,0.00,0.00,10.38,10.38,10.38,10.38,10.38,10.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14627340",12.27,6.49,6.49,1.73,1.73,1.73,0.00,0.00,0.00,0.00,12.27,6.49,6.49,1.73,1.73,1.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"08317126",12.86,12.86,12.86,12.86,12.86,12.86,0.00,0.00,0.00,0.00,12.86,12.86,12.86,12.86,12.86,12.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07140204",13.30,10.01,10.01,10.01,10.01,10.01,0.00,0.00,0.00,0.00,13.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12060068",13.80,13.80,13.80,13.80,13.80,13.80,0.00,0.00,0.00,0.00,13.80,13.80,13.80,13.80,13.80,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14730120",14.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16073055",15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076156",16.46,16.46,16.46,16.46,16.46,16.46,2.89,0.00,0.00,0.00,16.46,16.46,16.46,16.46,16.46,16.46,2.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14627030",16.55,6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.55,6.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13071136",16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076088",17.22,17.22,17.22,17.22,17.22,17.22,10.47,4.76,0.00,0.00,17.22,17.22,17.22,17.22,17.22,17.22,10.47,4.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07334002",17.35,17.35,17.35,17.35,5.59,0.00,0.00,0.00,0.00,0.00,11.76,11.76,11.76,11.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14521320",17.80,17.80,17.80,13.03,13.03,13.03,0.00,0.00,0.00,0.00,17.80,17.80,17.80,13.03,13.03,13.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14730320",17.95,17.95,17.95,17.95,17.95,17.95,0.00,0.00,0.00,0.00,17.95,17.95,17.95,17.95,17.95,17.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13075059",18.80,18.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.80,18.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07134066",18.96,16.67,16.67,16.67,5.84,5.84,0.00,0.00,0.00,0.00,18.96,16.67,16.67,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14627070",20.00,20.00,20.00,20.00,20.00,20.00,20.00,6.66,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,6.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14625500",20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14625460",20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"06634013",20.00,20.00,20.00,20.00,20.00,20.00,20.00,17.96,0.00,0.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,17.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07140202",20.01,20.01,20.01,20.01,20.01,20.01,0.00,0.00,0.00,0.00,7.27,7.27,7.27,7.27,7.27,7.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14521500",20.21,5.64,5.64,5.64,5.64,5.64,1.08,0.00,0.00,0.00,7.78,5.64,5.64,5.64,5.64,5.64,1.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07131008",20.50,20.50,20.50,20.50,20.50,20.50,0.00,0.00,0.00,0.00,20.50,20.50,20.50,20.50,20.50,20.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01055018",23.81,23.81,23.81,23.81,23.81,23.81,1.17,1.17,1.17,1.17,23.81,23.81,23.81,23.81,23.81,23.81,1.17,1.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.17
"14522170",24.45,24.45,24.45,24.45,24.45,24.45,20.00,0.00,0.00,0.00,24.45,24.45,24.45,24.45,24.45,24.45,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15081095",24.80,24.80,24.80,24.80,24.80,24.80,9.09,0.00,0.00,0.00,24.80,24.80,24.80,24.80,24.80,24.80,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15083323",25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15083120",25.00,25.00,12.50,12.50,12.50,12.50,12.50,0.00,0.00,0.00,25.00,25.00,12.50,12.50,12.50,12.50,12.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09371120",25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13072053",25.00,23.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,23.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13073005",25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16069019",25.00,25.00,25.00,25.00,23.75,0.00,0.00,0.00,0.00,0.00,25.00,25.00,25.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09178122",25.04,10.76,10.76,10.76,10.76,10.76,0.00,0.00,0.00,0.00,25.04,10.76,10.76,10.76,10.76,10.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13075010",27.19,12.90,12.90,12.90,12.90,12.90,0.00,0.00,0.00,0.00,27.19,12.90,12.90,12.90,12.90,12.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13072067",27.77,13.90,13.90,13.90,13.90,13.90,0.00,0.00,0.00,0.00,27.77,13.90,13.90,13.90,13.90,13.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"06535012",28.43,28.43,28.43,28.43,28.43,28.43,10.53,10.53,0.00,0.00,28.43,28.43,28.43,28.43,28.43,28.43,10.53,10.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13071028",28.57,28.57,0.64,0.64,0.64,0.64,0.00,0.00,0.00,0.00,28.57,28.57,0.64,0.64,0.64,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13075152",28.60,28.60,28.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.60,28.60,28.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"06634011",30.11,23.44,7.25,7.25,7.25,7.25,2.18,0.00,0.00,0.00,30.11,23.44,7.25,7.25,7.25,7.25,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14626300",30.39,30.39,19.52,17.68,15.68,15.68,4.35,0.00,0.00,0.00,30.39,30.39,19.52,17.68,15.68,15.68,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12073393",31.67,31.67,31.67,31.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09671135",31.67,31.67,31.67,31.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13071037",33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12066202",33.33,33.33,33.33,17.46,17.46,17.46,11.11,0.00,0.00,0.00,33.33,33.33,33.33,17.46,17.46,17.46,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14627280",33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03357036",33.33,33.33,33.33,33.33,33.33,20.00,0.00,0.00,0.00,0.00,33.33,33.33,33.33,33.33,33.33,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"06440013",33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,33.33,33.33,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13075145",33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,33.33,33.33,33.33,33.33,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076151",33.33,33.33,24.83,24.83,24.83,22.90,0.00,0.00,0.00,0.00,33.33,33.33,24.83,24.83,24.83,22.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"03255028",33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.33,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"01051082",33.33,33.33,33.33,33.33,33.33,25.00,0.00,0.00,0.00,0.00,33.33,33.33,33.33,33.33,33.33,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13076138",34.00,28.40,28.40,28.40,28.40,28.40,0.00,0.00,0.00,0.00,34.00,28.40,28.40,28.40,28.40,28.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090010",35.15,35.15,35.15,35.15,35.15,20.00,9.09,9.09,6.06,6.06,35.15,35.15,35.15,35.15,35.15,20.00,9.09,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.06
"13073050",35.24,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.24,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14522370",35.29,35.29,35.29,9.08,5.88,0.00,0.00,0.00,0.00,0.00,35.29,35.29,35.29,9.08,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16073054",35.53,17.73,17.73,17.73,17.73,17.73,0.00,0.00,0.00,0.00,35.53,17.73,17.73,17.73,17.73,17.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13072104",36.18,36.18,36.18,19.52,19.52,19.52,0.00,0.00,0.00,0.00,36.18,36.18,36.18,19.52,19.52,19.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14522390",36.68,36.68,21.30,21.30,21.30,21.30,15.38,0.00,0.00,0.00,33.13,33.13,17.75,17.75,17.75,17.75,11.54,0.00,3.85,3.85,3.85,3.85,3.85,3.85,3.85,0.00,0.00,0.00,0.00
"16063016",37.50,37.50,37.50,37.50,37.50,33.33,11.58,0.00,0.00,0.00,37.50,37.50,37.50,37.50,37.50,33.33,11.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14523350",37.50,37.50,37.50,37.50,37.50,37.50,37.50,0.00,0.00,0.00,37.50,37.50,37.50,37.50,37.50,37.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14730210",38.33,38.33,31.43,31.43,31.43,31.43,0.00,0.00,0.00,0.00,38.33,38.33,31.43,31.43,31.43,31.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09372151",39.18,22.51,22.51,17.50,17.50,12.50,0.00,0.00,0.00,0.00,16.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16061091",40.00,40.00,40.00,40.00,40.00,40.00,40.00,0.00,0.00,0.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07141003",40.01,40.01,40.01,40.01,40.01,14.10,0.00,0.00,0.00,0.00,14.10,14.10,14.10,14.10,14.10,14.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14626510",40.22,6.88,6.88,6.88,6.88,6.88,0.00,0.00,0.00,0.00,40.22,6.88,6.88,6.88,6.88,6.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14522280",41.68,39.90,39.90,39.90,39.90,39.90,0.00,0.00,0.00,0.00,41.68,39.90,39.90,39.90,39.90,39.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13072034",41.70,41.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.70,41.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14626570",42.86,42.86,42.86,28.57,28.57,14.29,14.29,14.29,0.00,0.00,42.86,42.86,42.86,28.57,28.57,14.29,14.29,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13073016",43.80,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.80,35.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15090285",43.89,43.89,43.89,32.78,32.78,32.78,22.22,16.47,5.56,5.56,33.33,33.33,33.33,22.22,22.22,22.22,22.22,16.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56
"13071063",43.94,43.94,43.94,41.21,2.73,2.73,0.00,0.00,0.00,0.00,43.94,43.94,43.94,41.21,2.73,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"15083535",44.00,44.00,44.00,44.00,44.00,40.00,40.00,21.32,0.00,0.00,40.00,40.00,40.00,40.00,40.00,40.00,40.00,21.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13074002",44.44,44.44,44.44,22.22,22.22,22.22,0.00,0.00,0.00,0.00,44.44,44.44,44.44,22.22,22.22,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16063023",44.44,44.44,44.44,44.44,44.44,44.44,11.11,11.11,0.00,0.00,44.44,44.44,44.44,44.44,44.44,44.44,11.11,11.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07132037",44.44,44.44,44.44,44.44,44.44,44.44,19.53,0.00,0.00,0.00,44.44,44.44,44.44,44.44,44.44,44.44,19.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"09177116",45.45,45.45,45.45,27.27,18.18,18.18,18.18,13.79,0.00,0.00,45.45,45.45,45.45,27.27,18.18,18.18,18.18,13.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12060100",45.45,45.45,45.45,45.45,45.45,30.25,18.18,9.09,0.00,0.00,45.45,45.45,45.45,45.45,45.45,30.25,18.18,9.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07231029",46.01,46.01,36.01,36.01,36.01,20.00,0.00,0.00,0.00,0.00,40.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14730010",46.45,46.45,46.45,46.45,27.85,0.00,0.00,0.00,0.00,0.00,46.45,46.45,46.45,46.45,27.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07143300",46.93,39.24,39.24,39.24,38.47,38.47,16.66,16.66,0.00,0.00,25.71,18.02,18.02,18.02,2.63,2.63,0.00,0.00,16.66,16.66,16.66,16.66,16.66,16.66,16.66,16.66,0.00,0.00,0.00
"16074057",47.51,47.51,47.51,47.51,47.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"14626440",47.98,47.98,47.98,47.98,2.53,2.53,0.00,0.00,0.00,0.00,47.98,47.98,47.98,47.98,2.53,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"12062237",48.33,19.53,19.53,19.53,19.53,15.00,0.00,0.00,0.00,0.00,48.33,19.53,19.53,19.53,19.53,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"07143283",48.36,48.36,42.86,42.86,42.86,42.86,18.44,6.67,0.00,0.00,40.86,40.86,10.86,10.86,10.86,10.86,0.00,0.00,18.44,18.44,18.44,18.44,18.44,18.44,18.44,6.67,0.00,0.00,0.00
"16064019",49.17,49.17,49.17,49.17,49.17,49.17,0.00,0.00,0.00,0.00,41.67,41.67,41.67,41.67,41.67,41.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"13072092",49.31,1.80,1.80,1.80,1.80,1.80,0.00,0.00,0.00,0.00,1.80,1.80,1.80,1.80,1.80,1.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"16069048",49.87,49.87,47.37,47.37,34.21,31.58,23.52,2.47,0.00,0.00,47.37,47.37,47.37,47.37,34.21,31.58,23.52,2.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
