"AGS";"Technologie";"Flaechenart";"Flaechen Gruppe";"Flaechen Gruppe Name";"Verfügbarkeit"
"09188";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09188";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09188";LTE2;Gewässer;20;Gemeindefläche;100.00
"09188";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09188";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09188";LTE2;Landstraßen;30;Infrastruktur;100.00
"09188";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09188";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09188";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"09188";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09188";LTE6;Autobahn;30;Infrastruktur;100.00
"09188";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09188";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09188";LTE6;Gewässer;20;Gemeindefläche;100.00
"09188";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09188";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09188";LTE6;Landstraßen;30;Infrastruktur;100.00
"09188";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09188";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09188";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"09188";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09188";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09188";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09188";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09188";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"09188";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09188";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09188";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09188";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09188";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09188";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"09188";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09189";"5G2";Autobahn;30;Infrastruktur;95.75
"09189";"5G2";Bahnstrecken;30;Infrastruktur;70.70
"09189";"5G2";Bundesstraßen;30;Infrastruktur;47.32
"09189";"5G2";Gewässer;20;Gemeindefläche;55.31
"09189";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;64.31
"09189";"5G2";Kreisstraßen;30;Infrastruktur;56.50
"09189";"5G2";Landstraßen;30;Infrastruktur;51.43
"09189";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;46.67
"09189";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;24.94
"09189";"5G2";Wasserstraßen;30;Infrastruktur;45.14
"09189";"5G2";Wohnbaufläche;20;Gemeindefläche;67.52
"09189";LTE10;Autobahn;30;Infrastruktur;100.00
"09189";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09189";LTE10;Bundesstraßen;30;Infrastruktur;96.77
"09189";LTE10;Gewässer;20;Gemeindefläche;97.41
"09189";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.96
"09189";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"09189";LTE10;Landstraßen;30;Infrastruktur;99.96
"09189";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;98.70
"09189";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;95.29
"09189";LTE10;Wasserstraßen;30;Infrastruktur;94.40
"09189";LTE10;Wohnbaufläche;20;Gemeindefläche;99.97
"09189";LTE2;Autobahn;30;Infrastruktur;100.00
"09189";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09189";LTE2;Bundesstraßen;30;Infrastruktur;98.30
"09189";LTE2;Gewässer;20;Gemeindefläche;98.86
"09189";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09189";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09189";LTE2;Landstraßen;30;Infrastruktur;100.00
"09189";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.06
"09189";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;96.39
"09189";LTE2;Wasserstraßen;30;Infrastruktur;98.36
"09189";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09189";LTE6;Autobahn;30;Infrastruktur;100.00
"09189";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09189";LTE6;Bundesstraßen;30;Infrastruktur;98.30
"09189";LTE6;Gewässer;20;Gemeindefläche;98.76
"09189";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09189";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09189";LTE6;Landstraßen;30;Infrastruktur;100.00
"09189";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.04
"09189";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;96.31
"09189";LTE6;Wasserstraßen;30;Infrastruktur;98.08
"09189";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09189";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09189";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09189";Mobil Alle;Bundesstraßen;30;Infrastruktur;98.30
"09189";Mobil Alle;Gewässer;20;Gemeindefläche;98.86
"09189";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09189";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09189";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09189";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.06
"09189";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;96.39
"09189";Mobil Alle;Wasserstraßen;30;Infrastruktur;98.36
"09189";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09190";"5G2";Autobahn;30;Infrastruktur;93.98
"09190";"5G2";Bahnstrecken;30;Infrastruktur;69.58
"09190";"5G2";Bundesstraßen;30;Infrastruktur;48.60
"09190";"5G2";Gewässer;20;Gemeindefläche;39.78
"09190";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;71.46
"09190";"5G2";Kreisstraßen;30;Infrastruktur;44.46
"09190";"5G2";Landstraßen;30;Infrastruktur;56.96
"09190";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;43.83
"09190";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;23.53
"09190";"5G2";Wasserstraßen;30;Infrastruktur;35.61
"09190";"5G2";Wohnbaufläche;20;Gemeindefläche;65.40
"09190";LTE10;Autobahn;30;Infrastruktur;100.00
"09190";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09190";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"09190";LTE10;Gewässer;20;Gemeindefläche;99.71
"09190";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09190";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"09190";LTE10;Landstraßen;30;Infrastruktur;100.00
"09190";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.97
"09190";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.66
"09190";LTE10;Wasserstraßen;30;Infrastruktur;99.23
"09190";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"09190";LTE2;Autobahn;30;Infrastruktur;100.00
"09190";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09190";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09190";LTE2;Gewässer;20;Gemeindefläche;99.71
"09190";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09190";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09190";LTE2;Landstraßen;30;Infrastruktur;100.00
"09190";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.98
"09190";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.67
"09190";LTE2;Wasserstraßen;30;Infrastruktur;99.23
"09190";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09190";LTE6;Autobahn;30;Infrastruktur;100.00
"09190";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09190";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09190";LTE6;Gewässer;20;Gemeindefläche;99.71
"09190";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09190";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09190";LTE6;Landstraßen;30;Infrastruktur;100.00
"09190";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.98
"09190";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.67
"09190";LTE6;Wasserstraßen;30;Infrastruktur;99.23
"09190";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09190";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09190";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09190";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09190";Mobil Alle;Gewässer;20;Gemeindefläche;99.71
"09190";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09190";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09190";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09190";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.98
"09190";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.67
"09190";Mobil Alle;Wasserstraßen;30;Infrastruktur;99.23
"09190";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09261";"5G2";Autobahn;30;Infrastruktur;100.00
"09261";"5G2";Bahnstrecken;30;Infrastruktur;98.53
"09261";"5G2";Bundesstraßen;30;Infrastruktur;89.38
"09261";"5G2";Gewässer;20;Gemeindefläche;86.00
"09261";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;98.79
"09261";"5G2";Kreisstraßen;30;Infrastruktur;96.09
"09261";"5G2";Landstraßen;30;Infrastruktur;89.60
"09261";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;77.99
"09261";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;60.87
"09261";"5G2";Wasserstraßen;30;Infrastruktur;89.16
"09261";"5G2";Wohnbaufläche;20;Gemeindefläche;94.32
"09261";LTE10;Autobahn;30;Infrastruktur;100.00
"09261";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09261";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"09261";LTE10;Gewässer;20;Gemeindefläche;100.00
"09261";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09261";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"09261";LTE10;Landstraßen;30;Infrastruktur;100.00
"09261";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09261";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09261";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"09261";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"09261";LTE2;Autobahn;30;Infrastruktur;100.00
"09261";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09261";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09261";LTE2;Gewässer;20;Gemeindefläche;100.00
"09261";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09261";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09261";LTE2;Landstraßen;30;Infrastruktur;100.00
"09261";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09261";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09261";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"09261";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09261";LTE6;Autobahn;30;Infrastruktur;100.00
"09261";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09261";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09261";LTE6;Gewässer;20;Gemeindefläche;100.00
"09261";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09261";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09261";LTE6;Landstraßen;30;Infrastruktur;100.00
"09261";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09261";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09261";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"09261";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09261";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09261";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09261";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09261";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"09261";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09261";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09261";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09261";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09261";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09261";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"09261";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09262";"5G2";Autobahn;30;Infrastruktur;98.47
"09262";"5G2";Bahnstrecken;30;Infrastruktur;94.69
"09262";"5G2";Bundesstraßen;30;Infrastruktur;95.08
"09262";"5G2";Gewässer;20;Gemeindefläche;85.91
"09262";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;97.03
"09262";"5G2";Kreisstraßen;30;Infrastruktur;87.24
"09262";"5G2";Landstraßen;30;Infrastruktur;91.55
"09262";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;86.01
"09262";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;61.28
"09262";"5G2";Wasserstraßen;30;Infrastruktur;93.71
"09262";"5G2";Wohnbaufläche;20;Gemeindefläche;91.29
"09262";LTE10;Autobahn;30;Infrastruktur;100.00
"09262";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09262";LTE10;Bundesstraßen;30;Infrastruktur;99.88
"09262";LTE10;Gewässer;20;Gemeindefläche;99.16
"09262";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.79
"09262";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"09262";LTE10;Landstraßen;30;Infrastruktur;99.46
"09262";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;98.97
"09262";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.36
"09262";LTE10;Wasserstraßen;30;Infrastruktur;98.75
"09262";LTE10;Wohnbaufläche;20;Gemeindefläche;99.68
"09262";LTE2;Autobahn;30;Infrastruktur;100.00
"09262";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09262";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09262";LTE2;Gewässer;20;Gemeindefläche;100.00
"09262";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09262";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09262";LTE2;Landstraßen;30;Infrastruktur;100.00
"09262";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.98
"09262";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.95
"09262";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"09262";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09262";LTE6;Autobahn;30;Infrastruktur;100.00
"09262";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09262";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09262";LTE6;Gewässer;20;Gemeindefläche;100.00
"09262";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09262";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09262";LTE6;Landstraßen;30;Infrastruktur;100.00
"09262";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.87
"09262";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.85
"09262";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"09262";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09262";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09262";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09262";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09262";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"09262";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09262";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09262";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09262";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.98
"09262";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.95
"09262";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"09262";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09263";"5G2";Bahnstrecken;30;Infrastruktur;99.89
"09263";"5G2";Bundesstraßen;30;Infrastruktur;96.49
"09263";"5G2";Gewässer;20;Gemeindefläche;98.19
"09263";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;97.86
"09263";"5G2";Kreisstraßen;30;Infrastruktur;99.03
"09263";"5G2";Landstraßen;30;Infrastruktur;99.69
"09263";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;99.01
"09263";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;96.19
"09263";"5G2";Wasserstraßen;30;Infrastruktur;99.67
"09263";"5G2";Wohnbaufläche;20;Gemeindefläche;99.42
"09263";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09263";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"09263";LTE10;Gewässer;20;Gemeindefläche;100.00
"09263";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09263";LTE10;Kreisstraßen;30;Infrastruktur;100.00
"09263";LTE10;Landstraßen;30;Infrastruktur;100.00
"09263";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09263";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09263";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"09263";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"09263";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09263";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09263";LTE2;Gewässer;20;Gemeindefläche;100.00
"09263";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09263";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09263";LTE2;Landstraßen;30;Infrastruktur;100.00
"09263";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09263";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09263";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"09263";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09263";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09263";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09263";LTE6;Gewässer;20;Gemeindefläche;100.00
"09263";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09263";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09263";LTE6;Landstraßen;30;Infrastruktur;100.00
"09263";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09263";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09263";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"09263";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09263";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09263";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09263";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"09263";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09263";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09263";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09263";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09263";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;100.00
"09263";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"09263";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09271";"5G2";Autobahn;30;Infrastruktur;98.76
"09271";"5G2";Bahnstrecken;30;Infrastruktur;78.58
"09271";"5G2";Bundesstraßen;30;Infrastruktur;80.36
"09271";"5G2";Gewässer;20;Gemeindefläche;69.87
"09271";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;89.71
"09271";"5G2";Kreisstraßen;30;Infrastruktur;67.43
"09271";"5G2";Landstraßen;30;Infrastruktur;75.17
"09271";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;71.85
"09271";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;40.43
"09271";"5G2";Wasserstraßen;30;Infrastruktur;73.40
"09271";"5G2";Wohnbaufläche;20;Gemeindefläche;78.19
"09271";LTE10;Autobahn;30;Infrastruktur;100.00
"09271";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09271";LTE10;Bundesstraßen;30;Infrastruktur;100.00
"09271";LTE10;Gewässer;20;Gemeindefläche;100.00
"09271";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.96
"09271";LTE10;Kreisstraßen;30;Infrastruktur;99.98
"09271";LTE10;Landstraßen;30;Infrastruktur;99.99
"09271";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.99
"09271";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;99.68
"09271";LTE10;Wasserstraßen;30;Infrastruktur;100.00
"09271";LTE10;Wohnbaufläche;20;Gemeindefläche;100.00
"09271";LTE2;Autobahn;30;Infrastruktur;100.00
"09271";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09271";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09271";LTE2;Gewässer;20;Gemeindefläche;100.00
"09271";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09271";LTE2;Kreisstraßen;30;Infrastruktur;100.00
"09271";LTE2;Landstraßen;30;Infrastruktur;100.00
"09271";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09271";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"09271";LTE2;Wasserstraßen;30;Infrastruktur;100.00
"09271";LTE2;Wohnbaufläche;20;Gemeindefläche;100.00
"09271";LTE6;Autobahn;30;Infrastruktur;100.00
"09271";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09271";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09271";LTE6;Gewässer;20;Gemeindefläche;100.00
"09271";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;99.98
"09271";LTE6;Kreisstraßen;30;Infrastruktur;100.00
"09271";LTE6;Landstraßen;30;Infrastruktur;100.00
"09271";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09271";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;99.89
"09271";LTE6;Wasserstraßen;30;Infrastruktur;100.00
"09271";LTE6;Wohnbaufläche;20;Gemeindefläche;100.00
"09271";Mobil Alle;Autobahn;30;Infrastruktur;100.00
"09271";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09271";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09271";Mobil Alle;Gewässer;20;Gemeindefläche;100.00
"09271";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09271";Mobil Alle;Kreisstraßen;30;Infrastruktur;100.00
"09271";Mobil Alle;Landstraßen;30;Infrastruktur;100.00
"09271";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;100.00
"09271";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;99.91
"09271";Mobil Alle;Wasserstraßen;30;Infrastruktur;100.00
"09271";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;100.00
"09272";"5G2";Bahnstrecken;30;Infrastruktur;53.20
"09272";"5G2";Bundesstraßen;30;Infrastruktur;52.27
"09272";"5G2";Gewässer;20;Gemeindefläche;32.63
"09272";"5G2";Gewerbliche Nutzfläche;20;Gemeindefläche;70.41
"09272";"5G2";Kreisstraßen;30;Infrastruktur;48.56
"09272";"5G2";Landstraßen;30;Infrastruktur;46.22
"09272";"5G2";Landwirtschaftliche Flächen;20;Gemeindefläche;44.93
"09272";"5G2";Wald-, Wiesenflächen;20;Gemeindefläche;24.94
"09272";"5G2";Wasserstraßen;30;Infrastruktur;27.66
"09272";"5G2";Wohnbaufläche;20;Gemeindefläche;58.77
"09272";LTE10;Bahnstrecken;30;Infrastruktur;100.00
"09272";LTE10;Bundesstraßen;30;Infrastruktur;99.91
"09272";LTE10;Gewässer;20;Gemeindefläche;99.04
"09272";LTE10;Gewerbliche Nutzfläche;20;Gemeindefläche;99.90
"09272";LTE10;Kreisstraßen;30;Infrastruktur;98.37
"09272";LTE10;Landstraßen;30;Infrastruktur;98.63
"09272";LTE10;Landwirtschaftliche Flächen;20;Gemeindefläche;99.35
"09272";LTE10;Wald-, Wiesenflächen;20;Gemeindefläche;95.51
"09272";LTE10;Wasserstraßen;30;Infrastruktur;98.94
"09272";LTE10;Wohnbaufläche;20;Gemeindefläche;99.78
"09272";LTE2;Bahnstrecken;30;Infrastruktur;100.00
"09272";LTE2;Bundesstraßen;30;Infrastruktur;100.00
"09272";LTE2;Gewässer;20;Gemeindefläche;99.70
"09272";LTE2;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09272";LTE2;Kreisstraßen;30;Infrastruktur;99.15
"09272";LTE2;Landstraßen;30;Infrastruktur;99.95
"09272";LTE2;Landwirtschaftliche Flächen;20;Gemeindefläche;99.91
"09272";LTE2;Wald-, Wiesenflächen;20;Gemeindefläche;98.44
"09272";LTE2;Wasserstraßen;30;Infrastruktur;99.72
"09272";LTE2;Wohnbaufläche;20;Gemeindefläche;99.97
"09272";LTE6;Bahnstrecken;30;Infrastruktur;100.00
"09272";LTE6;Bundesstraßen;30;Infrastruktur;100.00
"09272";LTE6;Gewässer;20;Gemeindefläche;99.43
"09272";LTE6;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09272";LTE6;Kreisstraßen;30;Infrastruktur;98.86
"09272";LTE6;Landstraßen;30;Infrastruktur;99.93
"09272";LTE6;Landwirtschaftliche Flächen;20;Gemeindefläche;99.82
"09272";LTE6;Wald-, Wiesenflächen;20;Gemeindefläche;97.38
"09272";LTE6;Wasserstraßen;30;Infrastruktur;99.23
"09272";LTE6;Wohnbaufläche;20;Gemeindefläche;99.96
"09272";Mobil Alle;Bahnstrecken;30;Infrastruktur;100.00
"09272";Mobil Alle;Bundesstraßen;30;Infrastruktur;100.00
"09272";Mobil Alle;Gewässer;20;Gemeindefläche;99.70
"09272";Mobil Alle;Gewerbliche Nutzfläche;20;Gemeindefläche;100.00
"09272";Mobil Alle;Kreisstraßen;30;Infrastruktur;99.15
"09272";Mobil Alle;Landstraßen;30;Infrastruktur;99.95
"09272";Mobil Alle;Landwirtschaftliche Flächen;20;Gemeindefläche;99.91
"09272";Mobil Alle;Wald-, Wiesenflächen;20;Gemeindefläche;98.44
"09272";Mobil Alle;Wasserstraßen;30;Infrastruktur;99.72
"09272";Mobil Alle;Wohnbaufläche;20;Gemeindefläche;99.97
"09273";"5G2";Autobahn;30;Infrastruktur;96.59
