"ags";"verf_100_1";"verf_100_2";"verf_100_6";"verf_100_16";"verf_100_30";"verf_100_50";"verf_100_100";"verf_100_200";"verf_100_400";"verf_100_1000";"verf_200_1";"verf_200_2";"verf_200_6";"verf_300_1";"verf_300_2";"verf_300_6";"verf_300_16";"verf_300_30";"verf_300_50";"verf_300_100";"verf_300_200";"verf_300_400";"verf_300_1000";"verf_dsl_1";"verf_dsl_2";"verf_dsl_6";"verf_dsl_16";"verf_dsl_30";"verf_dsl_50";"verf_dsl_100";"verf_dsl_200";"verf_ftth_1";"verf_ftth_2";"verf_ftth_6";"verf_ftth_16";"verf_ftth_30";"verf_ftth_50";"verf_ftth_100";"verf_ftth_200";"verf_ftth_400";"verf_ftth_1000";"verf_catv_1";"verf_catv_2";"verf_catv_6";"verf_catv_16";"verf_catv_30";"verf_catv_50";"verf_catv_100";"verf_catv_200";"verf_catv_400";"verf_catv_1000";"verf_2g";"verf_umts_1";"verf_umts_2";"verf_lte_1";"verf_lte_2";"verf_lte_6"
"07333";92.38;91.55;86.84;82.56;81.24;71.43;42.18;38.06;31.51;20.53;91.90;91.37;88.98;97.96;97.70;95.99;82.56;81.24;71.43;42.18;38.06;31.51;20.53;91.58;90.44;84.59;74.39;72.90;62.50;31.83;22.13;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;0.40;36.94;36.94;36.94;36.94;36.94;36.94;32.78;32.78;31.44;20.44;99.79;69.88;61.64;91.10;91.10;88.98
"07334";98.99;98.47;96.58;94.21;92.14;89.56;73.26;63.86;50.58;44.04;97.77;97.25;91.25;99.32;98.90;97.72;94.21;92.14;89.56;73.26;63.86;50.58;44.04;97.02;96.06;93.38;90.23;85.15;80.90;63.13;42.83;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;2.03;52.04;52.04;52.04;52.04;52.04;52.04;52.02;52.02;50.48;43.94;100.00;91.38;71.57;96.50;96.50;91.25
"07335";97.12;96.21;88.76;81.67;78.04;74.51;62.43;57.95;44.75;21.42;95.39;94.22;92.73;99.30;99.10;97.75;81.67;78.04;74.51;62.43;57.95;44.75;21.42;95.07;93.94;85.17;75.57;67.68;62.06;42.85;24.30;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;53.97;53.97;53.97;53.97;53.97;53.97;53.45;53.45;44.71;21.37;100.00;87.33;59.81;94.19;94.19;92.73
"07336";95.93;94.76;89.83;84.30;82.55;70.04;39.78;37.30;27.12;19.04;94.39;94.27;92.97;98.67;98.55;97.88;84.30;82.55;70.04;39.78;37.30;27.12;19.04;94.84;93.38;86.66;78.74;76.54;60.03;8.79;5.42;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;0.19;33.76;33.76;33.76;33.76;33.76;33.62;33.57;33.57;27.01;18.93;99.98;72.99;65.27;94.24;94.24;92.97
"07337";99.03;98.72;93.47;84.10;82.19;78.70;54.82;48.87;43.68;38.89;91.14;88.87;84.43;99.62;99.36;96.66;84.10;82.19;78.70;54.82;48.87;43.68;38.89;97.38;96.41;89.99;78.78;75.96;71.69;43.62;25.76;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;0.50;44.99;44.99;44.99;44.99;44.99;44.94;44.62;44.62;43.67;38.87;99.98;77.79;57.09;87.67;87.67;84.43
"07338";99.88;99.53;99.17;98.88;98.33;97.69;94.84;92.14;87.18;51.63;100.00;100.00;99.99;100.00;100.00;99.99;98.88;98.33;97.69;94.84;92.14;87.18;51.63;99.74;99.30;98.65;97.56;91.00;85.62;70.75;44.11;6.37;6.37;6.37;6.37;6.37;6.37;6.37;6.37;6.37;6.37;82.51;82.51;82.51;82.51;82.51;82.51;81.89;81.89;81.11;45.53;100.00;98.24;75.05;100.00;100.00;99.99
"07339";99.57;99.34;98.86;98.01;96.53;95.95;72.50;66.57;57.93;56.99;99.67;99.14;98.83;99.92;99.85;99.80;98.01;96.53;95.95;72.50;66.57;57.93;56.99;99.25;98.94;97.23;93.63;87.41;85.15;50.26;24.80;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;1.69;61.95;61.95;61.95;61.95;61.95;61.95;61.57;61.53;55.18;53.61;100.00;96.60;77.56;98.92;98.92;98.83
"07340";98.45;98.19;96.92;94.66;91.02;82.77;62.56;46.16;37.74;30.82;89.73;88.32;85.05;99.13;98.93;98.12;94.66;91.02;82.77;62.56;46.16;37.74;30.82;97.23;96.72;94.36;88.26;83.76;74.70;47.81;19.91;1.08;1.08;1.08;1.08;1.08;1.08;1.08;1.08;1.08;1.08;38.34;38.34;38.34;38.34;38.34;38.34;38.25;38.25;37.03;30.06;99.80;69.22;54.66;88.20;88.20;85.05
"08111";100.00;100.00;100.00;99.00;96.55;94.83;93.56;91.25;85.75;2.15;100.00;100.00;100.00;100.00;100.00;100.00;99.00;96.55;94.83;93.56;91.25;85.75;2.15;100.00;100.00;100.00;98.00;85.00;72.84;66.63;55.26;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;2.15;85.73;85.73;85.73;85.73;85.73;85.73;85.73;85.73;85.73;0.02;100.00;99.87;89.32;100.00;100.00;100.00
"08115";99.97;99.96;99.75;98.78;96.45;95.20;89.90;82.85;72.71;2.61;100.00;100.00;100.00;100.00;100.00;100.00;98.78;96.45;95.20;89.90;82.85;72.71;2.61;99.93;99.91;99.34;95.69;87.88;82.98;72.31;50.09;2.61;2.61;2.61;2.61;2.61;2.61;2.61;2.61;2.61;2.61;72.16;72.16;72.16;72.16;72.16;72.16;72.10;72.10;72.10;0.04;100.00;96.86;83.03;100.00;100.00;100.00
"08116";99.70;99.57;99.05;97.03;92.52;89.58;84.25;77.60;69.31;1.39;99.96;99.96;99.96;100.00;100.00;100.00;97.03;92.52;89.58;84.25;77.60;69.31;1.39;99.60;99.38;98.09;94.88;85.41;76.58;65.07;45.33;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;69.03;69.03;69.03;69.03;69.03;69.03;69.01;69.01;69.01;0.05;100.00;96.44;71.75;99.96;99.96;99.96
"08117";98.98;98.69;97.70;96.15;95.47;94.97;90.80;88.13;85.76;15.11;99.09;99.05;98.34;99.51;99.41;99.09;96.15;95.47;94.97;90.80;88.13;85.76;15.11;97.59;96.98;93.53;89.00;85.67;83.05;72.33;49.15;15.11;15.11;15.11;15.11;15.11;15.11;15.11;15.11;15.11;15.11;83.51;83.51;83.51;83.51;83.51;83.51;83.44;83.44;83.44;0.07;99.87;91.19;69.68;99.05;99.05;98.34
"08118";99.85;99.76;99.41;98.52;95.88;94.68;90.35;83.72;75.83;6.84;99.98;99.97;99.79;99.94;99.94;99.90;98.52;95.88;94.68;90.35;83.72;75.83;6.84;99.82;99.68;98.93;97.26;91.91;88.58;78.87;52.79;6.84;6.84;6.84;6.84;6.84;6.84;6.84;6.84;6.84;6.84;75.69;75.69;75.69;75.69;75.69;75.69;75.67;75.67;75.67;0.04;100.00;98.20;79.15;99.97;99.97;99.79
"08119";99.22;98.92;97.73;96.09;93.76;90.89;84.25;77.62;69.28;0.91;99.76;99.37;97.62;99.51;99.42;99.04;96.09;93.76;90.89;84.25;77.62;69.28;0.91;99.10;98.68;96.99;94.77;89.15;83.26;66.34;47.75;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;0.91;69.11;69.11;69.11;69.11;69.11;69.11;69.11;69.11;69.11;0.07;99.99;93.02;69.46;99.31;99.31;97.62
"08121";100.00;100.00;97.04;94.00;90.00;83.00;75.56;73.68;71.73;70.36;99.99;99.99;99.94;100.00;100.00;99.94;94.00;90.00;83.00;75.56;73.68;71.73;70.36;100.00;100.00;97.00;92.00;85.00;68.00;22.22;15.10;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;0.66;71.71;71.71;71.71;71.71;71.71;71.71;71.71;71.71;71.71;70.35;100.00;98.95;95.25;99.99;99.99;99.94
"08125";99.13;98.84;97.25;96.06;94.32;91.85;85.18;74.37;59.72;0.72;98.11;97.95;95.97;99.52;99.37;99.04;96.06;94.32;91.85;85.18;74.37;59.72;0.72;98.72;98.12;95.61;93.37;88.52;82.41;70.40;45.77;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;0.72;59.56;59.56;59.56;59.56;59.56;59.56;59.50;59.50;59.50;0.09;99.99;90.48;71.26;97.88;97.88;95.97
"08126";98.58;98.12;94.95;90.90;89.16;87.44;78.03;73.75;69.64;1.10;94.06;93.93;91.68;98.58;98.27;96.65;90.90;89.16;87.44;78.03;73.75;69.64;1.10;96.99;93.83;85.91;77.53;73.36;69.66;50.72;29.71;1.10;1.10;1.10;1.10;1.10;1.10;1.10;1.10;1.10;1.10;69.28;69.28;69.28;69.28;69.28;69.28;69.28;69.28;69.28;0.19;99.94;75.09;65.31;93.92;93.92;91.68
"08127";97.90;96.98;94.02;90.85;87.63;85.87;77.68;71.11;64.16;2.11;92.33;91.86;87.56;97.99;97.14;95.01;90.85;87.63;85.87;77.68;71.11;64.16;2.11;96.74;95.40;91.07;86.05;78.38;72.06;57.10;37.66;2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;2.11;62.96;62.96;62.96;62.96;62.96;62.96;62.86;62.86;62.86;0.22;99.80;77.55;57.07;91.21;91.21;87.56
"08128";99.82;99.73;99.51;98.75;97.19;95.05;86.73;66.86;55.89;1.81;90.29;89.87;87.12;99.83;99.74;99.52;98.75;97.19;95.05;86.73;66.86;55.89;1.81;99.62;99.50;99.12;97.48;95.07;91.00;74.12;29.05;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;1.81;55.44;55.44;55.44;55.44;55.44;55.44;55.12;55.12;55.12;0.13;99.71;71.10;60.36;89.79;89.79;87.12
"08135";99.35;99.28;98.63;97.52;95.37;92.85;80.85;73.03;65.06;1.99;98.33;97.06;93.63;99.68;99.62;99.36;97.52;95.37;92.85;80.85;73.03;65.06;1.99;98.66;98.21;96.02;93.17;85.75;80.83;64.45;42.08;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;1.99;64.84;64.84;64.84;64.84;64.43;63.55;63.55;63.55;63.42;0.02;100.00;86.49;67.45;97.00;97.00;93.63
"08136";98.96;98.61;96.97;94.88;89.25;87.16;71.96;66.90;63.81;2.73;96.09;95.51;92.78;99.06;98.78;98.09;94.88;89.25;87.16;71.96;66.90;63.81;2.73;97.82;97.06;94.18;90.41;78.79;72.83;45.87;25.78;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;2.70;62.28;62.28;62.28;62.28;62.28;62.28;62.20;62.20;62.20;0.25;100.00;84.19;59.63;95.47;95.47;92.78
"08211";100.00;100.00;100.00;99.11;97.28;95.00;93.03;86.12;63.52;0.69;99.66;99.49;94.26;100.00;100.00;100.00;99.11;97.28;95.00;93.03;86.12;63.52;0.69;100.00;100.00;99.34;99.00;95.27;91.00;86.45;71.86;0.69;0.69;0.69;0.69;0.69;0.69;0.69;0.69;0.69;0.69;63.52;63.52;63.52;63.52;63.52;63.52;63.52;63.52;63.52;0.00;100.00;91.10;71.17;99.49;99.49;94.26
"08212";100.00;100.00;100.00;100.00;98.81;98.15;96.83;94.71;93.34;0.46;100.00;100.00;100.00;100.00;100.00;100.00;100.00;98.81;98.15;96.83;94.71;93.34;0.46;100.00;100.00;100.00;99.00;92.47;87.85;77.04;46.71;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;93.35;93.35;93.35;93.35;93.35;93.34;93.34;93.34;93.34;0.01;100.00;99.86;92.39;100.00;100.00;100.00
"08215";99.89;99.82;98.46;93.82;91.95;90.70;86.21;80.96;77.36;6.79;98.91;98.28;96.79;99.94;99.91;99.72;93.82;91.95;90.70;86.21;80.96;77.36;6.79;98.62;96.73;90.99;80.06;70.23;64.08;52.07;28.17;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;6.79;71.29;71.29;71.29;71.29;71.29;71.29;71.23;71.23;71.22;0.05;100.00;94.65;69.26;98.18;98.18;96.79
"08216";99.67;99.31;98.14;96.37;94.90;93.46;83.94;74.70;57.62;9.64;96.29;94.81;91.53;99.67;99.31;98.36;96.37;94.90;93.46;83.94;74.70;57.62;9.64;99.62;99.26;97.28;93.83;90.95;88.47;71.25;51.09;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;9.64;53.15;53.15;53.15;53.15;53.15;53.15;53.07;53.07;53.07;0.09;99.94;88.42;56.45;94.59;94.59;91.53
"08221";100.00;100.00;99.00;95.00;92.39;92.23;91.91;91.86;91.81;1.68;99.96;99.86;99.67;100.00;100.00;99.67;95.00;92.39;92.23;91.91;91.86;91.81;1.68;100.00;100.00;98.00;86.00;18.00;12.00;4.42;2.08;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;1.68;91.78;91.78;91.78;91.78;91.78;91.78;91.78;91.78;91.75;0.01;100.00;99.78;92.57;99.86;99.86;99.67
"08222";100.00;100.00;100.00;99.00;98.59;98.36;97.80;97.12;96.82;94.74;100.00;100.00;100.00;100.00;100.00;100.00;99.00;98.59;98.36;97.80;97.12;96.82;94.74;100.00;100.00;100.00;98.00;91.00;79.81;73.53;44.33;28.56;28.56;28.56;28.56;28.56;28.56;28.56;28.56;28.56;28.56;96.28;96.28;96.28;96.28;96.28;96.28;96.28;96.28;96.28;93.92;100.00;99.95;95.61;100.00;100.00;100.00
"08225";99.79;99.73;99.30;97.86;96.23;92.70;79.56;44.82;32.36;0.35;93.49;92.86;90.48;99.79;99.74;99.33;97.86;96.23;92.70;79.56;44.82;32.36;0.35;99.75;99.55;99.05;97.24;95.17;90.93;71.57;17.45;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;0.35;33.62;33.62;33.62;33.62;33.62;33.62;32.22;32.22;32.22;0.08;99.84;76.85;61.20;92.86;92.86;90.48
"08226";99.58;99.40;98.15;96.33;94.62;93.04;86.72;81.32;77.51;3.48;99.09;98.39;97.34;99.87;99.83;99.30;96.33;94.62;93.04;86.72;81.32;77.51;3.48;98.89;98.60;96.80;93.61;86.74;80.96;64.49;33.54;3.34;3.34;3.34;3.34;3.34;3.34;3.34;3.34;3.34;3.34;77.51;77.51;77.51;77.51;77.51;77.51;77.26;77.26;77.25;0.27;99.88;92.97;66.98;98.39;98.39;97.34
"08231";100.00;100.00;100.00;99.00;98.23;97.95;96.47;93.21;90.85;1.67;99.99;99.99;99.52;100.00;100.00;100.00;99.00;98.23;97.95;96.47;93.21;90.85;1.67;99.00;99.00;99.00;98.00;91.76;87.12;78.12;53.98;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;1.67;90.81;90.81;90.81;90.81;90.81;90.81;90.81;90.81;90.81;0.02;100.00;99.64;70.23;99.99;99.99;99.52
"08235";97.10;96.09;89.64;81.19;79.83;78.26;67.39;62.76;56.64;0.26;95.35;95.31;93.05;97.90;97.47;95.59;81.19;79.83;78.26;67.39;62.76;56.64;0.26;94.27;91.25;82.09;69.35;65.16;60.95;44.19;31.63;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;0.26;56.61;56.61;56.61;56.61;56.61;56.61;56.58;56.58;56.58;0.13;99.93;72.28;53.33;95.30;95.30;93.05
"08236";99.04;98.17;96.25;92.65;90.83;87.75;75.94;66.95;59.22;0.31;99.09;98.85;96.69;99.55;99.08;98.40;92.65;90.83;87.75;75.94;66.95;59.22;0.31;98.15;96.79;92.05;86.94;83.28;78.89;60.46;34.77;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;0.31;59.26;59.26;59.26;59.26;59.26;59.26;59.19;59.19;59.19;0.06;100.00;92.25;68.44;98.83;98.83;96.69
"08237";97.85;97.60;95.84;90.79;88.96;86.53;68.58;60.96;53.61;0.41;91.38;88.87;86.33;98.01;97.84;96.45;90.79;88.96;86.53;68.58;60.96;53.61;0.41;95.38;93.80;90.63;78.50;74.46;69.27;44.67;22.85;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;0.41;53.55;53.55;53.55;53.55;53.55;53.55;53.55;53.55;53.55;0.10;99.90;77.26;57.66;88.79;88.79;86.33
"08311";100.00;100.00;100.00;98.00;96.00;94.58;91.88;87.20;84.74;1.39;99.85;99.82;99.00;100.00;100.00;100.00;98.00;96.00;94.58;91.88;87.20;84.74;1.39;100.00;100.00;100.00;98.00;93.00;88.46;80.49;51.64;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;1.39;84.68;84.68;84.68;84.68;84.68;84.68;84.68;84.68;84.68;0.04;100.00;98.84;86.28;99.82;99.82;99.00
"08315";96.99;96.16;90.48;84.94;81.55;75.65;64.65;51.10;40.55;0.78;96.98;95.93;91.87;99.02;98.76;97.14;84.94;81.55;75.65;64.65;51.10;40.55;0.78;96.87;95.96;89.88;83.09;76.91;68.96;52.42;25.63;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;0.78;40.42;40.42;40.42;40.42;40.42;40.42;40.27;40.27;40.27;0.13;99.75;85.86;60.00;95.05;95.05;91.87
"08316";99.53;99.40;98.69;97.16;94.88;89.13;75.92;52.57;36.53;1.02;97.49;97.33;94.71;99.65;99.60;99.28;97.16;94.88;89.13;75.92;52.57;36.53;1.02;99.40;99.28;98.48;96.54;93.00;86.30;70.47;38.83;1.02;1.02;1.02;1.02;1.02;1.02;1.02;1.02;1.02;1.02;36.01;36.01;36.01;36.01;36.01;36.01;35.93;35.93;35.93;0.08;99.93;87.95;65.56;97.32;97.32;94.71
"08317";98.97;98.86;97.67;95.25;92.95;89.49;80.10;70.14;60.78;9.06;97.45;96.02;92.48;99.31;99.22;98.34;95.25;92.95;89.49;80.10;70.14;60.78;9.06;98.91;98.68;97.16;93.42;89.63;84.41;70.44;44.84;9.06;9.06;9.06;9.06;9.06;9.06;9.06;9.06;9.06;9.06;59.90;59.90;59.90;59.90;59.90;59.90;59.82;59.82;59.82;0.11;99.87;88.50;68.37;96.01;96.01;92.48
"08325";99.67;99.59;99.28;97.98;96.89;94.76;87.29;75.51;71.69;0.33;93.97;91.92;88.19;99.67;99.60;99.30;97.98;96.89;94.76;87.29;75.51;71.69;0.33;99.39;99.29;98.79;97.00;93.50;88.27;69.68;27.42;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;0.33;71.66;71.66;71.66;71.66;71.66;71.66;71.66;71.66;71.66;0.08;99.97;84.67;72.89;91.88;91.88;88.19
"08326";97.53;96.78;94.53;89.73;88.86;87.67;83.10;78.77;74.67;8.80;96.52;92.58;87.88;97.63;96.91;94.89;89.73;88.86;87.67;83.10;78.77;74.67;8.80;95.79;92.53;86.00;75.22;72.09;68.52;56.48;33.22;8.79;8.79;8.79;8.79;8.79;8.79;8.79;8.79;8.79;8.79;67.98;67.98;67.98;67.98;67.98;67.98;67.94;67.94;67.94;0.07;99.92;87.81;70.55;91.53;91.53;87.88
"08327";99.51;99.39;98.78;97.43;96.13;94.89;91.24;88.75;87.03;1.22;95.25;89.75;86.77;99.58;99.49;99.00;97.43;96.13;94.89;91.24;88.75;87.03;1.22;95.34;94.18;88.74;80.92;74.57;66.76;49.35;16.67;1.22;1.22;1.22;1.22;1.22;1.22;1.22;1.22;1.22;1.22;86.30;86.30;86.30;86.30;86.30;86.30;86.29;86.29;86.29;0.16;99.98;85.65;58.68;89.74;89.74;86.77
"08335";98.87;97.77;95.24;91.48;86.95;83.25;76.77;72.08;67.63;6.23;95.42;93.54;87.22;99.07;98.06;96.09;91.48;86.95;83.25;76.77;72.08;67.63;6.23;98.35;96.88;93.15;85.88;62.01;51.77;39.63;19.14;6.23;6.23;6.23;6.23;6.23;6.23;6.23;6.23;6.23;6.23;67.39;67.39;67.39;67.39;67.39;67.39;66.68;66.68;66.68;0.08;100.00;91.76;75.03;92.42;92.42;87.22
"08336";94.92;93.51;89.40;82.59;79.80;78.12;71.35;65.69;59.39;13.11;96.26;92.51;77.75;96.14;95.15;93.30;82.59;79.80;78.12;71.35;65.69;59.39;13.11;94.91;93.45;89.00;81.33;74.17;69.76;57.32;39.86;13.11;13.11;13.11;13.11;13.11;13.11;13.11;13.11;13.11;13.11;59.11;59.11;59.11;59.11;59.11;59.11;59.04;59.04;59.04;0.06;99.97;86.41;58.19;89.52;89.52;77.75
"08337";93.02;90.25;81.43;72.30;70.14;69.52;61.55;54.73;47.09;3.13;73.31;65.31;46.06;93.27;90.54;84.10;72.30;70.14;69.52;61.55;54.73;47.09;3.13;89.16;84.63;73.16;59.52;55.38;54.13;39.52;20.19;3.13;3.13;3.13;3.13;3.13;3.13;3.13;3.13;3.13;3.13;44.73;44.73;44.73;44.73;44.73;44.73;44.34;44.33;44.21;0.14;99.65;60.34;38.60;63.92;63.92;46.06
"08415";98.98;98.39;96.41;94.57;92.41;89.31;83.18;76.44;70.41;0.32;98.12;98.03;94.74;99.10;98.79;98.27;94.57;92.41;89.31;83.18;76.44;70.41;0.32;98.81;98.18;95.35;92.37;87.86;81.50;67.83;45.86;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;0.32;70.33;70.33;70.33;70.33;70.33;70.33;70.31;70.31;70.31;0.05;99.98;88.31;71.68;98.03;98.03;94.74
"08416";99.97;99.86;99.41;96.35;93.66;91.45;82.03;77.58;72.46;0.88;98.37;97.00;91.79;99.97;99.96;99.73;96.35;93.66;91.45;82.03;77.58;72.46;0.88;99.96;99.65;97.11;89.52;75.73;67.86;55.15;39.14;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;0.88;72.47;72.47;72.47;72.47;72.47;72.47;72.38;72.38;72.38;0.02;100.00;92.65;73.43;96.92;96.92;91.79
"08417";99.02;98.49;94.55;88.56;85.74;81.15;72.23;63.89;53.71;0.09;92.30;91.45;86.81;99.03;98.72;96.81;88.56;85.74;81.15;72.23;63.89;53.71;0.09;96.82;95.77;89.87;81.47;76.92;69.72;53.67;31.66;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;0.09;53.71;53.71;53.71;53.71;53.71;53.71;53.70;53.70;53.70;0.05;100.00;82.22;64.81;91.42;91.42;86.81
"08421";100.00;100.00;100.00;99.00;97.93;97.27;96.20;91.10;88.22;3.30;99.82;99.74;99.14;100.00;100.00;100.00;99.00;97.93;97.27;96.20;91.10;88.22;3.30;99.51;99.40;98.00;94.00;77.60;69.95;58.03;28.03;3.15;3.15;3.15;3.15;3.15;3.15;3.15;3.15;3.15;3.15;89.96;89.96;89.96;89.96;89.96;89.96;89.96;89.96;87.68;0.17;100.00;98.85;75.18;99.74;99.74;99.14
"08425";98.29;97.59;94.83;91.47;88.55;83.28;65.27;57.32;53.57;1.62;93.06;92.65;87.53;98.56;97.87;96.17;91.47;88.55;83.28;65.27;57.32;53.57;1.62;96.22;95.46;89.02;81.46;75.64;67.04;41.82;19.00;1.61;1.61;1.61;1.61;1.61;1.61;1.61;1.61;1.61;1.61;53.27;53.27;53.27;53.27;53.27;53.27;53.18;53.18;53.15;0.15;99.97;75.46;49.41;92.65;92.65;87.53
"08426";98.49;98.06;96.43;94.39;91.53;86.26;67.92;59.95;53.61;3.69;86.73;86.33;81.20;98.69;98.52;97.19;94.39;91.53;86.26;67.92;59.95;53.61;3.69;95.48;94.32;91.05;85.76;80.76;73.17;47.35;26.82;3.69;3.69;3.69;3.69;3.69;3.69;3.69;3.69;3.69;3.69;51.14;51.14;51.14;51.14;51.14;51.14;51.13;51.13;51.13;0.13;99.99;65.59;49.16;86.29;86.29;81.20
"08435";98.89;97.26;92.52;87.95;86.54;84.94;78.68;73.55;70.46;1.33;96.30;94.25;91.73;98.91;98.20;95.28;87.95;86.54;84.94;78.68;73.55;70.46;1.33;97.93;96.23;90.18;82.17;78.73;73.17;60.83;39.55;1.33;1.33;1.33;1.33;1.33;1.33;1.33;1.33;1.33;1.33;70.60;70.60;70.60;70.60;70.60;70.60;70.42;70.42;70.42;0.15;100.00;89.41;74.82;94.22;94.22;91.73
"08436";97.64;96.96;92.44;86.15;83.27;80.14;70.75;65.51;58.54;0.98;94.32;93.86;88.84;97.78;97.19;94.24;86.15;83.27;80.14;70.75;65.51;58.54;0.98;96.92;95.73;90.75;81.46;75.95;70.05;52.59;33.93;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;0.98;58.21;58.21;58.21;58.21;58.21;58.21;58.16;58.16;58.16;0.23;99.95;77.26;56.40;93.85;93.85;88.84
"08437";99.03;98.90;97.25;91.67;89.27;85.10;56.52;47.14;42.71;0.46;86.67;86.19;78.33;99.03;98.91;97.56;91.67;89.27;85.10;56.52;47.14;42.71;0.46;97.49;97.11;94.11;81.81;78.82;73.58;34.99;16.26;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;0.46;42.79;42.79;42.79;42.79;42.79;42.79;42.58;42.58;42.58;0.20;99.91;66.04;51.20;86.08;86.08;78.33
"09161";100.00;100.00;99.51;99.02;98.85;98.44;97.08;92.89;89.82;89.82;99.77;99.47;96.53;100.00;100.00;99.51;99.02;98.85;98.44;97.08;92.89;89.82;89.82;100.00;100.00;99.13;97.87;97.44;96.67;92.92;73.46;26.44;26.44;26.44;26.44;26.44;26.44;26.44;26.44;26.44;26.44;87.52;87.52;87.52;87.52;87.52;87.52;87.52;87.52;87.52;87.52;100.00;99.33;92.73;99.45;99.45;96.53
"09162";100.00;100.00;100.00;100.00;99.35;99.10;98.35;96.55;93.83;93.25;100.00;100.00;99.35;100.00;100.00;100.00;100.00;99.35;99.10;98.35;96.55;93.83;93.25;100.00;100.00;100.00;100.00;96.54;94.58;91.31;78.74;49.80;49.80;49.80;49.80;49.80;49.80;49.80;49.80;49.80;49.80;92.57;92.57;92.57;92.57;92.57;92.57;92.57;92.57;92.11;90.88;100.00;99.98;97.75;100.00;100.00;99.35
"09163";100.00;100.00;100.00;100.00;100.00;100.00;98.10;97.44;96.39;96.39;100.00;100.00;99.44;100.00;100.00;100.00;100.00;100.00;100.00;98.10;97.44;96.39;96.39;100.00;100.00;100.00;99.00;94.79;90.72;85.97;67.12;96.04;96.04;96.04;96.04;96.04;96.04;96.04;96.04;96.04;96.04;99.00;99.00;99.00;99.00;99.00;99.00;94.84;94.84;94.84;94.84;100.00;100.00;92.46;100.00;100.00;99.44
"09171";98.60;98.33;96.31;94.13;93.32;92.27;88.36;82.04;75.69;60.41;96.42;95.77;82.26;98.74;98.49;97.21;94.13;93.32;92.27;88.36;82.04;75.69;60.41;93.65;92.25;86.90;79.03;77.21;75.35;63.25;32.68;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;2.67;78.88;78.88;78.88;78.88;78.88;78.88;78.47;78.47;74.00;58.66;99.99;82.58;73.73;91.94;91.94;82.26
"09172";98.97;97.85;94.23;88.90;85.39;82.80;78.01;71.94;69.90;52.85;95.44;94.12;76.91;98.97;97.85;94.70;88.90;85.39;82.80;78.01;71.94;69.90;52.85;97.91;96.82;90.28;79.45;62.15;56.59;45.16;24.49;2.38;2.38;2.38;2.38;2.38;2.38;2.38;2.38;2.38;2.38;69.16;69.16;69.16;69.16;69.16;69.16;68.25;68.25;68.25;51.12;99.78;85.52;73.04;89.08;89.08;76.91
"09173";98.78;98.38;97.22;94.07;92.18;89.12;81.31;66.30;58.14;58.14;98.55;98.46;96.42;99.50;99.46;99.10;94.07;92.18;89.12;81.31;66.30;58.14;58.14;98.55;98.20;95.34;78.80;74.33;68.83;56.66;26.37;3.16;3.16;3.16;3.16;3.16;3.16;3.16;3.16;3.16;3.16;57.69;57.69;57.69;57.69;57.69;57.69;55.76;55.76;55.76;55.76;100.00;85.46;71.53;98.42;98.42;96.42
