AGS,year,n_rows,prev_year_max,next_year_max,dropped
13076079,2012,2,0,0,TRUE
13076079,2013,3,0,0,TRUE
13076079,2014,3,0,100,TRUE
13076080,2010,2,NA,0,TRUE
13076080,2011,2,0,0,TRUE
13076080,2012,2,0,0,TRUE
13076080,2013,3,0,0,TRUE
13076080,2014,3,0,99.62,TRUE
13076082,2010,2,NA,0,TRUE
13076082,2011,2,0,0,TRUE
13076082,2012,2,0,0,TRUE
13076082,2013,3,0,0,TRUE
13076082,2014,3,0,100,TRUE
13076084,2010,2,NA,0,TRUE
13076084,2011,2,0,0,TRUE
13076084,2012,2,0,0,TRUE
13076084,2013,3,0,0,TRUE
13076084,2014,3,0,100,TRUE
13076085,2010,2,NA,0,TRUE
13076085,2011,2,0,0,TRUE
13076085,2012,2,0,0,TRUE
13076085,2013,3,0,0,TRUE
13076085,2014,3,0,88.13,TRUE
13076086,2010,2,NA,0,TRUE
13076086,2011,2,0,0,TRUE
13076086,2012,2,0,0,TRUE
13076086,2013,3,0,0,TRUE
13076086,2014,3,0,100,TRUE
13076087,2010,2,NA,0,TRUE
13076087,2011,2,0,0,TRUE
13076087,2012,2,0,0,TRUE
13076087,2013,3,0,0,TRUE
13076087,2014,3,0,92.68,TRUE
13076088,2010,2,NA,0,TRUE
13076088,2011,2,0,0,TRUE
13076088,2012,2,0,0,TRUE
13076088,2013,3,0,0,TRUE
13076088,2014,3,0,95.55,TRUE
13076089,2010,2,NA,0,TRUE
13076089,2011,2,0,0,TRUE
13076089,2012,2,0,0,TRUE
13076089,2013,3,0,0,TRUE
13076089,2014,3,0,99.91,TRUE
13076090,2010,2,NA,0,TRUE
13076090,2011,2,0,0,TRUE
13076090,2012,2,0,0,TRUE
13076090,2013,3,0,0,TRUE
13076090,2014,3,0,98.76,TRUE
13076092,2010,2,NA,0,TRUE
13076092,2011,2,0,0,TRUE
13076092,2012,2,0,0,TRUE
13076092,2013,3,0,0,TRUE
13076092,2014,3,0,100,TRUE
13076093,2010,2,NA,0,TRUE
13076093,2011,2,0,0,TRUE
13076093,2012,2,0,0,TRUE
13076093,2013,3,0,0,TRUE
13076093,2014,3,0,99.22,TRUE
13076094,2010,2,NA,0,TRUE
13076094,2011,2,0,0,TRUE
13076094,2012,2,0,0,TRUE
13076094,2013,3,0,0,TRUE
13076094,2014,3,0,98.23,TRUE
13076095,2010,2,NA,0,TRUE
13076095,2011,2,0,0,TRUE
13076095,2012,2,0,0,TRUE
13076095,2013,3,0,0,TRUE
13076095,2014,3,0,100,TRUE
13076096,2010,2,NA,0,TRUE
13076096,2011,2,0,0,TRUE
13076096,2012,2,0,0,TRUE
13076096,2013,3,0,0,TRUE
13076096,2014,3,0,100,TRUE
13076097,2010,2,NA,0,TRUE
13076097,2011,2,0,0,TRUE
13076097,2012,2,0,0,TRUE
13076097,2013,3,0,0,TRUE
13076097,2014,3,0,100,TRUE
13076098,2010,2,NA,0,TRUE
13076098,2011,2,0,0,TRUE
13076098,2012,2,0,0,TRUE
13076098,2013,3,0,0,TRUE
13076098,2014,3,0,99.15,TRUE
13076099,2010,2,NA,0,TRUE
13076099,2011,2,0,0,TRUE
13076099,2012,2,0,0,TRUE
13076099,2013,3,0,0,TRUE
13076099,2014,3,0,100,TRUE
13076100,2010,2,NA,0,TRUE
13076100,2011,2,0,0,TRUE
13076100,2012,2,0,0,TRUE
13076100,2013,3,0,0,TRUE
13076100,2014,3,0,86.46,TRUE
13076101,2010,2,NA,0,TRUE
13076101,2011,2,0,0,TRUE
13076101,2012,2,0,0,TRUE
13076101,2013,3,0,0,TRUE
13076101,2014,3,0,96.6,TRUE
13076102,2010,2,NA,0,TRUE
13076102,2011,2,0,0,TRUE
13076102,2012,2,0,0,TRUE
13076102,2013,3,0,0,TRUE
13076102,2014,3,0,100,TRUE
13076103,2010,2,NA,0,TRUE
13076103,2011,2,0,0,TRUE
13076103,2012,2,0,0,TRUE
13076103,2013,3,0,0,TRUE
13076103,2014,3,0,99.89,TRUE
13076104,2010,2,NA,0,TRUE
13076104,2011,2,0,0,TRUE
13076104,2012,2,0,0,TRUE
13076104,2013,3,0,0,TRUE
13076104,2014,3,0,80.14,TRUE
13076105,2010,2,NA,0,TRUE
13076105,2011,2,0,0,TRUE
13076105,2012,2,0,0,TRUE
13076105,2013,3,0,0,TRUE
13076105,2014,3,0,98.95,TRUE
13076106,2010,2,NA,0,TRUE
13076106,2011,2,0,0,TRUE
13076106,2012,2,0,0,TRUE
13076106,2013,3,0,0,TRUE
13076106,2014,3,0,100,TRUE
13076107,2010,2,NA,0,TRUE
13076107,2011,2,0,0,TRUE
13076107,2012,2,0,0,TRUE
13076107,2013,3,0,0,TRUE
13076107,2014,3,0,100,TRUE
13076108,2010,2,NA,0,TRUE
13076108,2011,2,0,0,TRUE
13076108,2012,2,0,0,TRUE
13076108,2013,3,0,0,TRUE
13076108,2014,3,0,98.01,TRUE
13076109,2010,2,NA,0,TRUE
13076109,2011,2,0,0,TRUE
13076109,2012,2,0,0,TRUE
13076109,2013,3,0,0,TRUE
13076109,2014,3,0,88.15,TRUE
13076110,2010,2,NA,0,TRUE
13076110,2011,2,0,0,TRUE
13076110,2012,2,0,0,TRUE
13076110,2013,3,0,0,TRUE
13076110,2014,3,0,97.25,TRUE
13076111,2010,2,NA,0,TRUE
13076111,2011,2,0,0,TRUE
13076111,2012,2,0,0,TRUE
13076111,2013,3,0,0,TRUE
13076111,2014,3,0,100,TRUE
13076112,2010,2,NA,0,TRUE
13076112,2011,2,0,0,TRUE
13076112,2012,2,0,0,TRUE
13076112,2013,3,0,0,TRUE
13076112,2014,3,0,98.86,TRUE
13076113,2010,2,NA,0,TRUE
13076113,2011,2,0,0,TRUE
13076113,2012,2,0,0,TRUE
13076113,2013,3,0,0,TRUE
13076113,2014,3,0,100,TRUE
13076114,2010,2,NA,0,TRUE
13076114,2011,2,0,0,TRUE
13076114,2012,2,0,0,TRUE
13076114,2013,3,0,0,TRUE
13076114,2014,3,0,93.94,TRUE
13076115,2010,2,NA,0,TRUE
13076115,2011,2,0,0,TRUE
13076115,2012,2,0,0,TRUE
13076115,2013,3,0,0,TRUE
13076115,2014,3,0,98.75,TRUE
13076116,2010,2,NA,0,TRUE
13076116,2011,2,0,0,TRUE
13076116,2012,2,0,0,TRUE
13076116,2013,3,0,0,TRUE
13076116,2014,3,0,87.23,TRUE
13076117,2010,2,NA,0,TRUE
13076117,2011,2,0,0,TRUE
13076117,2012,2,0,0,TRUE
13076117,2013,3,0,0,TRUE
13076117,2014,3,0,100,TRUE
13076118,2010,2,NA,0,TRUE
13076118,2011,2,0,0,TRUE
13076118,2012,2,0,0,TRUE
13076118,2013,3,0,0,TRUE
13076118,2014,3,0,99.89,TRUE
13076119,2010,2,NA,0,TRUE
13076119,2011,2,0,0,TRUE
13076119,2012,2,0,0,TRUE
13076119,2013,3,0,0,TRUE
13076119,2014,3,0,100,TRUE
13076120,2010,2,NA,0,TRUE
13076120,2011,2,0,0,TRUE
13076120,2012,2,0,0,TRUE
13076120,2013,3,0,0,TRUE
13076120,2014,3,0,95.82,TRUE
13076121,2010,2,NA,0,TRUE
13076121,2011,2,0,0,TRUE
13076121,2012,2,0,0,TRUE
13076121,2013,3,0,0,TRUE
13076121,2014,3,0,68.61,TRUE
13076122,2010,2,NA,0,TRUE
13076122,2011,2,0,0,TRUE
13076122,2012,2,0,0,TRUE
13076122,2013,3,0,0,TRUE
13076122,2014,3,0,100,TRUE
13076123,2010,2,NA,0,TRUE
13076123,2011,2,0,0,TRUE
13076123,2012,2,0,0,TRUE
13076123,2013,3,0,0,TRUE
13076123,2014,3,0,61.29,TRUE
13076125,2010,2,NA,0,TRUE
13076125,2011,2,0,0,TRUE
13076125,2012,2,0,0,TRUE
13076125,2013,3,0,0,TRUE
13076125,2014,3,0,96.38,TRUE
13076126,2010,2,NA,0,TRUE
13076126,2011,2,0,0,TRUE
13076126,2012,2,0,0,TRUE
13076126,2013,3,0,0,TRUE
13076126,2014,3,0,100,TRUE
13076128,2010,2,NA,0,TRUE
13076128,2011,2,0,0,TRUE
13076128,2012,2,0,0,TRUE
13076128,2013,3,0,0,TRUE
13076128,2014,3,0,98.64,TRUE
13076129,2010,2,NA,0,TRUE
13076129,2011,2,0,0,TRUE
13076129,2012,2,0,0,TRUE
13076129,2013,3,0,0,TRUE
13076129,2014,3,0,100,TRUE
13076130,2010,2,NA,0,TRUE
13076130,2011,2,0,0,TRUE
13076130,2012,2,0,0,TRUE
13076130,2013,3,0,0,TRUE
13076130,2014,3,0,100,TRUE
13076131,2010,2,NA,0,TRUE
13076131,2011,2,0,0,TRUE
13076131,2012,2,0,0,TRUE
13076131,2013,3,0,0,TRUE
13076131,2014,3,0,100,TRUE
13076132,2010,2,NA,0,TRUE
13076132,2011,2,0,0,TRUE
13076132,2012,2,0,0,TRUE
13076132,2013,3,0,0,TRUE
13076132,2014,3,0,100,TRUE
13076133,2010,2,NA,0,TRUE
13076133,2011,2,0,0,TRUE
13076133,2012,2,0,0,TRUE
13076133,2013,3,0,0,TRUE
13076133,2014,3,0,100,TRUE
13076134,2010,2,NA,0,TRUE
13076134,2011,2,0,0,TRUE
13076134,2012,2,0,0,TRUE
13076134,2013,3,0,0,TRUE
13076134,2014,3,0,100,TRUE
13076135,2010,2,NA,0,TRUE
13076135,2011,2,0,0,TRUE
13076135,2012,2,0,0,TRUE
13076135,2013,3,0,0,TRUE
13076135,2014,3,0,79.34,TRUE
13076136,2010,2,NA,0,TRUE
13076136,2011,2,0,0,TRUE
13076136,2012,2,0,0,TRUE
13076136,2013,3,0,0,TRUE
13076136,2014,3,0,99.77,TRUE
13076137,2010,2,NA,0,TRUE
13076137,2011,2,0,0,TRUE
13076137,2012,2,0,0,TRUE
13076137,2013,3,0,0,TRUE
13076137,2014,3,0,100,TRUE
13076138,2010,2,NA,0,TRUE
13076138,2011,2,0,0,TRUE
13076138,2012,2,0,0,TRUE
13076138,2013,3,0,0,TRUE
13076138,2014,3,0,85.56,TRUE
13076139,2010,2,NA,0,TRUE
13076139,2011,2,0,0,TRUE
13076139,2012,2,0,0,TRUE
13076139,2013,3,0,0,TRUE
13076139,2014,3,0,100,TRUE
13076140,2010,2,NA,0,TRUE
13076140,2011,2,0,0,TRUE
13076140,2012,2,0,0,TRUE
13076140,2013,3,0,0,TRUE
13076140,2014,3,0,99.15,TRUE
13076141,2010,2,NA,0,TRUE
13076141,2011,2,0,0,TRUE
13076141,2012,2,0,0,TRUE
13076141,2013,3,0,0,TRUE
13076141,2014,3,0,100,TRUE
13076142,2010,2,NA,0,TRUE
13076142,2011,2,0,0,TRUE
13076142,2012,2,0,0,TRUE
13076142,2013,3,0,0,TRUE
13076142,2014,3,0,93.54,TRUE
13076143,2010,2,NA,0,TRUE
13076143,2011,2,0,0,TRUE
13076143,2012,2,0,0,TRUE
13076143,2013,3,0,0,TRUE
13076143,2014,3,0,99.73,TRUE
13076145,2010,2,NA,0,TRUE
13076145,2011,2,0,0,TRUE
13076145,2012,2,0,0,TRUE
13076145,2013,3,0,0,TRUE
13076145,2014,3,0,81.48,TRUE
13076146,2010,2,NA,0,TRUE
13076146,2011,2,0,0,TRUE
13076146,2012,2,0,0,TRUE
13076146,2013,3,0,0,TRUE
13076146,2014,3,0,61.87,TRUE
13076147,2010,2,NA,0,TRUE
13076147,2011,2,0,0,TRUE
13076147,2012,2,0,0,TRUE
13076147,2013,3,0,0,TRUE
13076147,2014,3,0,100,TRUE
13076148,2010,2,NA,0,TRUE
13076148,2011,2,0,0,TRUE
13076148,2012,2,0,0,TRUE
13076148,2013,3,0,0,TRUE
13076148,2014,3,0,95.87,TRUE
13076151,2010,2,NA,0,TRUE
13076151,2011,2,0,0,TRUE
13076151,2012,2,0,0,TRUE
13076151,2013,3,0,0,TRUE
13076151,2014,3,0,86.67,TRUE
13076152,2010,2,NA,0,TRUE
13076152,2011,2,0,0,TRUE
13076152,2012,2,0,0,TRUE
13076152,2013,3,0,0,TRUE
13076152,2014,3,0,98.54,TRUE
13076153,2010,2,NA,0,TRUE
13076153,2011,2,0,0,TRUE
13076153,2012,2,0,0,TRUE
13076153,2013,3,0,0,TRUE
13076153,2014,3,0,88.43,TRUE
13076154,2010,2,NA,0,TRUE
13076154,2011,2,0,0,TRUE
13076154,2012,2,0,0,TRUE
13076154,2013,3,0,0,TRUE
13076154,2014,3,0,100,TRUE
13076155,2010,2,NA,0,TRUE
13076155,2011,2,0,0,TRUE
13076155,2012,2,0,0,TRUE
13076155,2013,3,0,0,TRUE
13076155,2014,3,0,97.98,TRUE
13076156,2010,2,NA,0,TRUE
13076156,2011,2,0,0,TRUE
13076156,2012,2,0,0,TRUE
13076156,2013,3,0,0,TRUE
13076156,2014,3,0,62.39,TRUE
13076158,2010,2,NA,0,TRUE
13076158,2011,2,0,0,TRUE
13076158,2012,2,0,0,TRUE
13076158,2013,3,0,0,TRUE
13076158,2014,3,0,100,TRUE
13076159,2010,2,NA,0,TRUE
13076159,2011,2,0,0,TRUE
13076159,2012,2,0,0,TRUE
13076159,2013,3,0,0,TRUE
13076159,2014,3,0,97.98,TRUE
13076160,2010,2,NA,0,TRUE
13076160,2011,2,0,0,TRUE
13076160,2012,2,0,0,TRUE
13076160,2013,3,0,0,TRUE
13076160,2014,3,0,100,TRUE
13076161,2010,2,NA,0,TRUE
13076161,2011,2,0,0,TRUE
13076161,2012,2,0,0,TRUE
13076161,2013,3,0,0,TRUE
13076161,2014,3,0,98.05,TRUE
13076162,2010,2,NA,0,TRUE
13076162,2011,2,0,0,TRUE
13076162,2012,2,0,0,TRUE
13076162,2013,3,0,0,TRUE
13076162,2014,3,0,99.08,TRUE
13076163,2010,2,NA,0,TRUE
13076163,2011,2,0,0,TRUE
13076163,2012,2,0,0,TRUE
13076163,2013,3,0,0,TRUE
13076163,2014,3,0,100,TRUE
13076164,2010,2,NA,0,TRUE
13076164,2011,2,0,0,TRUE
13076164,2012,2,0,0,TRUE
13076164,2013,3,0,0,TRUE
13076164,2014,3,0,86.85,TRUE
13076165,2010,2,NA,0,TRUE
13076165,2011,2,0,0,TRUE
13076165,2012,2,0,0,TRUE
13076165,2013,3,0,0,TRUE
13076165,2014,3,0,100,TRUE
13076166,2010,2,NA,0,TRUE
13076166,2011,2,0,0,TRUE
13076166,2012,2,0,0,TRUE
13076166,2013,3,0,0,TRUE
13076166,2014,3,0,95.79,TRUE
13076167,2010,2,NA,0,TRUE
13076167,2011,2,0,0,TRUE
13076167,2012,2,0,0,TRUE
13076167,2013,3,0,0,TRUE
13076167,2014,3,0,100,TRUE
14511000,2010,2,NA,0,TRUE
14511000,2011,2,0,0,TRUE
14511000,2012,2,0,0,TRUE
14511000,2013,3,0,0,TRUE
14511000,2014,3,0,99.98,TRUE
14521010,2010,2,NA,0,TRUE
14521010,2011,2,0,0,TRUE
14521010,2012,2,0,0,TRUE
14521010,2013,3,0,0,TRUE
14521010,2014,3,0,98.43,TRUE
14521020,2010,2,NA,0,TRUE
14521020,2011,2,0,0,TRUE
14521020,2012,2,0,0,TRUE
14521020,2013,3,0,0,TRUE
14521020,2014,3,0,100,TRUE
14521030,2010,2,NA,0,TRUE
14521030,2011,2,0,0,TRUE
14521030,2012,2,0,0,TRUE
14521030,2013,3,0,0,TRUE
14521030,2014,3,0,100,TRUE
14521040,2010,2,NA,0,TRUE
14521040,2011,2,0,0,TRUE
14521040,2012,2,0,0,TRUE
14521040,2013,3,0,0,TRUE
14521040,2014,3,0,100,TRUE
14521050,2010,2,NA,0,TRUE
14521050,2011,2,0,0,TRUE
14521050,2012,2,0,0,TRUE
14521050,2013,3,0,0,TRUE
14521050,2014,3,0,100,TRUE
14521060,2010,2,NA,0,TRUE
14521060,2011,2,0,0,TRUE
14521060,2012,2,0,0,TRUE
14521060,2013,3,0,0,TRUE
14521060,2014,3,0,98.48,TRUE
14521080,2010,2,NA,0,TRUE
14521080,2011,2,0,0,TRUE
14521080,2012,2,0,0,TRUE
14521080,2013,3,0,0,TRUE
14521080,2014,3,0,98.49,TRUE
14521090,2010,2,NA,0,TRUE
14521090,2011,2,0,0,TRUE
14521090,2012,2,0,0,TRUE
14521090,2013,3,0,0,TRUE
14521090,2014,3,0,100,TRUE
14521110,2010,2,NA,0,TRUE
14521110,2011,2,0,0,TRUE
14521110,2012,2,0,0,TRUE
14521110,2013,3,0,0,TRUE
14521110,2014,3,0,95.65,TRUE
14521120,2010,2,NA,0,TRUE
14521120,2011,2,0,0,TRUE
14521120,2012,2,0,0,TRUE
14521120,2013,3,0,0,TRUE
14521120,2014,3,0,99.42,TRUE
14521130,2010,2,NA,0,TRUE
14521130,2011,2,0,0,TRUE
14521130,2012,2,0,0,TRUE
14521130,2013,3,0,0,TRUE
14521130,2014,3,0,99.67,TRUE
14521140,2010,2,NA,0,TRUE
14521140,2011,2,0,0,TRUE
14521140,2012,2,0,0,TRUE
14521140,2013,3,0,0,TRUE
14521140,2014,3,0,98.61,TRUE
14521150,2010,2,NA,0,TRUE
14521150,2011,2,0,0,TRUE
14521150,2012,2,0,0,TRUE
14521150,2013,3,0,0,TRUE
14521150,2014,3,0,98.1,TRUE
14521160,2010,2,NA,0,TRUE
14521160,2011,2,0,0,TRUE
14521160,2012,2,0,0,TRUE
14521160,2013,3,0,0,TRUE
14521160,2014,3,0,100,TRUE
14521170,2010,2,NA,0,TRUE
14521170,2011,2,0,0,TRUE
14521170,2012,2,0,0,TRUE
14521170,2013,3,0,0,TRUE
14521170,2014,3,0,97.52,TRUE
14521180,2010,2,NA,0,TRUE
14521180,2011,2,0,0,TRUE
14521180,2012,2,0,0,TRUE
14521180,2013,3,0,0,TRUE
14521180,2014,3,0,99.84,TRUE
14521200,2010,2,NA,0,TRUE
14521200,2011,2,0,0,TRUE
14521200,2012,2,0,0,TRUE
14521200,2013,3,0,0,TRUE
14521200,2014,3,0,99.87,TRUE
14521210,2010,2,NA,0,TRUE
14521210,2011,2,0,0,TRUE
14521210,2012,2,0,0,TRUE
14521210,2013,3,0,0,TRUE
14521210,2014,3,0,99.9,TRUE
14521220,2010,2,NA,0,TRUE
14521220,2011,2,0,0,TRUE
14521220,2012,2,0,0,TRUE
14521220,2013,3,0,0,TRUE
14521220,2014,3,0,96.38,TRUE
14521230,2010,2,NA,0,TRUE
14521230,2011,2,0,0,TRUE
14521230,2012,2,0,0,TRUE
14521230,2013,3,0,0,TRUE
14521230,2014,3,0,100,TRUE
14521240,2010,2,NA,0,TRUE
14521240,2011,2,0,0,TRUE
14521240,2012,2,0,0,TRUE
14521240,2013,3,0,0,TRUE
14521240,2014,3,0,96.86,TRUE
14521250,2010,2,NA,0,TRUE
14521250,2011,2,0,0,TRUE
14521250,2012,2,0,0,TRUE
14521250,2013,3,0,0,TRUE
14521250,2014,3,0,100,TRUE
14521260,2010,2,NA,0,TRUE
14521260,2011,2,0,0,TRUE
14521260,2012,2,0,0,TRUE
14521260,2013,3,0,0,TRUE
14521260,2014,3,0,100,TRUE
14521270,2010,2,NA,0,TRUE
14521270,2011,2,0,0,TRUE
14521270,2012,2,0,0,TRUE
14521270,2013,3,0,0,TRUE
14521270,2014,3,0,100,TRUE
14521280,2010,2,NA,0,TRUE
14521280,2011,2,0,0,TRUE
14521280,2012,2,0,0,TRUE
14521280,2013,3,0,0,TRUE
14521280,2014,3,0,100,TRUE
14521290,2010,2,NA,0,TRUE
14521290,2011,2,0,0,TRUE
14521290,2012,2,0,0,TRUE
14521290,2013,3,0,0,TRUE
14521290,2014,3,0,99.74,TRUE
14521310,2010,2,NA,0,TRUE
14521310,2011,2,0,0,TRUE
14521310,2012,2,0,0,TRUE
14521310,2013,3,0,0,TRUE
14521310,2014,3,0,99.96,TRUE
14521320,2010,2,NA,0,TRUE
14521320,2011,2,0,0,TRUE
14521320,2012,2,0,0,TRUE
14521320,2013,3,0,0,TRUE
14521320,2014,3,0,67.33,TRUE
14521330,2010,2,NA,0,TRUE
14521330,2011,2,0,0,TRUE
14521330,2012,2,0,0,TRUE
14521330,2013,3,0,0,TRUE
14521330,2014,3,0,95.59,TRUE
14521340,2010,2,NA,0,TRUE
14521340,2011,2,0,0,TRUE
14521340,2012,2,0,0,TRUE
14521340,2013,3,0,0,TRUE
14521340,2014,3,0,99.82,TRUE
14521355,2010,2,NA,0,TRUE
14521355,2011,2,0,0,TRUE
14521355,2012,2,0,0,TRUE
14521355,2013,3,0,0,TRUE
14521355,2014,3,0,100,TRUE
14521370,2010,2,NA,0,TRUE
14521370,2011,2,0,0,TRUE
14521370,2012,2,0,0,TRUE
14521370,2013,3,0,0,TRUE
14521370,2014,3,0,100,TRUE
14521380,2010,2,NA,0,TRUE
14521380,2011,2,0,0,TRUE
14521380,2012,2,0,0,TRUE
14521380,2013,3,0,0,TRUE
14521380,2014,3,0,99.98,TRUE
14521390,2010,2,NA,0,TRUE
14521390,2011,2,0,0,TRUE
14521390,2012,2,0,0,TRUE
14521390,2013,3,0,0,TRUE
14521390,2014,3,0,99.94,TRUE
14521400,2010,2,NA,0,TRUE
14521400,2011,2,0,0,TRUE
14521400,2012,2,0,0,TRUE
14521400,2013,3,0,0,TRUE
14521400,2014,3,0,99.16,TRUE
14521410,2010,2,NA,0,TRUE
14521410,2011,2,0,0,TRUE
14521410,2012,2,0,0,TRUE
14521410,2013,3,0,0,TRUE
14521410,2014,3,0,100,TRUE
14521420,2010,2,NA,0,TRUE
14521420,2011,2,0,0,TRUE
14521420,2012,2,0,0,TRUE
14521420,2013,3,0,0,TRUE
14521420,2014,3,0,100,TRUE
14521430,2010,2,NA,0,TRUE
14521430,2011,2,0,0,TRUE
14521430,2012,2,0,0,TRUE
14521430,2013,3,0,0,TRUE
14521430,2014,3,0,99.93,TRUE
14521440,2010,2,NA,0,TRUE
14521440,2011,2,0,0,TRUE
14521440,2012,2,0,0,TRUE
14521440,2013,3,0,0,TRUE
14521440,2014,3,0,98.92,TRUE
14521450,2010,2,NA,0,TRUE
14521450,2011,2,0,0,TRUE
14521450,2012,2,0,0,TRUE
14521450,2013,3,0,0,TRUE
14521450,2014,3,0,99.79,TRUE
14521460,2010,2,NA,0,TRUE
14521460,2011,2,0,0,TRUE
14521460,2012,2,0,0,TRUE
14521460,2013,3,0,0,TRUE
14521460,2014,3,0,99.83,TRUE
14521495,2010,2,NA,0,TRUE
14521495,2011,2,0,0,TRUE
14521495,2012,2,0,0,TRUE
14521495,2013,3,0,0,TRUE
14521495,2014,3,0,99.9,TRUE
14521500,2010,2,NA,0,TRUE
14521500,2011,2,0,0,TRUE
14521500,2012,2,0,0,TRUE
14521500,2013,3,0,0,TRUE
14521500,2014,3,0,100,TRUE
14521510,2010,2,NA,0,TRUE
14521510,2011,2,0,0,TRUE
14521510,2012,2,0,0,TRUE
14521510,2013,3,0,0,TRUE
14521510,2014,3,0,100,TRUE
14521520,2010,2,NA,0,TRUE
14521520,2011,2,0,0,TRUE
14521520,2012,2,0,0,TRUE
14521520,2013,3,0,0,TRUE
14521520,2014,3,0,99.84,TRUE
14521530,2010,2,NA,0,TRUE
14521530,2011,2,0,0,TRUE
14521530,2012,2,0,0,TRUE
14521530,2013,3,0,0,TRUE
14521530,2014,3,0,99.89,TRUE
14521540,2010,2,NA,0,TRUE
14521540,2011,2,0,0,TRUE
14521540,2012,2,0,0,TRUE
14521540,2013,3,0,0,TRUE
14521540,2014,3,0,99.17,TRUE
14521550,2010,2,NA,0,TRUE
14521550,2011,2,0,0,TRUE
14521550,2012,2,0,0,TRUE
14521550,2013,3,0,0,TRUE
14521550,2014,3,0,99.85,TRUE
14521560,2010,2,NA,0,TRUE
14521560,2011,2,0,0,TRUE
14521560,2012,2,0,0,TRUE
14521560,2013,3,0,0,TRUE
14521560,2014,3,0,99.86,TRUE
14521570,2010,2,NA,0,TRUE
14521570,2011,2,0,0,TRUE
14521570,2012,2,0,0,TRUE
14521570,2013,3,0,0,TRUE
14521570,2014,3,0,96.18,TRUE
14521590,2010,2,NA,0,TRUE
14521590,2011,2,0,0,TRUE
14521590,2012,2,0,0,TRUE
14521590,2013,3,0,0,TRUE
14521590,2014,3,0,99.92,TRUE
14521600,2010,2,NA,0,TRUE
14521600,2011,2,0,0,TRUE
14521600,2012,2,0,0,TRUE
14521600,2013,3,0,0,TRUE
14521600,2014,3,0,99.66,TRUE
14521610,2010,2,NA,0,TRUE
14521610,2011,2,0,0,TRUE
14521610,2012,2,0,0,TRUE
14521610,2013,3,0,0,TRUE
14521610,2014,3,0,100,TRUE
14521620,2010,2,NA,0,TRUE
14521620,2011,2,0,0,TRUE
14521620,2012,2,0,0,TRUE
14521620,2013,3,0,0,TRUE
14521620,2014,3,0,100,TRUE
14521630,2010,2,NA,0,TRUE
14521630,2011,2,0,0,TRUE
14521630,2012,2,0,0,TRUE
14521630,2013,3,0,0,TRUE
14521630,2014,3,0,100,TRUE
14521640,2010,2,NA,0,TRUE
14521640,2011,2,0,0,TRUE
14521640,2012,2,0,0,TRUE
14521640,2013,3,0,0,TRUE
14521640,2014,3,0,100,TRUE
14521670,2010,2,NA,0,TRUE
14521670,2011,2,0,0,TRUE
14521670,2012,2,0,0,TRUE
14521670,2013,3,0,0,TRUE
14521670,2014,3,0,96.6,TRUE
14521690,2010,2,NA,0,TRUE
14521690,2011,2,0,0,TRUE
14521690,2012,2,0,0,TRUE
14521690,2013,3,0,0,TRUE
14521690,2014,3,0,99.98,TRUE
14521700,2010,2,NA,0,TRUE
14521700,2011,2,0,0,TRUE
14521700,2012,2,0,0,TRUE
14521700,2013,3,0,0,TRUE
14521700,2014,3,0,99.96,TRUE
14521710,2010,2,NA,0,TRUE
14521710,2011,2,0,0,TRUE
14521710,2012,2,0,0,TRUE
14521710,2013,3,0,0,TRUE
14521710,2014,3,0,99.8,TRUE
14522010,2010,2,NA,0,TRUE
14522010,2011,2,0,0,TRUE
14522010,2012,2,0,0,TRUE
14522010,2013,3,0,0,TRUE
14522010,2014,3,0,100,TRUE
14522020,2010,2,NA,0,TRUE
14522020,2011,2,0,0,TRUE
14522020,2012,2,0,0,TRUE
14522020,2013,3,0,0,TRUE
14522020,2014,3,0,99.96,TRUE
14522035,2010,2,NA,0,TRUE
14522035,2011,2,0,0,TRUE
14522035,2012,2,0,0,TRUE
14522035,2013,3,0,0,TRUE
14522035,2014,3,0,99.97,TRUE
14522050,2010,2,NA,0,TRUE
14522050,2011,2,0,0,TRUE
14522050,2012,2,0,0,TRUE
14522050,2013,3,0,0,TRUE
14522050,2014,3,0,100,TRUE
14522060,2010,2,NA,0,TRUE
14522060,2011,2,0,0,TRUE
14522060,2012,2,0,0,TRUE
14522060,2013,3,0,0,TRUE
14522060,2014,3,0,100,TRUE
14522070,2010,2,NA,0,TRUE
14522070,2011,2,0,0,TRUE
14522070,2012,2,0,0,TRUE
14522070,2013,3,0,0,TRUE
14522070,2014,3,0,100,TRUE
14522080,2010,2,NA,0,TRUE
14522080,2011,2,0,0,TRUE
14522080,2012,2,0,0,TRUE
14522080,2013,3,0,0,TRUE
14522080,2014,3,0,99.81,TRUE
14522090,2010,2,NA,0,TRUE
14522090,2011,2,0,0,TRUE
14522090,2012,2,0,0,TRUE
14522090,2013,3,0,0,TRUE
14522090,2014,3,0,99.88,TRUE
14522110,2010,2,NA,0,TRUE
14522110,2011,2,0,0,TRUE
14522110,2012,2,0,0,TRUE
14522110,2013,3,0,0,TRUE
14522110,2014,3,0,99.95,TRUE
14522120,2010,2,NA,0,TRUE
14522120,2011,2,0,0,TRUE
14522120,2012,2,0,0,TRUE
14522120,2013,3,0,0,TRUE
14522120,2014,3,0,100,TRUE
14522140,2010,2,NA,0,TRUE
14522140,2011,2,0,0,TRUE
14522140,2012,2,0,0,TRUE
14522140,2013,3,0,0,TRUE
