AGS;300_1;300_2;300_6;300_16;300_30;300_50;DSL_1;DSL_2;DSL_6;DSL_16;DSL_30;DSL_50;FTTH_1;FTTH_2;FTTH_6;FTTH_16;FTTH_30;FTTH_50;CATV_1;CATV_2;CATV_6;CATV_16;CATV_30;CATV_50;PLC_1;PLC_2;PLC_6;PLC_16;PLC_30;PLC_50;UMTS_1;UMTS_2;LTE_1;LTE_2;LTE_6;WLAN_1;WLAN_2;WLAN_6;WLAN_16;WLAN_30;WLAN_50;WiMAX_1;WiMAX_2;WiMAX_6;WiMAX_16;WiMAX_30;WiMAX_50
03158007;100,00;100,00;100,00;79,00;69,00;69,00;95,00;95,00;95,00;79,00;69,00;69,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97,00;43,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09175452;90,00;90,00;58,00;0,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;26,00;18,00;90,00;90,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16073021;100,00;100,00;99,00;0,00;0,00;0,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;52,00;0,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09277126;100,00;100,00;100,00;87,00;83,00;71,00;96,00;95,00;93,00;81,00;76,00;70,00;2,00;2,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;73,00;71,00;98,00;98,00;98,00;47,00;47,00;47,00;47,00;47,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05366012;100,00;100,00;100,00;62,00;53,00;48,00;95,00;94,00;92,00;62,00;53,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;53,00;91,00;91,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07143264;100,00;100,00;100,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;95,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09571216;100,00;100,00;100,00;94,00;93,00;91,00;100,00;100,00;99,00;85,00;49,00;30,00;5,00;5,00;5,00;5,00;5,00;5,00;68,00;68,00;68,00;68,00;68,00;68,00;0,00;0,00;0,00;0,00;0,00;0,00;89,00;68,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08436009;100,00;100,00;97,00;87,00;81,00;75,00;96,00;95,00;89,00;84,00;73,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;67,00;67,00;67,00;67,00;67,00;67,00;0,00;0,00;0,00;0,00;0,00;0,00;79,00;41,00;98,00;98,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07337069;98,00;98,00;98,00;97,00;97,00;97,00;97,00;97,00;97,00;97,00;97,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;60,00;4,00;72,00;72,00;72,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14628380;100,00;99,00;99,00;71,00;43,00;9,00;98,00;97,00;89,00;71,00;43,00;9,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;0,00;97,00;97,00;93,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09274174;95,00;94,00;90,00;62,00;59,00;38,00;75,00;67,00;58,00;56,00;48,00;36,00;3,00;3,00;3,00;3,00;3,00;3,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;47,00;22,00;91,00;91,00;87,00;36,00;36,00;36,00;36,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09779453;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13072018;100,00;100,00;100,00;67,00;63,00;60,00;95,00;95,00;89,00;67,00;63,00;60,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;57,00;35,00;81,00;81,00;81,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09190152;100,00;100,00;100,00;97,00;96,00;94,00;98,00;98,00;96,00;93,00;91,00;89,00;8,00;8,00;8,00;8,00;8,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;53,00;3,00;96,00;96,00;63,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16069047;100,00;100,00;100,00;98,00;98,00;87,00;98,00;98,00;98,00;98,00;98,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;38,00;0,00;79,00;79,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12063148;100,00;100,00;100,00;75,00;68,00;51,00;97,00;97,00;84,00;64,00;56,00;37,00;1,00;1,00;1,00;1,00;1,00;1,00;32,00;32,00;32,00;32,00;32,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;85,00;68,00;95,00;95,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01054016;100,00;100,00;97,00;1,00;1,00;1,00;75,00;41,00;10,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;67,00;10,00;97,00;97,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01060014;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12073261;100,00;100,00;100,00;61,00;52,00;38,00;91,00;91,00;88,00;61,00;52,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;65,00;1,00;99,00;99,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07133036;100,00;100,00;100,00;98,00;98,00;24,00;98,00;98,00;98,00;98,00;98,00;24,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;36,00;83,00;83,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16068022;100,00;100,00;100,00;100,00;100,00;42,00;100,00;100,00;100,00;100,00;100,00;42,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;18,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07132093;100,00;100,00;100,00;84,00;77,00;61,00;100,00;100,00;100,00;84,00;77,00;61,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;99,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08125061;100,00;100,00;100,00;98,00;92,00;56,00;99,00;99,00;99,00;98,00;92,00;56,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;55,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14729380;100,00;100,00;100,00;46,00;38,00;26,00;67,00;66,00;60,00;46,00;38,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;42,00;6,00;81,00;81,00;79,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00
08211000;100,00;100,00;100,00;99,00;97,00;94,00;100,00;100,00;99,00;99,00;95,00;91,00;0,00;0,00;0,00;0,00;0,00;0,00;62,00;62,00;62,00;62,00;62,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;90,00;39,00;97,00;97,00;85,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07232062;97,00;95,00;94,00;90,00;51,00;15,00;92,00;92,00;91,00;90,00;51,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;94,00;79,00;75,00;75,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07232112;99,00;97,00;93,00;93,00;42,00;11,00;99,00;97,00;93,00;93,00;42,00;11,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;39,00;36,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08117016;100,00;100,00;100,00;5,00;5,00;5,00;7,00;7,00;5,00;5,00;5,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;93,00;8,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14626610;100,00;100,00;99,00;96,00;95,00;91,00;99,00;99,00;98,00;95,00;91,00;78,00;0,00;0,00;0,00;0,00;0,00;0,00;80,00;80,00;80,00;80,00;80,00;80,00;0,00;0,00;0,00;0,00;0,00;0,00;95,00;50,00;69,00;69,00;54,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09374148;100,00;100,00;100,00;90,00;88,00;55,00;98,00;98,00;88,00;77,00;74,00;40,00;15,00;15,00;15,00;15,00;15,00;15,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;29,00;99,00;99,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09173126;100,00;100,00;100,00;97,00;97,00;97,00;100,00;100,00;93,00;37,00;31,00;26,00;0,00;0,00;0,00;0,00;0,00;0,00;95,00;95,00;95,00;95,00;95,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;55,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07235132;100,00;100,00;100,00;97,00;96,00;96,00;99,00;99,00;99,00;97,00;96,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;82,00;96,00;96,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07232224;100,00;100,00;100,00;6,00;6,00;5,00;100,00;100,00;9,00;6,00;6,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;64,00;52,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01059087;100,00;100,00;99,00;87,00;64,00;8,00;88,00;88,00;88,00;87,00;64,00;8,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;0,00;100,00;100,00;55,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09376148;96,00;96,00;95,00;78,00;77,00;68,00;79,00;77,00;70,00;63,00;58,00;48,00;20,00;20,00;20,00;20,00;20,00;20,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;56,00;50,00;87,00;87,00;86,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16067027;100,00;100,00;100,00;96,00;96,00;7,00;100,00;100,00;99,00;96,00;96,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;45,00;27,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09671152;100,00;100,00;100,00;96,00;94,00;79,00;100,00;100,00;99,00;96,00;94,00;79,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;78,00;71,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09674210;100,00;100,00;99,00;97,00;93,00;38,00;100,00;100,00;99,00;97,00;93,00;38,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;91,00;29,00;90,00;90,00;67,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09576113;100,00;100,00;100,00;86,00;72,00;66,00;99,00;98,00;96,00;67,00;45,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;48,00;48,00;48,00;48,00;48,00;48,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;62,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12070424;100,00;100,00;100,00;98,00;95,00;92,00;100,00;100,00;99,00;96,00;87,00;70,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;84,00;84,00;84,00;84,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;62,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13071112;100,00;100,00;100,00;82,00;81,00;80,00;91,00;91,00;91,00;82,00;81,00;80,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;40,00;0,00;92,00;92,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09477151;100,00;100,00;100,00;97,00;97,00;96,00;99,00;99,00;80,00;40,00;26,00;10,00;19,00;19,00;19,00;19,00;19,00;19,00;74,00;74,00;74,00;74,00;74,00;74,00;0,00;0,00;0,00;0,00;0,00;0,00;72,00;59,00;88,00;88,00;87,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
10041513;100,00;100,00;100,00;92,00;70,00;68,00;99,00;98,00;93,00;84,00;51,00;45,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;14,00;0,00;0,00;0,00;0,00;0,00;0,00;95,00;51,00;100,00;100,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07143224;100,00;100,00;100,00;98,00;98,00;98,00;2,00;2,00;2,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;98,00;98,00;98,00;98,00;98,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16074047;100,00;100,00;100,00;95,00;94,00;88,00;100,00;100,00;99,00;95,00;94,00;88,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12068426;99,00;99,00;98,00;74,00;27,00;5,00;97,00;97,00;97,00;74,00;27,00;5,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;2,00;0,00;84,00;84,00;28,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08316051;100,00;100,00;100,00;97,00;76,00;53,00;99,00;99,00;99,00;97,00;76,00;52,00;1,00;1,00;1,00;1,00;1,00;1,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;39,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05562024;100,00;100,00;100,00;97,00;94,00;93,00;100,00;100,00;99,00;96,00;86,00;81,00;0,00;0,00;0,00;0,00;0,00;0,00;84,00;84,00;84,00;84,00;84,00;84,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;51,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
05954032;100,00;100,00;100,00;94,00;92,00;91,00;97,00;97,00;96,00;94,00;84,00;76,00;0,00;0,00;0,00;0,00;0,00;0,00;71,00;71,00;71,00;71,00;71,00;71,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;47,00;100,00;100,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16066039;100,00;100,00;100,00;92,00;92,00;92,00;92,00;92,00;92,00;92,00;92,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;24,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
09477136;100,00;100,00;99,00;93,00;92,00;90,00;99,00;99,00;93,00;74,00;68,00;59,00;1,00;1,00;1,00;1,00;1,00;1,00;59,00;59,00;59,00;59,00;59,00;59,00;0,00;0,00;0,00;0,00;0,00;0,00;74,00;43,00;88,00;88,00;74,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03255003;100,00;100,00;100,00;76,00;74,00;72,00;97,00;91,00;86,00;36,00;34,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;67,00;67,00;67,00;67,00;67,00;67,00;0,00;0,00;0,00;0,00;0,00;0,00;88,00;76,00;94,00;94,00;94,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
13073040;100,00;100,00;99,00;42,00;15,00;10,00;92,00;84,00;58,00;42,00;15,00;10,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;94,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15084275;97,00;97,00;93,00;65,00;60,00;50,00;71,00;69,00;67,00;65,00;60,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;7,00;7,00;7,00;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;19,00;95,00;95,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14524270;97,00;97,00;94,00;53,00;2,00;2,00;40,00;16,00;9,00;2,00;2,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;55,00;41,00;92,00;92,00;78,00;73,00;73,00;73,00;52,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08136066;100,00;100,00;100,00;83,00;53,00;45,00;99,00;99,00;99,00;79,00;16,00;2,00;0,00;0,00;0,00;0,00;0,00;0,00;44,00;44,00;44,00;44,00;44,00;44,00;0,00;0,00;0,00;0,00;0,00;0,00;89,00;39,00;100,00;100,00;96,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
16070024;100,00;100,00;100,00;95,00;86,00;75,00;99,00;99,00;99,00;95,00;86,00;75,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;97,00;0,00;100,00;100,00;100,00;77,00;77,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
07135025;100,00;100,00;100,00;99,00;99,00;65,00;100,00;100,00;100,00;99,00;99,00;65,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;93,00;91,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
15088265;100,00;100,00;100,00;96,00;68,00;32,00;98,00;98,00;98,00;96,00;68,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;70,00;8,00;99,00;99,00;66,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08426067;95,00;91,00;82,00;58,00;47,00;22,00;74,00;72,00;61,00;58,00;47,00;22,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;9,00;0,00;76,00;76,00;43,00;77,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01053127;100,00;100,00;100,00;92,00;92,00;92,00;92,00;92,00;26,00;0,00;0,00;0,00;92,00;92,00;92,00;92,00;92,00;92,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;34,00;11,00;88,00;88,00;83,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
12062196;100,00;100,00;100,00;100,00;52,00;12,00;98,00;98,00;98,00;97,00;52,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;86,00;1,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;81,00;0,00;0,00
16075049;100,00;100,00;100,00;88,00;76,00;50,00;98,00;98,00;96,00;88,00;76,00;50,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;100,00;100,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01059088;100,00;100,00;85,00;0,00;0,00;0,00;93,00;93,00;62,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;50,00;19,00;67,00;67,00;58,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01055017;100,00;100,00;99,00;50,00;50,00;41,00;91,00;90,00;74,00;50,00;49,00;41,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;77,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
03454049;100,00;100,00;99,00;89,00;88,00;87,00;98,00;97,00;92,00;66,00;65,00;60,00;85,00;85,00;85,00;85,00;85,00;85,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;99,00;54,00;99,00;99,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01061096;100,00;100,00;99,00;94,00;94,00;94,00;94,00;92,00;3,00;3,00;3,00;3,00;93,00;93,00;93,00;93,00;93,00;93,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;20,00;0,00;75,00;75,00;57,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
08126094;100,00;99,00;99,00;94,00;89,00;57,00;95,00;89,00;64,00;62,00;58,00;25,00;0,00;0,00;0,00;0,00;0,00;0,00;32,00;32,00;32,00;32,00;32,00;32,00;0,00;0,00;0,00;0,00;0,00;0,00;68,00;46,00;91,00;91,00;90,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
06437015;99,00;99,00;99,00;99,00;98,00;97,00;99,00;99,00;99,00;99,00;98,00;97,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12,00;12,00;12,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
14524280;100,00;100,00;100,00;98,00;96,00;94,00;99,00;99,00;98,00;96,00;94,00;89,00;0,00;0,00;0,00;0,00;0,00;0,00;71,00;71,00;71,00;71,00;71,00;71,00;0,00;0,00;0,00;0,00;0,00;0,00;98,00;72,00;100,00;100,00;99,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
01056011;100,00;100,00;98,00;18,00;18,00;18,00;86,00;65,00;34,00;1,00;1,00;1,00;17,00;17,00;17,00;17,00;17,00;17,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;100,00;5,00;100,00;100,00;95,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
